;y_real;y_pred;error
516.0;16.246576;16.396774104322294;0.15019810432229264
394.0;16.23131;16.097140768808945;0.13416923119105562
19.0;23.124844;23.124491236225253;0.0003527637747460233
214.0;10.1241005;10.25095688755558;0.12685638755557882
388.0;17.67511;17.83530397111827;0.1601939711182716
268.0;3.1284908;3.4388985102310583;0.3104077102310585
194.0;8.766683;8.828787306877382;0.06210430687738189
436.0;10.551728;10.334678805528107;0.21704919447189397
274.0;6.6425316;6.159539370410581;0.4829922295894189
372.0;16.707404;16.918696545521694;0.21129254552169385
449.0;3.7729073;4.200719394698937;0.427812094698937
731.0;16.760988;16.935241789220115;0.17425378922011348
663.0;17.133348;17.271291265065045;0.13794326506504362
242.0;11.746546;11.611369100804229;0.13517689919577158
708.0;17.417764;17.50989740018828;0.0921334001882812
81.0;18.51308;18.54669803831636;0.03361803831636223
85.0;21.386076;21.467953757819675;0.08187775781967588
517.0;16.249217;16.42390736457914;0.17469036457913845
631.0;17.106877;16.969077485295443;0.13779951470455742
480.0;15.06561;15.249983198614153;0.18437319861415347
452.0;8.5589455;8.500222701186885;0.05872279881311471
175.0;11.8732834;11.844186418625249;0.029096981374751252
619.0;18.619458;18.807174360355955;0.18771636035595307
530.0;19.260521;19.335903019512553;0.07538201951255274
354.0;10.416528;10.21583515690472;0.20069284309527902
8.0;21.328444;21.35901829611027;0.030574296110270183
554.0;10.3082985;10.341199230566003;0.032900730566003844
104.0;18.255385;18.148800370377835;0.10658462962216575
56.0;16.460664;16.328415109300366;0.13224889069963552
195.0;8.723013;8.788300019667727;0.06528701966772665
47.0;24.544168;24.173935474830046;0.3702325251699534
180.0;12.754229;12.806035082358028;0.051806082358027084
415.0;15.209839;15.324434995651657;0.11459599565165668
690.0;16.819026;16.999126113849595;0.18010011384959412
84.0;21.302548;21.369885054957525;0.06733705495752318
181.0;12.533348;12.54528888493471;0.011940884934709572
484.0;13.803323;13.902412238776202;0.09908923877620168
262.0;3.245581;3.72916304321744;0.48358204321744
159.0;13.069066;13.223126981680677;0.1540609816806775
320.0;20.276073;20.285517263379074;0.009444263379073448
581.0;13.283783;13.230841451299073;0.052941548700927044
403.0;15.432437;15.376634612314295;0.05580238768570567
427.0;13.476949;13.65880408574928;0.18185508574928022
69.0;12.733309;12.633312549730102;0.09999645026989867
60.0;18.147292;18.029822619261473;0.11746938073852675
59.0;16.43333;16.339477363160842;0.09385263683915923
679.0;18.490834;18.445130534459018;0.04570346554098137
739.0;16.316731;16.465544555903012;0.14881355590301126
223.0;16.127655;16.00652641729551;0.12112858270448967
524.0;17.68981;17.53320705769259;0.156602942307412
23.0;19.338159;19.463622006834395;0.12546300683439426
411.0;16.425046;16.508566561510502;0.08352056151050391
368.0;14.178741;14.476075990502906;0.2973349905029057
660.0;19.111224;19.255761371320368;0.14453737132036792
662.0;18.401123;18.597651806070573;0.19652880607057455
531.0;20.217625;20.39547993191081;0.17785493191080803
481.0;14.624567;14.953153395838827;0.3285863958388262
727.0;13.454015;13.404462817612735;0.049552182387264665
148.0;15.395772;15.335025381612136;0.06074661838786355
719.0;16.071007;16.147465098207793;0.07645809820779093
301.0;16.725957;16.776679980406787;0.05072298040678547
723.0;16.932634;17.067650956806617;0.1350169568066164
426.0;12.367375;12.418833173512157;0.05145817351215776
657.0;16.863943;16.90746769027936;0.04352469027936223
245.0;13.487376;13.409169115079338;0.07820688492066097
501.0;12.0387115;11.98467098726862;0.054040512731379664
117.0;19.227843;19.175065550964586;0.05277744903541404
509.0;14.876653;14.72960303539469;0.1470499646053085
289.0;11.417071;11.397350893009206;0.019720106990794406
50.0;24.611682;24.310915315241072;0.3007666847589263
154.0;14.706166;15.01618673386815;0.31002073386815
609.0;13.813036;14.098286612118129;0.2852506121181282
453.0;6.6581696;6.77192694836519;0.11375734836518969
