;0
744.0;0.2701819140045056
745.0;0.27894358160097804
746.0;0.2857085308847306
747.0;0.28070189914953303
748.0;0.2627595267965697
749.0;0.2784694299236996
750.0;0.26222557822549364
751.0;0.250305725237171
752.0;0.22238753842513023
753.0;0.21803153779814646
754.0;0.21187392024953808
755.0;0.21883740574182864
756.0;0.20731256692213024
757.0;0.20398919532197926
758.0;0.21990766210286036
759.0;0.2408310469483065
760.0;0.2555189500925159
761.0;0.27167162069993156
762.0;0.2267177844740468
763.0;0.1429777499724711
764.0;0.12934095572551407
765.0;0.10926111004341513
766.0;0.11270819302737747
767.0;0.12254712870407385
768.0;0.13103127263867695
769.0;0.11646070245898714
770.0;0.10051859773067118
771.0;0.10707680586239975
772.0;0.10502528310499848
773.0;0.09901426250773425
774.0;0.08244823281514761
775.0;0.07803587571165077
776.0;0.07879969145263517
777.0;0.07228830096129397
778.0;0.07272253105959166
779.0;0.07805322326592627
780.0;0.07476871933100032
781.0;0.08221151915356704
782.0;0.1436295170076971
783.0;0.20141444733048183
784.0;0.2285170575886746
785.0;0.23955093296629879
786.0;0.22460203373997764
787.0;0.21347366377035906
788.0;0.20372749958534053
789.0;0.22156025224405446
790.0;0.21870475923549187
791.0;0.22169593929796866
792.0;0.2919528805917533
793.0;0.3125815662109004
794.0;0.33697601810243843
795.0;0.3549332489697342
796.0;0.3800660041594875
797.0;0.3710970430142798
798.0;0.3617763656240567
799.0;0.36140208641171306
800.0;0.3965645665715556
801.0;0.3914645847886304
802.0;0.3786662273326175
803.0;0.33166439610291165
804.0;0.2990604479495074
805.0;0.3472994277162536
806.0;0.37335922172177277
807.0;0.39681188826492525
808.0;0.4048836464257604
809.0;0.4456440797703597
810.0;0.44254053269885907
811.0;0.40614514697733184
812.0;0.4230429338178921
813.0;0.4189398667004281
814.0;0.4145384004495076
815.0;0.4474975526507403
816.0;0.47759021282482106
817.0;0.4917946884819002
818.0;0.5870622066071792
819.0;0.720248519284333
820.0;0.5443487677883108
821.0;0.5615803059140239
822.0;0.6333995010313745
823.0;0.5652172033909612
824.0;0.5570209786907185
825.0;0.46983988117797065
826.0;0.48303949861980666
827.0;0.4501877461167167
828.0;0.4466552184962769
829.0;0.4624495639410771
830.0;0.452077622534133
831.0;0.457632728878809
832.0;0.5447228714121378
833.0;0.5158956338148422
834.0;0.5504583769408233
835.0;0.5786572339530954
836.0;0.6888814521472046
837.0;0.6109412528599711
838.0;0.5794227134828124
839.0;0.5760413720629277
840.0;0.603651870618647
841.0;0.6539267348357537
842.0;0.5775848238977337
843.0;0.47197054588941223
844.0;0.4257752986133169
845.0;0.4578802894978057
846.0;0.44186549343698106
847.0;0.41760423125517593
848.0;0.40744772839163707
849.0;0.4005439520079541
850.0;0.38864686260792664
851.0;0.3575049116785992
852.0;0.2873086946283273
853.0;0.24985695219601806
854.0;0.29430291095558286
855.0;0.29642783475461687
856.0;0.32478032881698754
857.0;0.2987670310239764
858.0;0.2832808465684963
859.0;0.25231304020340095
860.0;0.29588653140018034
861.0;0.29461124617819595
862.0;0.29292926362362415
863.0;0.2901761660227916
864.0;0.30481263187948593
865.0;0.3926542739476931
866.0;0.470038719704488
867.0;0.4954917506207557
868.0;0.5289382706440283
869.0;0.44180818023414953
870.0;0.5130935816389163
871.0;0.6247253798660175
872.0;0.4980896077659337
873.0;0.5202798245471264
874.0;0.45224081562786284
875.0;0.4580103150809228
876.0;0.38830489326152456
877.0;0.43595432758881886
878.0;0.43961934357209925
879.0;0.46916568269085945
880.0;0.5710478097636721
881.0;0.5963479245497463
882.0;0.6677067067628796
883.0;0.67978760241687
884.0;0.6092652416859251
885.0;0.49754118380392703
886.0;0.5335354255962468
887.0;0.5348848731874114
888.0;0.5705476761666312
889.0;0.5961530313669705
890.0;0.5946758594114411
891.0;0.6467598679463857
892.0;0.6904767233330111
893.0;0.8091718394349647
894.0;0.8144861964079879
895.0;0.7800160714491509
896.0;0.7137866823693512
897.0;0.6570526653093525
898.0;0.7154817083093058
899.0;0.6730533989729081
900.0;0.5723614717075571
901.0;0.5493174921671146
902.0;0.5349253736465137
903.0;0.480636167021257
904.0;0.49293708917967183
905.0;0.47675397349806004
906.0;0.43070528229744365
907.0;0.3925841432193892
908.0;0.37956203401874744
909.0;0.36972975662370383
910.0;0.3788708946551519
911.0;0.37978009499332327
912.0;0.367278292054912
913.0;0.3491514135580063
914.0;0.34965683522881263
915.0;0.3673517438679092
916.0;0.3771090422623912
917.0;0.3882246960601499
918.0;0.40423238922216903
919.0;0.418262265608129
920.0;0.4227573795529949
921.0;0.42834523879681274
922.0;0.4165666869465245
923.0;0.4102687993895688
924.0;0.39631909627471185
925.0;0.37039910471914966
926.0;0.3373716952002628
927.0;0.28865287634300574
928.0;0.2649787516515088
929.0;0.27067157943937753
930.0;0.25007888676191825
931.0;0.23998199216112998
932.0;0.25862720707941317
933.0;0.2528350128378462
934.0;0.23575983039488832
935.0;0.23006238509983545
936.0;0.21649720900611358
937.0;0.21109588305573393
938.0;0.18723595799764994
939.0;0.17690166357753956
940.0;0.17403714569329537
941.0;0.15888240577194374
942.0;0.17989292318781258
943.0;0.1683855793497885
944.0;0.15838986025150067
945.0;0.15686621777414145
946.0;0.17653850115720762
947.0;0.18097511196867183
948.0;0.15144690724635607
949.0;0.17994854359494156
950.0;0.15258157899378597
951.0;0.1348205518618675
952.0;0.13750504992789508
953.0;0.1530232602069129
954.0;0.13057231937441519
955.0;0.17828760276414504
956.0;0.16954614509078225
957.0;0.07910908668644906
958.0;0.07978186069242522
959.0;0.09923839395657219
960.0;0.09015083401325456
961.0;0.08102219296518004
962.0;0.11046982495272725
963.0;0.13838069292135688
964.0;0.14379492781651895
965.0;0.13119243162273161
966.0;0.14397226103671695
967.0;0.14301721796481007
968.0;0.1645618115433602
969.0;0.1630390508456234
970.0;0.16139502707516207
971.0;0.1597531174396097
972.0;0.16184153786108593
973.0;0.12622170874412042
974.0;0.13121262721043
975.0;0.10054198854576393
976.0;0.11393125773448295
977.0;0.13247344720158097
978.0;0.12058745031489716
979.0;0.08828099294091052
980.0;0.15153116281964402
981.0;0.15075273901975336
982.0;0.16810927830720557
983.0;0.17007385213606724
984.0;0.19944581939801
985.0;0.1806866996654101
986.0;0.17777135902765537
987.0;0.17934612641901143
988.0;0.20262319377130025
989.0;0.1959958648481347
990.0;0.1709531050714416
991.0;0.17753420855470817
992.0;0.15750087104152263
993.0;0.12408632556655648
994.0;0.14908259091577172
995.0;0.14609431908008352
996.0;0.1406151497771382
997.0;0.1542699099525792
998.0;0.18488956619058705
999.0;0.22618852570824588
1000.0;0.2033559824380356
1001.0;0.2660336743017621
1002.0;0.2449205425006683
1003.0;0.29196130736508186
1004.0;0.23443068669976996
1005.0;0.2547721493737053
1006.0;0.27920662773002614
1007.0;0.35404237886146234
1008.0;0.2502299536810908
1009.0;0.3624559128594626
1010.0;0.355332182682811
1011.0;0.35368054635037083
1012.0;0.3490298309183463
1013.0;0.35042729308124787
1014.0;0.24957709108724022
1015.0;0.23830192051959823
1016.0;0.22454869499604352
1017.0;0.19505812495318484
1018.0;0.16296252778325632
1019.0;0.19234255541597786
1020.0;0.14268079483451865
1021.0;0.1337058262626277
1022.0;0.15251118417465998
1023.0;0.14572620631481922
1024.0;0.20745676908864707
1025.0;0.13159824084712013
1026.0;0.1515767237740363
1027.0;0.19710188914958884
1028.0;0.1682629129281915
1029.0;0.18179860314817756
1030.0;0.17848509377789123
1031.0;0.18553587751067754
1032.0;0.18503899415502648
1033.0;0.2101880074898398
1034.0;0.17683957126677496
1035.0;0.20226138134967261
1036.0;0.2202172933796923
1037.0;0.24689590371133294
1038.0;0.22539965196781492
1039.0;0.22394620247274322
1040.0;0.24746841783391121
1041.0;0.2700088913100749
1042.0;0.23732699051831932
1043.0;0.21853955442939788
1044.0;0.21122027830729195
1045.0;0.18155614768197545
1046.0;0.15625274815645898
1047.0;0.1867676944289987
1048.0;0.20179935689192074
1049.0;0.26066825975115626
1050.0;0.29684385353905635
1051.0;0.3729244018276426
1052.0;0.3830303774225459
1053.0;0.37815446985480466
1054.0;0.3981035044017692
1055.0;0.39303102886944513
1056.0;0.3956418028682885
