;y_real;y_pred;error
0.0;0.152655693;0.15285532449617475;0.00019963149617474585
1.0;0.13263261;0.1314344740102036;0.0011981359897964006
2.0;0.116048869;0.11335129789965923;0.002697571100340773
3.0;0.101689867;0.10112438446015784;0.0005654825398421631
4.0;0.095497286;0.0932358262301912;0.0022614597698088074
5.0;0.082054663;0.0865282675885494;0.004473604588549396
6.0;0.069327871;0.08412952277943528;0.01480165177943528
7.0;0.056392407;0.08188527365510825;0.025492866655108255
8.0;-0.005138315;0.07494314374081582;0.08008145874081582
9.0;0.048209377;0.06752688688820405;0.01931750988820405
10.0;0.053926407;0.05980215485944726;0.005875747859447257
11.0;0.069915709;0.08843814701117866;0.018522438011178657
12.0;0.067341102;0.08843206726226929;0.021090965262269293
13.0;0.06412057;0.0861399501609367;0.0220193801609367
14.0;0.069829715;0.08514107004802576;0.015311355048025763
15.0;0.077609952;0.08434586398715296;0.006735911987152968
16.0;0.074676723;0.08471201919300167;0.01003529619300167
17.0;0.07029683;0.0865160077667039;0.016219177766703896
18.0;0.085973806;0.08895956013575482;0.0029857541357548173
19.0;0.10160245;0.09337494672457894;0.008227503275421058
20.0;0.097343694;0.10112328716011224;0.0037795931601122407
21.0;0.092324699;0.10376431005879153;0.01143961105879153
22.0;0.094261767;0.10550476514834431;0.011242998148344313
23.0;0.103834122;0.10268227324338977;0.0011518487566102298
24.0;0.130577699;0.09843836987781432;0.03213932912218567
25.0;0.136331107;0.08798950851772588;0.04834159848227412
26.0;0.101887174;0.0763474458062269;0.025539728193773092
27.0;0.072617311;0.06688520140582735;0.005732109594172655
28.0;0.013033572;0.0574736322767774;0.0444400602767774
29.0;0.01281885;0.05487045876085081;0.04205160876085081
30.0;-0.044043145;0.05248970759698171;0.09653285259698172
31.0;-0.192453038;-0.2028718129204948;0.010418774920494811
32.0;-0.295819904;-0.29316357946332217;0.0026563245366778565
33.0;-0.312239473;-0.2768292229611208;0.03541025003887921
34.0;-0.235660151;-0.2630901911019623;0.02743004010196229
35.0;-0.254328676;-0.2467958456087056;0.007532830391294376
36.0;-0.241547316;-0.22649959748685525;0.015047718513144764
37.0;-0.228782641;-0.18988877891594264;0.03889386208405737
38.0;-0.12206911;-0.15621610536533276;0.034146995365332763
39.0;-0.105749684;-0.13680462730366108;0.031054943303661084
40.0;-0.09679138;-0.11255742390327725;0.015766043903277252
41.0;-0.065498052;-0.08028194260427893;0.014783890604278926
42.0;-0.032383209;-0.03534801533215606;0.00296480633215606
43.0;0.004884585;0.01627304938413124;0.011388464384131238
44.0;0.047627578;0.06702758903768877;0.01940001103768877
45.0;0.087076027;0.09866993394151982;0.011593906941519821
46.0;0.124121644;0.11679336209197064;0.007328281908029366
47.0;0.146474106;0.12869377978167898;0.017780326218321013
48.0;0.150543542;0.13406030829270746;0.016483233707292544
49.0;0.140300155;0.13070072268693153;0.009599432313068479
50.0;0.118117306;0.1170590794833615;0.0010582265166385052
51.0;0.085814483;0.0928523334666044;0.007037850466604406
52.0;0.052598415;0.05961054564362436;0.0070121306436243605
53.0;0.007895973;0.001382760666012145;0.006513212333987856
54.0;-0.048032432;-0.058788805467938826;0.010756373467938826
55.0;-0.125525137;-0.12604857216545629;0.0005234351654562763
56.0;-0.239382441;-0.1681466939147887;0.0712357470852113
57.0;-0.198944302;-0.1305949564976418;0.06834934550235819
58.0;-0.055796131;-0.09343541805878164;0.03763928705878164
59.0;0.122630137;0.13182074563228954;0.009190608632289543
60.0;0.209925806;0.22748570972860052;0.01755990372860053
61.0;0.236979799;0.24140334140894357;0.004423542408943576
62.0;0.248017775;0.2548772093667294;0.006859434366729422
63.0;0.280704795;0.2683786610215718;0.012326133978428189
64.0;0.352291378;0.3265140533323444;0.025777324667655588
65.0;0.389936696;0.36489779463190597;0.025038901368094058
66.0;0.402559745;0.355570056430884;0.046989688569116006
67.0;0.391009196;0.3598147929012584;0.031194403098741608
68.0;0.318045725;0.34212659584939886;0.02408087084939886
69.0;0.174613916;0.24211338499663002;0.06749946899663001
70.0;0.029368303;0.07997246310914749;0.05060416010914749
71.0;-0.140782945;-0.11790929220980892;0.022873652790191074
72.0;-0.265885382;-0.2571218347978217;0.008763547202178312
73.0;-0.272195356;-0.25833509491621864;0.013860261083781356
74.0;-0.209332297;-0.24757236654867584;0.03824006954867584
75.0;-0.212201762;-0.23475491348607735;0.022553151486077366
76.0;-0.206054526;-0.218528007880288;0.012473481880288018
77.0;-0.134806197;-0.18468471081522503;0.04987851381522504
78.0;-0.151228446;-0.13544298273826677;0.015785463261733218
79.0;-0.198249972;-0.1768190843600743;0.021430887639925705
80.0;-0.18789721;-0.16670859194750426;0.02118861805249575
81.0;-0.174126963;-0.1589154131650473;0.015211549834952709
82.0;-0.094819668;-0.14717672157069284;0.05235705357069284
83.0;-0.134221562;-0.13884172712649256;0.004620165126492576
84.0;-0.1295879;-0.12693308721374008;0.0026548127862599247
85.0;-0.123255501;-0.11765139590302132;0.005604105096978687
86.0;-0.116095684;-0.11263913290933497;0.003456551090665033
87.0;-0.111687251;-0.10743414130618748;0.004253109693812526
88.0;-0.107523353;-0.09863248546402086;0.008890867535979147
89.0;-0.107019012;-0.08904989275740555;0.01796911924259445
90.0;-0.053909458;-0.08011340150066412;0.02620394350066412
91.0;-0.045959613;-0.06853690277116789;0.022577289771167887
92.0;-0.04472025;-0.051837392008662025;0.007117142008662022
93.0;-0.027902339;-0.02413009390343493;0.0037722450965650724
94.0;0.006582542;0.009208864981320591;0.002626322981320591
95.0;0.043466098;0.040414567744157776;0.003051530255842226
96.0;0.065733376;0.06547872508675126;0.0002546509132487357
97.0;0.078171444;0.07806375631213733;0.00010768768786267868
98.0;0.090230036;0.08237306140370773;0.007856974596292268
99.0;0.094135248;0.0853589744527519;0.008776273547248109
100.0;0.063060351;0.07196345071611202;0.008903099716112015
101.0;0.021678796;0.03396724474740889;0.012288448747408892
102.0;-0.00368842;-0.0057389657492876445;0.0020505457492876445
103.0;-0.034982414;-0.04279159051096282;0.007809176510962815
104.0;-0.130682438;-0.07022174899049072;0.060460689009509294
105.0;-0.10728078;-0.07692622338779109;0.030354556612208913
106.0;-0.01627205;-0.07225103359359161;0.055978983593591616
107.0;0.154370706;0.1475330669417553;0.006837639058244693
108.0;0.2396174;0.2489096463298264;0.009292246329826392
109.0;0.255581253;0.26417765330142373;0.008596400301423723
110.0;0.271054043;0.27632266798063343;0.005268624980633407
111.0;0.277409613;0.2917622091682419;0.014352596168241916
112.0;0.262452821;0.29414370157525715;0.03169088057525715
113.0;0.246231347;0.2809735399271521;0.03474219292715214
114.0;0.233857838;0.2528998126211872;0.019041974621187202
115.0;0.222672389;0.21760356729768845;0.005068821702311543
116.0;0.20612517;0.19012275903009915;0.01600241096990085
117.0;0.173651398;0.164220569775219;0.009430828224781002
118.0;0.093040741;0.11857835819714571;0.025537617197145715
119.0;-0.021454074;0.03271814613902563;0.05417222013902563
120.0;-0.098856234;-0.0635560382726296;0.035300195727370406
121.0;-0.162669558;-0.15803547612241176;0.004634081877588236
122.0;-0.196629481;-0.23108712221837135;0.03445764121837136
123.0;-0.20658085;-0.24515844559636216;0.038577595596362146
124.0;-0.208743706;-0.23609665897373394;0.02735295297373394
125.0;-0.170018441;-0.20718843110181584;0.03716999010181585
126.0;-0.188176255;-0.16260556729537068;0.025570687704629308
127.0;-0.22925416;-0.2366668459421139;0.007412685942113889
128.0;-0.237014914;-0.22735381548112546;0.009661098518874534
129.0;-0.238611994;-0.21402283532050081;0.02458915867949918
130.0;-0.159111954;-0.19652428493785948;0.03741233093785948
131.0;-0.192779108;-0.18776109351291453;0.00501801448708547
132.0;-0.190624551;-0.17541761695828315;0.015206934041716857
133.0;-0.193617752;-0.1515940349909503;0.042023717009049694
134.0;-0.127410292;-0.13096343452095227;0.0035531425209522627
135.0;-0.107668855;-0.1125850662018041;0.004916211201804105
136.0;-0.071038031;-0.0867171956642444;0.015679164664244405
137.0;-0.014849043;-0.049844682864468026;0.03499563986446803
138.0;0.024083915;0.015637701735716686;0.008446213264283315
139.0;0.068881537;0.0680641219804339;0.0008174150195661006
140.0;0.098877338;0.09668669724437537;0.002190640755624626
141.0;0.118183134;0.11147479372226479;0.006708340277735203
142.0;0.126932432;0.11919029250922045;0.007742139490779565
143.0;0.131471162;0.12009435497531065;0.01137680702468935
144.0;0.117794832;0.11134604346057;0.006448788539429998
145.0;0.10758147;0.09950716643932303;0.008074303560676968
146.0;0.066595776;0.07820760302107224;0.011611827021072246
147.0;0.018025617;0.039601171097860904;0.021575554097860904
148.0;-0.028202959;-0.026148530124051328;0.0020544288759486717
149.0;-0.074545345;-0.0752469168315644;0.0007015718315643987
150.0;-0.109268081;-0.11882970354675772;0.009561622546757714
151.0;-0.12486083;-0.14735488812514197;0.022494058125141964
152.0;-0.221420646;-0.15221712173345406;0.06920352426654594
153.0;-0.177086896;-0.12667707407954942;0.05040982192045057
154.0;-0.057696134;-0.09263281306964849;0.03493667906964849
155.0;0.10026666;0.14837484327104702;0.04810818327104703
156.0;0.158429808;0.17121038539080038;0.01278057739080038
