;0
0.0;0.03628246346865671
1.0;0.03628246346865671
2.0;0.03438400443267886
3.0;0.024977101738234975
4.0;0.022983998649338977
5.0;0.019144870647903378
6.0;0.015456705884461797
7.0;0.020507348048476093
8.0;0.01362094733617869
9.0;0.008716778343101028
10.0;0.000942559266484011
11.0;0.011181863874712095
12.0;0.00923316098294813
13.0;0.007416139774660491
14.0;0.007416139774660491
15.0;0.007416139774660491
16.0;0.007541575670271916
17.0;0.008878281186719406
18.0;0.008878281186719406
19.0;0.004224327238531389
20.0;0.0036230764281977024
21.0;0.002422386217232675
22.0;0.0004877290692462122
23.0;0.002883731866430761
24.0;0.004210091924021997
25.0;-0.00510104501375086
26.0;-0.008176703875971025
27.0;-0.008176703875971025
28.0;-0.0028508517954655144
29.0;-0.002256111114160353
30.0;0.00045243121691340704
31.0;-0.01185508564558857
32.0;-0.06771396551261444
33.0;-0.0644875065088315
34.0;-0.0679311402363928
35.0;-0.06289035380838992
36.0;-0.06706680015427713
37.0;-0.06607626253231513
38.0;-0.05909699333180307
39.0;-0.04032282316037039
40.0;-0.03359455268918232
41.0;-0.021988637560516833
42.0;-0.014885758876812316
43.0;-0.004003357001377661
44.0;-0.0020261870340636534
45.0;0.005403338607815722
46.0;0.009657813917185343
47.0;0.0038995799065614234
48.0;-0.005879248039610707
49.0;-0.013929747858392849
50.0;-0.01897827267618979
51.0;-0.024529863578182654
52.0;-0.04826018977683044
53.0;-0.06486805426900377
54.0;-0.07343838619049092
55.0;-0.0973910976686348
56.0;-0.131887784791128
57.0;-0.12745531410205763
58.0;-0.10691095574770082
59.0;-0.021171709535297567
60.0;-0.013486131554880876
61.0;-0.020363522138114876
62.0;-0.03214951131549926
63.0;-0.03268089223844173
64.0;-0.03083665616901443
65.0;-0.040197182859127545
66.0;-0.05752787156325034
67.0;-0.05937846799480684
68.0;-0.03679586950846481
69.0;-0.026334961431883408
70.0;-0.05252132392523434
71.0;-0.07676906960719465
72.0;-0.16753876123920286
73.0;-0.1638228877772233
74.0;-0.164138554019638
75.0;-0.15895077925025924
76.0;-0.15735242458628257
77.0;-0.11463447165887974
78.0;-0.08687884464759377
79.0;-0.14789932034939623
80.0;-0.14187983400302578
81.0;-0.13914999752299162
82.0;-0.13734183225259727
83.0;-0.1309054109989175
84.0;-0.13053528022578492
85.0;-0.13254621454900672
86.0;-0.12843311995247042
87.0;-0.1249339970497651
88.0;-0.12430153932960791
