;y_real;y_pred;error
1488.0;0.098514689;0.08241879323416898;0.016095895765831023
1489.0;0.066937285;0.05082971420707352;0.016107570792926476
1490.0;0.027493356;0.010773188901687603;0.016720167098312397
1491.0;-0.018920515;-0.03118663071435368;0.012266115714353681
1492.0;-0.073193214;-0.0862580079979342;0.013064793997934199
1493.0;-0.134010735;-0.14197808258879452;0.007967347588794527
1494.0;-0.172456504;-0.14597951218501037;0.026476991814989637
1495.0;-0.175710674;-0.11653644728334965;0.05917422671665036
1496.0;-0.185080459;-0.08753409838263505;0.09754636061736495
1497.0;-0.087074092;-0.035802644588201316;0.05127144741179869
1498.0;0.047847079;0.012424532442092795;0.035422546557907206
1499.0;0.208738237;0.213894263954697;0.005156026954696996
1500.0;0.258481236;0.2250130897276462;0.03346814627235381
1501.0;0.271253245;0.2396245560504119;0.03162868894958806
1502.0;0.273577443;0.25742785217034614;0.016149590829653837
1503.0;0.274889553;0.26949153620651456;0.0053980167934854495
1504.0;0.274667165;0.2781894023552056;0.0035222373552056263
1505.0;0.269439191;0.28571437037907965;0.01627517937907963
1506.0;0.267962422;0.2772191886514571;0.009256766651457138
1507.0;0.263940789;0.24935034592498714;0.014590443075012866
1508.0;0.249703964;0.22060444872032234;0.029099515279677662
1509.0;0.212863345;0.19581468033218255;0.01704866466781746
1510.0;0.170455634;0.15935254613637037;0.011103087863629624
1511.0;0.116035829;0.12483647482373392;0.008800645823733924
1512.0;0.048724034;0.052773889445907135;0.004049855445907136
1513.0;-0.035842927;-0.06957416535899771;0.03373123835899772
1514.0;-0.140405919;-0.20484102969629026;0.06443511069629027
1515.0;-0.222601673;-0.25826314028732456;0.035661467287324555
1516.0;-0.270959404;-0.25416167674939477;0.016797727250605243
1517.0;-0.28814824;-0.24688170379186875;0.041266536208131255
1518.0;-0.258653769;-0.2304598780582625;0.028193890941737465
1519.0;-0.226470109;-0.20029083181184998;0.026179277188150024
1520.0;-0.206153633;-0.17816458083588374;0.027989052164116263
1521.0;-0.193129865;-0.16836540021512192;0.024764464784878093
1522.0;-0.111443131;-0.1620149891149925;0.05057185811499251
1523.0;-0.145737221;-0.15545145614910524;0.009714235149105244
