;0
0.0;-0.027903688085022083
1.0;-0.02704475360089109
2.0;-0.011892619623929068
3.0;5.714465537920432e-05
4.0;0.00020679868738060492
5.0;-0.012969573908006016
6.0;-0.022099064511862387
7.0;-0.042834964819603805
8.0;-0.08758262155952368
9.0;-0.19865610215228413
10.0;-0.3177069366774501
11.0;-0.14855072761839283
12.0;-0.16371975630284252
13.0;-0.16902929034324998
14.0;-0.17286967511994478
15.0;-0.17570129864331774
16.0;-0.1771955022403393
17.0;-0.18035173877586974
18.0;-0.19303421824516187
19.0;-0.21035544704947062
20.0;-0.22331675003298024
21.0;-0.23282807823104346
22.0;-0.2393127679695417
23.0;-0.23995080136911495
24.0;-0.23342629578251772
25.0;-0.2159008094841588
26.0;-0.1859571656074115
27.0;-0.15385446767633448
28.0;-0.1250703847615755
29.0;-0.11105781068211451
30.0;-0.09743795073568684
31.0;-0.5488043823694726
32.0;-0.2136431008994042
33.0;-0.2340631109708129
34.0;-0.23440747187953237
35.0;-0.2320668167246298
36.0;-0.22210040668626085
37.0;-0.20209629127297335
38.0;-0.16830548260129818
39.0;-0.17528467271078707
40.0;-0.23167711435530114
41.0;-0.3284231054750282
42.0;-0.4411467562128193
43.0;-0.5188847944448014
44.0;-0.5557243137065164
45.0;-0.5568024072597253
46.0;-0.52689133532642
47.0;-0.49566913813081603
48.0;-0.4896647410834878
49.0;-0.5266477052700123
50.0;-0.6112543870349225
51.0;-0.7254152873801223
52.0;-0.8302056477732074
53.0;-0.8795926908799703
54.0;-0.8311103407484697
55.0;-0.6733306967074077
56.0;-0.47764400776290605
57.0;-0.4309294435639286
58.0;-0.37618076085656815
59.0;-0.6084122086010431
60.0;-0.24505329173278767
61.0;-0.2843109788372633
62.0;-0.3119959301529236
63.0;-0.3175027340093943
64.0;-0.32796634331597696
65.0;-0.3034249064010912
66.0;-0.21512906278798827
67.0;-0.06360655517434788
68.0;-0.0002057023921686607
69.0;-0.15836809967543308
70.0;-0.34119356115123933
71.0;-0.3072011575704776
72.0;-0.1500032391024848
73.0;-0.23077886544763215
74.0;-0.3210404245503824
75.0;-0.37836841380956265
76.0;-0.42553215976028547
77.0;-0.5031641919883016
78.0;-0.625705476229212
79.0;-0.49869990442299494
80.0;-0.5230919729584187
81.0;-0.521116564672341
82.0;-0.5077665610236344
83.0;-0.493284585245255
84.0;-0.4705671560056599
85.0;-0.4434135879000287
