;0
1488.0;-0.005123378524357569
1489.0;-0.005149270357112428
1490.0;-0.005151540347946022
1491.0;-0.00511516589559646
1492.0;-0.00503449851750477
1493.0;-0.004918894109120088
1494.0;-0.004850603520353987
1495.0;-0.00481677589400672
1496.0;-0.004779324288569335
1497.0;-0.004787176083513653
1498.0;-0.0048539800862528295
1499.0;-0.004737575990867093
1500.0;-0.004780664380745988
1501.0;-0.004832305106572427
1502.0;-0.004876764610564073
1503.0;-0.00491180971475781
1504.0;-0.004934911996398018
1505.0;-0.004942483657242335
1506.0;-0.004936272576747376
1507.0;-0.004918975441946619
1508.0;-0.0048903570054907464
1509.0;-0.004873091777395941
1510.0;-0.004929075643855346
1511.0;-0.0050073216443189
1512.0;-0.005058478882618532
1513.0;-0.005031744502520886
1514.0;-0.004901396490212043
1515.0;-0.004830349597358268
1516.0;-0.004860324344165159
1517.0;-0.0048877808488353314
1518.0;-0.004905591201670721
1519.0;-0.004911186170106996
1520.0;-0.004907886136609958
1521.0;-0.004901613122866417
1522.0;-0.004891219313419916
1523.0;-0.0048776654373716205
1524.0;-0.0048583407643928885
1525.0;-0.004844014755250643
1526.0;-0.004827639010355272
1527.0;-0.004804258464369388
1528.0;-0.004781209945418647
1529.0;-0.004762817589643472
1530.0;-0.004742856306925911
1531.0;-0.004772850057139427
1532.0;-0.004801155086753962
1533.0;-0.0048207809256859135
1534.0;-0.004844413248654824
1535.0;-0.004880271317635572
1536.0;-0.004912797687374472
1537.0;-0.004935571189268837
1538.0;-0.0049531940776392815
1539.0;-0.0049641803681734886
1540.0;-0.004966314356168672
1541.0;-0.004958154782187727
1542.0;-0.004937781719988857
1543.0;-0.00490536079621935
1544.0;-0.004863520040317788
1545.0;-0.004820719053264612
1546.0;-0.004782972225855675
1547.0;-0.0049703351238136635
1548.0;-0.004787436347125152
1549.0;-0.004826081330841766
1550.0;-0.0048563428295689505
1551.0;-0.004879817773712243
1552.0;-0.004887757928969306
1553.0;-0.0048710190449924315
1554.0;-0.004842553833579436
1555.0;-0.004854262429960956
1556.0;-0.004922513748036885
1557.0;-0.0049900019668559096
1558.0;-0.0049791266603367535
1559.0;-0.004817686553214687
1560.0;-0.0047207580971736695
1561.0;-0.004755010734744789
1562.0;-0.004792542961615577
1563.0;-0.004819669577195721
1564.0;-0.004836164439878953
1565.0;-0.004869328177063735
1566.0;-0.004928342461224979
1567.0;-0.004850324525017651
1568.0;-0.004854502382201695
1569.0;-0.0048820187813621045
1570.0;-0.0049053014556248815
1571.0;-0.004904999593456672
1572.0;-0.004892654230440382
1573.0;-0.004872105001701001
1574.0;-0.004847892048074784
1575.0;-0.004819766012470788
1576.0;-0.004791697119327573
1577.0;-0.004765291065885951
1578.0;-0.004783384938318356
1579.0;-0.004820149619123635
1580.0;-0.004865351104456591
1581.0;-0.00490813385175785
1582.0;-0.004947886988453423
1583.0;-0.004986558209776652
1584.0;-0.005016791245913899
1585.0;-0.005039916053594379
1586.0;-0.005055574558021961
1587.0;-0.005058619017333751
1588.0;-0.00504403090537493
1589.0;-0.005008873854582533
1590.0;-0.0049516753496715955
1591.0;-0.004881454945605103
1592.0;-0.004810951471265091
1593.0;-0.004777734604436036
1594.0;-0.004787057113512175
1595.0;-0.004830820322206437
1596.0;-0.004886955036868475
1597.0;-0.004941608092513843
1598.0;-0.004984795618172103
1599.0;-0.00501273135855561
1600.0;-0.005036258345925639
1601.0;-0.00506965952775719
1602.0;-0.005093445119645557
1603.0;-0.005074906293170404
1604.0;-0.004994436473548786
1605.0;-0.0048370333343989115
1606.0;-0.004801079324035442
1607.0;-0.0047737531295083575
1608.0;-0.0047441998962073385
1609.0;-0.004714826626911581
1610.0;-0.004684811373429453
1611.0;-0.004649269886753958
1612.0;-0.004649626049747145
1613.0;-0.004673304149649175
1614.0;-0.004701626819868643
1615.0;-0.004738456801527821
1616.0;-0.004777271402940644
1617.0;-0.004817572419154827
1618.0;-0.004853826980918568
1619.0;-0.004879879822339278
1620.0;-0.004895194742674981
1621.0;-0.004890301348639002
1622.0;-0.004862626443908963
1623.0;-0.004811509851859763
1624.0;-0.004732112698486466
1625.0;-0.00466873674135805
1626.0;-0.004642726319821598
1627.0;-0.004615822651866825
1628.0;-0.004617708312764268
1629.0;-0.004647590301036778
1630.0;-0.004691038337661266
1631.0;-0.004739358314491986
1632.0;-0.004784842798195917
1633.0;-0.004819969810771753
1634.0;-0.004848245152043861
1635.0;-0.004875969889838868
1636.0;-0.00489138947085716
1637.0;-0.004883006971870858
1638.0;-0.004845502752963641
1639.0;-0.004777284123805896
1640.0;-0.004682986001731658
1641.0;-0.004641297973679578
1642.0;-0.004608677007458602
1643.0;-0.004625797031285404
1644.0;-0.004669782132116581
1645.0;-0.004721371784180412
1646.0;-0.004770849044989923
1647.0;-0.004816184608996543
1648.0;-0.004854679779989877
1649.0;-0.0048738012814050465
1650.0;-0.004880262283082643
1651.0;-0.004890514205922344
1652.0;-0.004847042444825435
1653.0;-0.004721762423745473
1654.0;-0.004658490007159353
1655.0;-0.004629982689895543
1656.0;-0.004600622139974526
1657.0;-0.004571697413961983
1658.0;-0.004544725441906477
1659.0;-0.004519639718792236
1660.0;-0.004496531253672239
1661.0;-0.004480479382928642
1662.0;-0.0044740110357630244
1663.0;-0.004484997107540076
1664.0;-0.0045247930801062255
1665.0;-0.004572338287328383
1666.0;-0.004618557503496049
1667.0;-0.004685404401007969
1668.0;-0.0047198742314830235
1669.0;-0.0047254958610609705
1670.0;-0.004706743048570629
1671.0;-0.004652033029436293
1672.0;-0.0045554609082371885
1673.0;-0.004534047751763261
1674.0;-0.004544818131325161
1675.0;-0.004538829206052401
1676.0;-0.004531052825571982
1677.0;-0.004564965882335211
1678.0;-0.004623787485043263
1679.0;-0.004690799851338331
1680.0;-0.004757734867391798
1681.0;-0.004816306192544682
1682.0;-0.0048656946594382725
1683.0;-0.004907142577921085
1684.0;-0.004939810222514968
1685.0;-0.00495507978752562
1686.0;-0.0049492767598468285
1687.0;-0.004920323680058043
1688.0;-0.0048636836658948225
1689.0;-0.004775213024390752
1690.0;-0.004715713014331284
1691.0;-0.0049262155016152375
1692.0;-0.004739412748659236
1693.0;-0.004782168342618452
1694.0;-0.004817644768823965
1695.0;-0.004837169561528625
1696.0;-0.004848672326775431
1697.0;-0.0048627524893120715
1698.0;-0.004870477820965761
1699.0;-0.004877887851842445
1700.0;-0.004948944401057665
1701.0;-0.005044250139722154
1702.0;-0.005101364890587991
1703.0;-0.005068434143894813
1704.0;-0.004932332200819928
1705.0;-0.004895596025711072
1706.0;-0.004931928360732154
1707.0;-0.004955220073401991
1708.0;-0.005001487837849051
1709.0;-0.005088591564418741
1710.0;-0.005177207706994695
1711.0;-0.004964145324507496
1712.0;-0.004951350687146239
1713.0;-0.004931237967987077
1714.0;-0.004905287479730068
1715.0;-0.004891272277671245
1716.0;-0.004872788962215208
1717.0;-0.004849368459723614
1718.0;-0.004824820640693157
1719.0;-0.004803772134822089
1720.0;-0.004777705392683443
1721.0;-0.00479436497263678
1722.0;-0.004823718682869313
1723.0;-0.00487448568696298
1724.0;-0.0049271237907748235
1725.0;-0.00497471166617363
1726.0;-0.005000384284241492
1727.0;-0.005029729201080557
1728.0;-0.0050569262636948695
1729.0;-0.005082679254738631
1730.0;-0.005103356674537229
1731.0;-0.0051196407220370395
1732.0;-0.005126513464260892
1733.0;-0.0051078915920981195
1734.0;-0.005059089879264719
1735.0;-0.004993102968975956
1736.0;-0.004887381221907008
1737.0;-0.004813054139845587
1738.0;-0.004770118954066485
1739.0;-0.00493967984685693
1740.0;-0.004793899594333313
1741.0;-0.004838574989658145
1742.0;-0.004911691987727241
