;0
0.0;1.8665377354879778e-06
1.0;1.8135163140768038e-06
2.0;1.8169184496205855e-06
3.0;1.8358236638368502e-06
4.0;1.8435783835888896e-06
5.0;1.8315248722727408e-06
6.0;1.8250957194643906e-06
7.0;1.8316764095401763e-06
8.0;1.837342481793228e-06
9.0;1.7480783314766764e-06
10.0;1.6363992252028984e-06
11.0;1.6301029239632278e-06
12.0;1.608152204724988e-06
13.0;1.6024811561943519e-06
14.0;1.5991521862917193e-06
15.0;1.5979975667580683e-06
16.0;1.599568686412414e-06
17.0;1.5975024743500762e-06
18.0;1.5765417979882276e-06
19.0;1.5461884587839158e-06
20.0;1.5230652458865372e-06
21.0;1.5049250675977486e-06
22.0;1.491465925763837e-06
23.0;1.4880378207182866e-06
24.0;1.4968529792774052e-06
25.0;1.5240307852017538e-06
26.0;1.5727873872814774e-06
27.0;1.627325174961283e-06
28.0;1.6778204615630205e-06
29.0;1.7055402637418904e-06
30.0;1.732624468093185e-06
31.0;1.7961849442596631e-06
32.0;2.166537368760826e-06
33.0;2.1229448549867213e-06
34.0;2.1028001585746224e-06
35.0;2.085577082218837e-06
36.0;2.0766079352331816e-06
37.0;2.085137860642746e-06
38.0;2.1182329529282986e-06
39.0;2.11454119226837e-06
40.0;2.069163192353092e-06
41.0;1.9878604216525626e-06
42.0;1.8852839962749888e-06
43.0;1.7902258407142533e-06
44.0;1.7014832689709806e-06
45.0;1.6235257909604686e-06
46.0;1.563734699920964e-06
47.0;1.5141002356345123e-06
48.0;1.4611688429149478e-06
49.0;1.3900175845401293e-06
50.0;1.306435460071361e-06
51.0;1.2307673601451102e-06
52.0;1.1932681109697765e-06
53.0;1.2249352708534843e-06
54.0;1.3452889310542487e-06
55.0;1.5419732115419032e-06
56.0;1.752795601452029e-06
57.0;1.873039508990635e-06
58.0;1.996665245741223e-06
59.0;1.8200702473533615e-06
60.0;1.993897034567191e-06
61.0;1.9063151668478887e-06
62.0;1.830789738587958e-06
63.0;1.799249654023725e-06
64.0;1.7448680753654606e-06
65.0;1.7054100685861177e-06
66.0;1.7453611219795563e-06
67.0;1.8900773481294308e-06
68.0;1.9776976412431734e-06
69.0;1.8742986555227895e-06
70.0;1.7927124980134634e-06
71.0;1.8703331834569407e-06
72.0;1.979044474158429e-06
73.0;1.918875299946546e-06
74.0;1.8437138760657263e-06
