;0
0.0;2.514844124578785e-06
1.0;2.5225029674975923e-06
2.0;2.5652891066286343e-06
3.0;2.604380261529589e-06
4.0;2.6194963560332346e-06
5.0;2.607149678473612e-06
6.0;2.599927045323749e-06
7.0;2.591238667245934e-06
8.0;2.5621928130676266e-06
9.0;2.4131658799882546e-06
10.0;2.244097065569961e-06
11.0;2.3753684884139494e-06
12.0;2.350903172768981e-06
13.0;2.3447084860361813e-06
14.0;2.340573539265616e-06
15.0;2.337981032037331e-06
16.0;2.3375001827896135e-06
17.0;2.332662441501203e-06
18.0;2.307726385698443e-06
19.0;2.272311045466941e-06
20.0;2.2437321722385647e-06
21.0;2.2203542727284815e-06
22.0;2.2017127507568298e-06
23.0;2.1929654727372157e-06
24.0;2.195786089613952e-06
25.0;2.21491613864129e-06
26.0;2.254493243416809e-06
27.0;2.3012888477798024e-06
28.0;2.3455547172903718e-06
29.0;2.3713689384043304e-06
30.0;2.396586696866146e-06
31.0;2.0785918124132164e-06
32.0;2.353569894418588e-06
33.0;2.29914100828908e-06
34.0;2.2601984334972334e-06
35.0;2.2163004045987753e-06
36.0;2.1671009807785284e-06
37.0;2.1276528446467626e-06
38.0;2.1115463317954957e-06
39.0;2.0696192151530436e-06
40.0;1.985792890910449e-06
41.0;1.8667459050759495e-06
42.0;1.7575238987529377e-06
43.0;1.7287354029063013e-06
44.0;1.7518293981562454e-06
45.0;1.7981617784122457e-06
46.0;1.860162451312683e-06
47.0;1.9046400533861245e-06
48.0;1.908134274430969e-06
49.0;1.8549551771052358e-06
50.0;1.7438497317001733e-06
51.0;1.591244134847629e-06
52.0;1.4259932455407428e-06
53.0;1.2835557866304451e-06
54.0;1.2181984080767924e-06
55.0;1.2752795588410316e-06
56.0;1.4085341831156085e-06
57.0;1.4419135404785998e-06
58.0;1.5076337746001458e-06
59.0;1.9032624435876796e-06
60.0;2.4087509289759077e-06
61.0;2.343163178110821e-06
62.0;2.2930425203646697e-06
63.0;2.282517924684764e-06
64.0;2.2218913042777473e-06
65.0;2.1917121071540542e-06
66.0;2.255250256714932e-06
67.0;2.4207967127234493e-06
68.0;2.4716283462221203e-06
69.0;2.2249996055464036e-06
70.0;1.9311453612928127e-06
71.0;1.7969419579929178e-06
72.0;1.8261523513162351e-06
73.0;1.7254087298251221e-06
74.0;1.5889138296325594e-06
75.0;1.5012688803609761e-06
76.0;1.4298710469823694e-06
77.0;1.3727783206236745e-06
78.0;1.3676636106471736e-06
79.0;1.3235951712222592e-06
80.0;1.282203576052004e-06
81.0;1.2940330878561444e-06
82.0;1.328137830610989e-06
83.0;1.3626111810811975e-06
84.0;1.413707175400541e-06
85.0;1.4720978491056424e-06
86.0;1.5354795246663494e-06
87.0;1.596181477170137e-06
88.0;1.6533323514965807e-06
89.0;1.707280669493596e-06
90.0;1.7457824869167877e-06
91.0;1.729393549907624e-06
92.0;1.7019562679381278e-06
93.0;1.6717382895470436e-06
94.0;1.6527278853643416e-06
95.0;1.6646337877028474e-06
96.0;1.6804734573959102e-06
97.0;1.67245205857765e-06
98.0;1.644157622335577e-06
99.0;1.6331139018701046e-06
100.0;1.5916801423237522e-06
101.0;1.4455854482183684e-06
102.0;1.3337579811783277e-06
103.0;1.3062442386363996e-06
104.0;1.3256590910483586e-06
105.0;1.4153848173586038e-06
106.0;1.478006285111154e-06
107.0;2.074856273543332e-06
108.0;2.534878704010786e-06
109.0;2.459656596461028e-06
110.0;2.410380854915157e-06
111.0;2.3885938567277292e-06
112.0;2.388855293503596e-06
113.0;2.407725180618153e-06
