;0
0.0;0.9520529557558024
1.0;0.9763986653489716
2.0;0.9930031217087021
3.0;1.0134638431576792
4.0;1.0049666747287302
5.0;0.9855314044697836
6.0;0.9732150133664019
7.0;0.970260521851615
8.0;0.9644837154614347
9.0;0.9179062315412165
10.0;0.915475932777869
11.0;0.8502707888563299
12.0;0.826829372772104
13.0;0.8105396771449658
14.0;0.8172451298264868
15.0;0.8236940167703108
16.0;0.837082669838511
17.0;0.832818746631214
18.0;0.8093006856535125
19.0;0.7820908936778568
20.0;0.7799320171115847
21.0;0.7862978972389658
22.0;0.767468838862259
23.0;0.7297192851327323
24.0;0.692059555165601
25.0;0.6565049131460066
26.0;0.6862759748914161
27.0;0.7044484872995901
28.0;0.7224997286180357
29.0;0.7363908800721941
30.0;0.7493710505299152
31.0;0.796644517059386
32.0;0.5763296756300046
33.0;0.5507381400835927
34.0;0.5069364368943656
35.0;0.5054485262250202
36.0;0.486832543429819
37.0;0.4272208489157134
38.0;0.4118132309784285
39.0;0.4185333944270657
40.0;0.43087606271537343
41.0;0.4764336125606136
42.0;0.5316809323484335
43.0;0.6440956336181964
44.0;0.7080605459606875
45.0;0.7612128951359263
46.0;0.7940644193901591
47.0;0.7634799339784517
48.0;0.7325555371507176
49.0;0.7172111972535977
50.0;0.6996990206257097
51.0;0.7141902621034366
52.0;0.6691270624555177
53.0;0.5707591552963908
54.0;0.4657084258404563
55.0;0.3814095047640393
56.0;0.28969920891103995
57.0;0.27346479591315176
58.0;0.30062243687612605
59.0;0.7814315531185239
60.0;0.8098457580394696
61.0;0.7664530116303814
62.0;0.7614355557216268
63.0;0.7281061764472236
64.0;0.6874749050711482
65.0;0.7396498612504141
66.0;0.6701824039044261
67.0;0.7863328384231806
68.0;0.9181010314754536
69.0;1.0158935540808094
70.0;0.8332315152418905
71.0;0.6166108674172969
72.0;0.44954630729643313
73.0;0.4389183027752821
74.0;0.3950571560103217
75.0;0.39683408223505834
76.0;0.39972993211132407
77.0;0.4461378813472668
78.0;0.4884262156236948
79.0;0.4113608969957739
80.0;0.40129651936711064
81.0;0.38352186002195754
82.0;0.3843316210150709
83.0;0.36826745659144244
84.0;0.3651558001541537
85.0;0.35221053437200095
86.0;0.33705555679758237
87.0;0.3180928544328592
88.0;0.31147554707383884
89.0;0.3005120504720542
90.0;0.3192981215244598
91.0;0.3579306456385031
92.0;0.37284982911828796
93.0;0.3950489538414208
94.0;0.44901379383294554
95.0;0.45979709507822253
96.0;0.5125318224053359
97.0;0.533546261453527
98.0;0.5419411027138603
99.0;0.5500985991182442
100.0;0.5528198054934842
101.0;0.4926202179384712
102.0;0.4356503404481108
103.0;0.36640630695233534
104.0;0.3140492039435975
105.0;0.307361853623276
106.0;0.29915322515008863
107.0;0.7978565765994982
108.0;0.8199968298885698
109.0;0.8035179004201372
110.0;0.7945554149227312
111.0;0.7635812942796059
112.0;0.7219388204529793
113.0;0.6911903445547893
114.0;0.7541895728810444
115.0;0.7765298206168003
116.0;0.7981134839534401
117.0;0.8296390269328742
118.0;0.9216260081684978
119.0;0.8742027033543059
120.0;0.8108889642383329
121.0;0.7646541026874099
122.0;0.699196263191214
123.0;0.6343454745015684
124.0;0.5716317422465851
125.0;0.5760121178005191
126.0;0.6198307132565621
127.0;0.43724616548682693
128.0;0.42670281006264676
129.0;0.42678785614618886
130.0;0.41580937508227334
131.0;0.40208708706108404
132.0;0.3742143699958561
133.0;0.33478310135004774
134.0;0.35216892091869934
135.0;0.41910064659075963
136.0;0.5007457037911902
137.0;0.5605620632049124
138.0;0.6486193111938844
139.0;0.7025210817896668
140.0;0.7464434525493762
141.0;0.7678015912041999
142.0;0.7707383858483328
143.0;0.709454869225285
144.0;0.7003314563403471
145.0;0.7101559998531212
146.0;0.7059801345800779
147.0;0.6708769424199533
148.0;0.6196054794603174
149.0;0.5115412345982766
150.0;0.421723467339018
151.0;0.3619874812914161
152.0;0.3222333285560455
153.0;0.3224032645053485
154.0;0.3774980485330475
155.0;0.8387371329594138
156.0;0.7434540273339527
157.0;0.7525219593076805
158.0;0.7193332862820335
159.0;0.7252830855608561
160.0;0.6755848501588178
161.0;0.6474303544133146
162.0;0.6353404296853509
163.0;0.7008575857777125
164.0;0.9305032650736025
165.0;1.16491373606613
166.0;1.2317216249872014
167.0;1.1488431100348273
168.0;0.8796166040812058
169.0;0.7216206592052679
170.0;0.6005248606120267
171.0;0.5447792538834388
172.0;0.5376420530271577
173.0;0.4794372258840641
174.0;0.47356618014526447
175.0;0.4701060816039525
176.0;0.4279365992950924
177.0;0.4102483865219235
178.0;0.40738233148573794
179.0;0.397916907109291
180.0;0.3551056709414373
181.0;0.31337893362519664
182.0;0.2777413001155597
183.0;0.2629806596176937
184.0;0.2794396459788019
185.0;0.30912076417173384
186.0;0.3539260372003619
187.0;0.3999628412788389
188.0;0.4599482012083075
189.0;0.5530405908056857
190.0;0.6038745378476458
191.0;0.6411802735042067
192.0;0.6923749411953897
193.0;0.6890809772085279
194.0;0.6950185899907275
195.0;0.6623459184111742
196.0;0.6750454037820657
197.0;0.6381598222612819
198.0;0.5665551219266841
199.0;0.5082984739848011
200.0;0.4313825852241766
201.0;0.36101851244332317
202.0;0.3477090148574498
203.0;0.6963401600435025
204.0;0.7378486565460047
205.0;0.7179722698798882
206.0;0.703207597299969
207.0;0.6438694274054605
208.0;0.6423271443190158
209.0;0.6576405036059163
210.0;0.615487948842232
211.0;0.6203143418566255
212.0;0.5842532068020466
213.0;0.6357977080388788
214.0;0.6647879037115121
215.0;0.640672987301866
216.0;0.6652955338358353
217.0;0.7224051727047542
218.0;0.7723591994594872
219.0;0.8291750849149044
220.0;0.8226441022654848
221.0;0.7706514422487843
222.0;0.7168892093967071
223.0;0.4823108795695789
224.0;0.44322850139838976
225.0;0.4024430576141791
226.0;0.37464787099900204
227.0;0.3697027293427651
228.0;0.3894615100755391
229.0;0.3771931046424024
230.0;0.3346098503284083
231.0;0.30853292250825565
232.0;0.2967500963344669
233.0;0.27186647624739974
234.0;0.2861094291842242
235.0;0.3018205318804396
236.0;0.3581558219822023
237.0;0.4377202246432096
238.0;0.5225049294084473
239.0;0.6172144633685551
240.0;0.6612122728676794
241.0;0.7227651915490835
242.0;0.7357675130166559
243.0;0.7178536585766992
244.0;0.7023071413936449
245.0;0.6811099209117293
246.0;0.6593873059397778
247.0;0.6146259727715876
248.0;0.5413144730784156
249.0;0.44311952959340734
250.0;0.36244020437413105
251.0;0.31736990311299523
252.0;0.2868078744502131
253.0;0.2777250348118707
254.0;0.3148329886419424
255.0;0.3927254343117137
256.0;0.46441083344098444
257.0;0.5560765172147734
258.0;0.6088818496228005
259.0;0.6993422145803736
260.0;0.7340926210964811
261.0;0.6914327035499794
