$T_{umg}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heiz}$ in kW
5.700006;1.404229377;12.80077707600591
5.300012;1.454350684;13.134313155387124
4.499994;1.541082751;13.604193403183332
4.3999877;1.521219504;13.402376198149977
4.200006;1.610688316;14.144219200778222
4.300012;1.515518813;13.301542319343575
4.1;1.273167161;11.095455727485849
3.700006;1.520251979;13.114281513756161
3.9999938;1.578101514;13.691907481902218
3.3999877;1.59579782;13.639764737378218
3.3999877;1.621085781;13.861837351237737
3.1;1.634590815;13.861391232041308
3.200006;1.623542641;13.818603097440675
2.9999938;1.542820268;13.041229601352356
3.200006;1.585714856;13.516080613346489
4.3999877;1.348705585;11.863684141298364
5.800012;1.373603556;12.577126993577227
6.300012;1.329582743;12.34830810566974
7.499994;1.11836096;10.77893981367718
7.999994;1.293152074;12.671204965293352
8.2000065;1.477913304;14.536388395685783
8.800013;1.48400489;14.881591670218496
7.800012;1.554983127;15.116383479424467
7.3999877;1.548852975;14.851092581530535
6.700006;1.632371235;15.33427984280557
5.300012;1.803289508;16.264259582529107
3.800012;1.981109917;17.155188783614253
3.300012;2.05311933;17.52390322658004
2.800012;2.117382571;17.828026798227352
2.700006;2.079107026;17.472043959243358
1.8999878;2.096748366;17.230757564232015
1.6;2.253641125;18.386135296998578
1.4999939;2.333922867;18.98151556494135
1.3999878;2.399705133;19.47337524698799
1.3000122;2.447520945;19.793032826847767
0.8999878;2.45803853;19.637528656834473
0.8999878;2.548722714;20.409904416756277
0.9999939;2.575610717;20.709284962722
1.9999939;2.453566896;20.237849308044833
3.3999877;2.309130949;19.776250949691825
4.6;2.122290422;18.798599614436124
5.700006;1.969161834;17.97970715181923
5.300012;2.024936831;18.277986314148112
5.6;1.909994117;17.37470096209131
6.499994;1.850163664;17.28856354287946
6.6;1.87378085;17.580413422995424
6.700006;1.860982314;17.524579688743376
6.6;1.816053619;17.02407307448638
5.8999877;1.895782098;17.400496214702972
5.499994;1.967284428;17.856677559177133
4.8999877;2.05494863;18.345555134978582
4.200006;2.1134445;18.45786190367733
3.4999938;2.211245206;18.925345380937255
3.9999938;2.116647926;18.40088326301017
3.6;2.090353488;17.958942751481718
3.800012;2.141208193;18.512477196047055
3.4999938;2.207134336;18.93304439362365
2.700006;2.347881146;19.70243903181954
3.4999938;2.277998664;19.573026350689418
3.3999877;2.303488248;19.715198895292044
3.200006;2.331057457;19.842171487192218
2.300012;2.445120456;20.32251614288087
2.3999877;2.431296522;20.226166337644386
4.3999877;2.238237743;19.709094235748406
5.1;2.114766587;18.973818714269292
5.999994;2.007780645;18.505656612344822
8.300013;1.770174852;17.465328855339195
10.2000065;1.562667599;16.39004782467968
8.7000065;1.633894244;16.3631337931605
8.999994;1.558954515;15.75548019052195
9.499994;1.489003865;15.26987596891285
8.499994;1.850313068;18.377064738374507
8.999994;1.867534604;18.887616695688294
7.700006;2.047553504;19.827341762142655
6.300012;2.215676227;20.62155545906512
5.1;2.358066228;21.140395585307044
3.9999938;2.509662345;21.84334083851217
3.4999938;2.616918501;22.44515063048502
2.8999877;2.732535268;23.076568748621646
2.1;2.888047776;23.851707719957716
1.4999939;3.028816073;24.632422141878553
0.9999939;2.647018651;21.255017383507916
0.1;2.756055008;21.61049825088437
-1.0000061;3.039443246;23.2294874869084
-1.7999939;3.221535741;24.12428272867057
-2.5000062;3.314509185;24.4175080016932
-2.5000062;3.383302194;24.90907601250783
-0.9;3.044374749;23.257945326824093
0.1;3.013768363;23.649351444748
1.1;2.739045707;22.097922308432256
1.8000122;2.789895579;22.88627008575796
1.7000061;2.85075202;23.308051792405312
2.200006;2.672930703;22.138350183415834
1.8000122;2.777419803;22.76875531785624
3.700006;2.486163;21.458382382303505
2.700006;2.641233003;22.150706743693824
1.9999939;2.647390225;21.838868433893378
0.9999939;2.828015419;22.721817626308823
-0.4;3.153092214;24.454730714514156
-2.199988;3.390831632;25.170836514776195
-2.5000062;3.581788284;26.39184733315388
-3.0000062;3.501230775;25.511370224719336
-3.199988;3.650948729;26.47699628267483
-3.799994;3.825115928;27.34075518578118
-4.199988;3.915670515;27.730440964542062
-3.799994;3.860461397;27.60257712590524
-3.799994;3.828215985;27.400980403029905
-3.1000123;3.745637571;27.18974385848692
-3.199988;3.892063568;28.183613494684952
-3.0000062;3.882018315;28.274315216824732
-2.699988;3.845245118;28.20099075403712
-1.9;3.541205896;26.469543833287407
-0.9;3.512184417;26.89584606395817
-0.5000061;3.258649761;25.191733954907303
0.1;3.222303104;25.31962726877204
1.2000061;3.087084994;24.88346692043047
0.8999878;3.212695361;25.713743059504395
2.300012;3.471022425;28.82952690479702
2.1;3.574058956;29.497916223776915
1.6;3.58947504;29.26846491191136
1.3000122;3.611030548;29.252727403314562
0.1;3.821924738;29.996300729765917
-0.2999939;2.498530257;19.419375018114373
-1.1999878;2.59894562;19.728681704696548
-2.299994;2.374978313;17.56981377183921
-2.4;2.659216026;19.63243707239352
-2.9;2.495178528;18.207285698064876
-3.799994;2.781806924;19.914284875900076
-4.000006;2.563743565;18.257430821214502
-4.799994;2.710232969;18.922180840861262
-5.500006;2.928902877;20.16286009556864
-6.1000123;3.134486977;21.302032434969934
-6.000006;3.221999066;21.956908980770425
-5.699988;3.07296643;21.088496813731368
-4.199988;2.752145881;19.478221116163443
-1.2999939;2.342415506;17.744739849775794
-6.1e-06;2.332333487;18.234101442821707
1.3000122;2.177919269;17.61846260281786
1.4999939;2.129699852;17.331805167488927
1.4999939;2.49722289;20.331570690331784
1.8999878;2.588889441;21.27697097952715
2.3999877;2.701888255;22.496157049534904
1.3000122;3.034549647;24.557803159844973
0.1;3.072894009;24.100509141967397
-0.5000061;3.182601575;24.649976774433895
0.3000122;3.176235081;25.021708779457636
0.4999939;3.119821483;24.737161811577916
1.3999878;3.034072019;24.654963124384594
0.6;2.854294909;22.6859849968912
0.80001223;2.930232321;23.404427219299972
1.6;2.926291773;23.85660809154379
2.3999877;2.847818808;23.714322166364752
2.4999938;2.837167721;23.71969496949353
2.200006;2.890343376;23.90050276177341
1.8999878;2.892737373;23.806532674025924
1.3000122;2.975983954;24.052390856950996
0.8999878;3.027540852;24.242086953415313
0.7000061;3.108395587;24.759716111594027
1.2000061;3.06473092;24.746839065395413
2.4999938;2.799594068;23.346510512962325
3.800012;2.632655601;22.783176453321637
5.1;2.393935158;21.520738192465735
4.8999877;2.405338104;21.43231951990814
5.700006;2.307852998;21.073890123352207
6.200006;2.491823417;23.072992356444068
7.6;1.999125628;19.33031374412386
8.399988;1.909177567;18.919962955548314
7.499994;2.152229169;20.724722261819114
6.8999877;2.139994278;20.25564744569742
5.700006;2.075934873;18.988830962195735
4.1;2.114376099;18.439548924165454
2.300012;2.479643725;20.61123015884296
1.9999939;2.478224731;20.396659540842577
1.6;2.404765818;19.59161127246364
1.2000061;2.597427337;20.97296612555761
1.1;2.714603861;21.88259232057072
1.3999878;2.716904785;22.048523266975714
2.3999877;2.612862497;21.754845839389535
2.300012;2.669505993;22.17388682810847
2.800012;2.634642494;22.153447845320606
3.3999877;2.575748394;22.050214306527106
3.4999938;2.536718028;21.781293661246465
3.4999938;2.776784799;23.81424619334334
3.8999877;2.436713018;21.12789615704481
4.6;2.279965516;20.173995564593042
4.800012;2.071982014;18.42425960527919
5.6;2.117833501;19.277734347707487
5.800012;2.114821977;19.40622643578333
5.800012;2.054943875;18.81102148598508
7.3999877;1.921606502;18.45144819695958
6.300012;2.022998173;18.785331163887296
5.200006;2.121533432;19.105639839429998
5.1;2.078235431;18.64392351653564
4.700006;2.20402882;19.539186539233572
4.800012;2.184036901;19.45629508064546
4.8999877;2.224044159;19.87053406009027
4.8999877;2.476946052;22.086435528685225
4.6;2.582262637;22.805481200972785
3.1;2.808374336;23.853278273796736
3.700006;2.712017586;23.3821324034848
2.4999938;2.882374898;24.085560511983257
2.800012;2.569920217;21.594220923645764
3.1;2.523986866;21.437539946765988
0.1;2.908511487;22.802853561414384
1.3000122;2.783515932;22.53808528238133
0.6;2.881720655;22.90411346135673
0.80001223;3.227664278;25.765191211612066
1.9999939;2.739681155;22.568991273741464
2.800012;2.959823727;24.929562369139134
1.1;2.813956684;22.654830889062303
1.3000122;2.717156854;21.99819825960945
1.2000061;2.744380254;22.189085811690312
2.6;2.566078911;21.45448016776578
3.9999938;2.399179746;20.90187225149937
6.1;2.207442641;20.393257118750462
4.3999877;2.355282376;20.69990131903354
4.499994;2.25530002;19.86767772748522
2.6;2.550040086;21.34768959218446
1.7000061;2.667757914;21.830666002238488
1.3000122;2.820704254;22.821837017592447
0.9999939;2.827494962;22.733554098604944
0.9999939;2.802306052;22.472053486198966
-6.1e-06;2.821484448;22.08845122104308
-0.4;3.011720726;23.31951513111174
-0.5000061;3.10926546;24.048416637652497
-0.6000122;3.186889109;24.598378747801945
-1.2999939;3.292724607;24.95809476412638
-0.7999939;3.227312481;24.718333722867456
-1.1000122;3.263161685;24.866722962935928
-1.1000122;3.323001151;25.327408771034673
-0.2999939;3.249270304;25.256451895099236
1.3999878;2.991632221;24.294905643836444
2.700006;2.782028063;23.334938926407016
3.6;2.641139713;22.73538732210901
4.8999877;2.495054811;22.283854150249557
5.499994;2.397643882;21.72738624831987
5.300012;2.392463613;21.59717803651838
7.6;2.099953414;20.28622540337985
5.300012;2.288572525;20.651589546537966
5.1;2.279127699;20.457063529670766
5.8999877;1.955257573;17.94593542871773
4.3999877;2.148688621;18.88709283841677
3.6;2.409140655;20.72657304834976
2.200006;2.593298072;21.462155081222743
1.8000122;2.646147372;21.670464497422298
0.6;2.707008109;21.52880546565913
-0.100012206;2.840393543;22.158295119296827
-0.69998777;3.016172053;23.220072250018184
-0.9;3.0944812;23.70208282585708
-1.2999939;3.164539397;23.960051865424187
-1.1999878;3.178185083;24.142976706953288
-2.1000123;3.344581197;24.901680188060947
-1.5000061;3.268816661;24.646154689377205
-2.299994;3.463975753;25.634781914753813
-0.9;3.35909225;25.72806121786504
1.4999939;2.888894031;23.51325281018565
2.4999938;2.819850059;23.54259322227911
3.800012;2.663794989;23.03135579610617
4.1;2.533103427;22.124306397233973
5.700006;2.339566609;21.39441099327595
6.1;2.170490937;20.069407161015636
7.1;2.097708518;19.968193362851302
7.3999877;1.99743768;19.17087068556718
7.700006;1.845532849;17.87592111186887
7.800012;1.801534265;17.530657282105313
6.200006;1.999604299;18.53429096441777
4.999994;2.148653889;19.25234197185893
4.3999877;2.214596675;19.493366001850724
2.700006;2.282406584;19.131754393964805
2.8999877;2.320917177;19.611199952354458
1.9999939;2.407145729;19.81681678745371
2.3999877;2.476142416;20.614760574560954
2.3999877;2.497292318;20.803590004125034
2.700006;2.510533895;21.11695934979568
2.6;2.509629932;21.075316371120106
2.700006;2.510544615;21.08927046118272
2.8999877;2.439250163;20.585310067625592
3.200006;2.44620871;20.826733112969613
3.700006;2.395463903;20.682757108517478
3.9999938;2.370466536;20.613349647488857
4.6;2.189600388;19.405208227118248
5.6;1.986318945;18.086455415183828
6.8999877;1.778585903;16.83666086178183
8.7000065;1.712889271;17.150423485041088
9.6;1.579664284;16.28053273221229
10.2000065;1.151434826;12.116506810009392
9.800013;0.820789105;8.498589336269061
9.399988;0.846862441;8.65533296492108
8.999994;0.901240361;9.081976415340566
8.6;0.903131784;9.015660024612403
7.1;0.890567857;8.492214730070241
6.499994;0.882301206;8.256694957323038
5.499994;0.928738729;8.463474848666952
4.999994;0.810092491;7.247900079623419
5.499994;0.715654287;6.5092328331118505
5.499994;0.713639262;6.455733982477214
4.8999877;0.719075956;6.407601505950511
5.6;0.810508929;7.392133755151316
5.800012;0.791613247;7.2653380422148635
5.3999877;0.752793357;6.8073332610467165
4.800012;0.817931538;7.275140414962839
4.8999877;0.876362065;7.788237525066384
5.800012;0.885872957;8.104298415983868
6.8999877;0.880701958;8.349883663270397
7.800012;0.811624579;7.904682100322131
8.899988;0.823770047;8.304659314427624
10.1;0.657651431;6.888739473743619
11.2000065;0.62303569;6.774574263172564
11.1;0.53958621;5.833555577210531
12.499994;0.420141869;4.798245568404051
12.300013;0.383909418;4.348538258887788
11.2000065;0.466398103;5.081111176959856
8.399988;0.581572514;5.752750303146648
5.700006;0.727082434;6.595006141602576
5.6;0.752939928;6.876104054235074
5.999994;0.779557545;7.1703762508798325
6.800012;0.579246822;5.446335084719138
6.800012;0.514642158;4.86809397823828
6.6;0.47922976;4.485297447201617
6.1;0.554453786;5.142945127680933
4.8999877;0.573167968;5.125943718991534
4.200006;0.561434495;4.92465578646401
3.6;0.66148163;5.663421885775989
2.700006;0.808556907;6.812432879707728
2.1;0.869341643;7.1881890106246775
1.8999878;0.928879027;7.627217457215076
3.1;0.915029149;7.768216769346845
5.300012;0.912845653;8.202449795342034
7.3999877;0.747783694;7.191252056229613
9.2000065;0.678829988;6.881219569836358
10.2000065;0.331154486;3.452847594283129
10.1;0.415694444;4.323222216275642
10.499994;0.500168462;5.331668067499799
10.499994;0.486724231;5.154115132126144
10.899988;0.305915328;3.32267955419833
10.399988;0.199399245;2.098805870738954
9.2000065;0.346063967;3.4843578408481415
6.8999877;0.591818326;5.576697911201027
5.3999877;0.732527285;6.654509232400139
4.999994;0.809690128;7.241294036441266
4.700006;0.631225238;5.588700454070188
4.6;0.864483035;7.650456364517056
4.499994;0.861786651;7.611963654723351
4.3999877;0.984681334;8.683944976318049
4.700006;0.930489017;8.28343698459786
4.700006;1.000920187;8.872074027084219
4.8999877;0.894864249;7.957144046278359
5.1;0.935902763;8.389379696777533
5.1;0.976034809;8.762950610131657
5.200006;1.183267473;10.628433821475788
5.6;1.149300045;10.443162481702098
5.8999877;1.133146621;10.412879757630996
5.8999877;0.958731891;8.803331452968592
6.6;0.993794469;9.318222939908232
8.999994;0.815910506;8.226840593305997
9.899988;0.580271905;6.032337985715885
10.499994;0.557086205;5.895125837114634
9.800013;0.728223228;7.568903368222496
8.300013;0.768968395;7.616999986694474
9.899988;0.732356072;7.582252742755238
5.499994;0.938456571;8.499601782796153
5.700006;0.974643612;8.868311414898198
5.3999877;1.019737662;9.216211521311862
5.499994;1.074508113;9.751437240604194
4.300012;0.994547172;8.69488809560603
3.800012;0.985719951;8.508587803737495
2.6;0.995123351;8.312083352558371
1.8999878;1.134101887;9.32550734658798
1.4999939;1.235457069;10.050304286740726
0.3999878;1.390957542;10.985015248933255
0.2000061;1.456592335;11.464138417442788
0.2000061;1.570817695;12.348403998308255
-0.4;1.714453052;13.283699897793479
-0.1999878;1.888050869;14.74101404180597
1.1;1.805044595;14.557650221035807
2.9999938;1.634651058;13.808897375261449
4.3999877;1.316629536;11.598122648357585
5.1;1.215347949;10.921276931089832
5.8999877;1.144775798;10.489832734224947
6.800012;1.183451024;11.178960552875097
7.999994;1.072797263;10.52908363836825
7.999994;0.977566615;9.543953103875111
8.899988;0.922765511;9.273093943579715
7.3999877;1.08128968;10.40703222933687
5.1;1.150457353;10.328229906216514
5.1;1.17836097;10.584202525504791
4.800012;1.278871486;11.384048784328009
3.3999877;1.405139047;12.030194918418562
1.9999939;1.154789666;9.489847557433778
1.8000122;1.223281082;10.04897235413243
-0.1999878;1.270378281;9.919388799848555
-0.1999878;1.390312759;10.825675185118639
-0.9;1.607394476;12.306112861003724
-1.4;1.699237121;12.822423849948887
-0.9;1.63347952;12.516987095120358
-0.9;1.646298206;12.616289148834284
-0.6000122;1.66354735;12.829783179660014
-0.6000122;1.925331665;14.87267006719741
0.8999878;1.89245932;15.149928455380401
3.200006;1.666100779;14.188997118517872
5.1;1.396459768;12.509732113226157
5.8999877;1.322779866;12.146988356982517
6.6;0.944204934;8.849140914841943
6.700006;1.169293746;11.000434158440818
6.499994;1.202424653;11.232585961423332
7.200006;1.137262571;10.855109548086567
7.499994;1.075009076;10.37464494342883
9.7000065;0.846161305;8.736329715255236
8.1;0.902610373;8.828446457985226
7.6;1.006469027;9.762639078084108
5.8999877;1.217543689;11.20867508157381
4.200006;1.3540398;11.818222746097888
4.6;1.105809023;9.795830756104904
3.200006;1.18105171;10.040114504588974
2.1;1.200148601;9.921537144306622
1.6;1.287383207;10.504427482580269
1.3999878;1.228776431;9.963996243993675
1.3000122;1.277405094;10.320746686688272
2.6;1.163363934;9.727029178953675
2.8999877;1.156258284;9.741303161690375
2.700006;1.248789863;10.46750855583539
2.9999938;1.522988312;12.888486434199013
2.8999877;1.608697999;13.564218800217784
3.800012;1.509868727;13.074844041314254
3.300012;1.504633878;12.868334923106719
3.1;1.389720105;11.782188935172599
3.4999938;1.497094581;12.849037090010707
3.800012;1.590750124;13.77086570220606
3.8999877;1.511699745;13.122698045418385
4.700006;1.517324278;13.461864105358321
5.1;1.447874451;13.006311648367195
5.300012;1.418838795;12.813953979053613
5.300012;1.446351126;13.027840751553454
5.300012;1.44462139;13.054367121287786
5.499994;1.320603712;12.004614816745335
5.999994;1.31909839;12.134016277916428
5.8999877;1.129235927;10.370849756708953
5.800012;1.10766078;10.15589157985622
5.999994;1.022345328;9.411913223608412
5.3999877;1.113600429;10.100183560955319
5.200006;1.153050833;10.423080049892388
4.499994;1.268471613;11.1736272793473
4.1;1.341221065;11.671637507936925
4.800012;1.269226588;11.297509371912097
4.700006;1.273997018;11.316194250102523
3.4999938;1.500881654;12.872122672523105
2.9999938;1.654093696;14.02850721326642
3.200006;1.538525547;13.065329884005536
2.8999877;1.557689895;13.161848372460632
4.700006;1.3980546;12.390173783584823
5.8999877;1.305267563;12.021026558124147
6.999994;1.268648374;12.078552307063363
7.3999877;1.221578;11.718930868244332
7.3999877;1.164272352;11.172804857281827
7.6;1.153939011;11.170154757739596
5.999994;1.334266312;12.28124038700421
5.8999877;1.282997897;11.781222175641355
3.800012;1.492662202;12.912864768410849
1.8999878;1.65433684;13.558861536876048
1.3000122;1.775338799;14.365292245078116
1.3000122;1.488954268;12.034427044518717
1.3000122;1.510932054;12.216197543552004
0.80001223;1.472391473;11.791105640069377
0.3999878;1.617273477;12.763986862114415
0.3999878;1.790538926;14.17553410373496
0.7000061;1.628830446;12.973258741393364
0.4999939;1.647720018;13.057276796630084
-6.1e-06;1.677819576;13.151035437921033
0.1;1.758786139;13.810407025891378
0.2000061;2.058585576;16.20855225994439
0.6;2.17347461;17.294073693210656
1.2000061;1.901067126;15.336653832336333
1.8000122;1.750337835;14.336406265309845
2.700006;1.547600752;12.971091989468844
2.700006;1.93039541;16.19001778940042
2.9999938;2.025377031;17.200784888506174
5.3999877;1.841406799;16.690683591614736
6.1;1.79396256;16.54464151267584
4.6;1.914778483;16.91176784086513
4.499994;1.870910853;16.51317632123437
4.3999877;1.871909126;16.476904295947563
2.8999877;2.03222257;17.164354676706346
0.80001223;2.768858934;22.113993884128927
0.6;2.254663144;17.917484914799942
0.4999939;2.507792255;19.887950590483186
0.6;2.564477744;20.384108860125863
0.3999878;2.600088747;20.51666299254505
-0.100012206;2.728052555;21.2993790073885
-0.6000122;2.863208283;22.067045871314797
0.2000061;2.827249982;22.24856622837817
-6.1e-06;2.871192263;22.537548180052067
0.2000061;3.239575377;25.496625633309485
0.7000061;3.242826666;25.833203406276553
0.4999939;3.272823681;25.964881030039546
0.3000122;3.294161477;25.993708757744187
0.3999878;3.360334119;26.581338889809036
0.9999939;2.62715474;21.106839011864317
2.3999877;2.483753912;20.726962871296593
2.6;2.319550269;19.398964231293483
3.800012;2.211987926;19.14439664153623
5.3999877;2.099500903;18.98316237740037
5.3999877;2.098120659;19.000308252926843
6.1;1.989368374;18.358343269770277
7.6;1.773091267;17.1287986637279
5.800012;1.938021963;17.739472201715245
6.300012;1.840960771;17.126254334386893
6.800012;1.696380183;16.019021088878848
4.700006;1.983454076;17.57051765247107
3.800012;2.173813961;18.805796682219995
3.800012;2.080911371;17.986847402905017
4.200006;2.121798137;18.53463990178649
4.6;2.121489839;18.762454658991512
2.700006;2.360770638;19.813547344230884
1.8999878;2.499253977;20.590296329726907
0.3000122;2.72269882;21.485067196507213
0.3000122;3.084719859;24.304445649984913
0.3999878;3.168871506;25.04758851991658
0.3999878;3.228530255;25.551082665908588
0.4999939;3.255341633;25.849618855457397
0.80001223;3.231064156;25.779710333755244
1.2000061;3.195509635;25.75296851229722
0.7000061;2.893619081;23.094339303507436
0.8999878;2.764667905;22.149876283547417
1.9999939;2.399354727;19.75520814536247
3.3999877;1.443138894;12.358200581722448
5.200006;1.167376495;10.451998045219662
5.8999877;1.272932279;11.689762510131944
6.999994;1.021695361;9.701824423456863
6.999994;0.954490593;9.076021002790757
6.499994;1.140236436;10.63837808095415
3.800012;1.811742987;15.674296743228068
3.6;1.47922556;12.707301507478807
2.4999938;1.411765122;11.794285675113485
2.300012;1.366309325;11.33116207355274
1.6;1.243778685;10.134788383216796
1.4999939;1.280648515;10.396577692104195
1.3999878;1.343138302;10.909489724836472
1.2000061;1.285893625;10.395459022333133
0.80001223;1.266353258;10.111599588600852
0.8999878;1.348097999;10.7976127598992
0.9999939;1.411329767;11.303280671707329
1.1;1.41897071;11.416903067039863
2.3999877;1.325845654;11.041241407659165
3.6;1.072795121;9.281695861820598
4.6;1.122787842;9.909992659484518
5.499994;1.149155373;10.459948544775049
6.1;1.011547312;9.364068175469317
7.300012;0.825775308;7.9136137280898025
7.3999877;0.732606652;7.072463409683903
6.999994;0.934967414;8.879714609452137
7.1;1.391038686;13.248019183913359
6.700006;1.454611582;13.677967586939648
5.8999877;1.602749907;14.742974377648373
6.300012;1.903861962;17.713163384676218
5.700006;2.061531614;18.808732454250073
5.3999877;2.158773823;19.511759056108023
5.200006;2.19810342;19.775716387252086
4.300012;2.318090454;20.317620228712048
3.6;2.433192203;20.931535508507693
3.1;2.547925734;21.647592762693684
2.1;2.709157839;22.375359966898262
2.200006;2.773968041;22.979784532373767
1.8999878;2.851940978;23.44171245469617
1.9999939;2.860291828;23.58802761764411
2.300012;2.828335687;23.448261213320308
2.300012;2.813016598;23.353818994104696
3.300012;2.723899479;23.24644367384559
4.8999877;2.510226782;22.419364579128537
6.3999877;2.28317722;21.269229951049876
7.800012;1.684074077;16.34035694587916
7.999994;1.566259837;15.339712228919323
9.6;1.76259035;18.14371275222349
9.1;1.605686554;16.248722666818193
9.2000065;1.755769686;17.838792092205736
9.499994;1.418300341;14.558298492846884
9.300013;1.395318478;14.220614106709236
9.6;1.316696857;13.519165678858018
8.499994;1.475003498;14.681346323937742
7.200006;1.813709264;17.341447500825574
6.3999877;1.687768371;15.742925439826791
5.200006;1.505482635;13.524429286591504
4.800012;1.413060382;12.56699316932105
4.700006;1.385019585;12.286525573695412
4.3999877;1.468915168;12.933060887791237
3.9999938;1.557639738;13.562666809774361
3.800012;1.604886557;13.86847652402443
3.700006;1.688329819;14.566393911128271
2.800012;1.755737866;14.788970608092306
2.1;1.774801388;14.693471446442937
2.200006;1.855119654;15.382630130796494
3.1;1.900690543;16.14589613374751
4.499994;1.709793653;15.083980532558588
5.800012;1.830868699;16.79244118290407
7.1;1.748170891;16.64770025591919
6.8999877;1.752114561;16.559046241796526
8.1;1.498090825;14.734247399402504
8.300013;1.370867178;13.556142065450782
9.6;1.228731304;12.648284119577431
10.499994;0.811337963;8.602967140652016
9.399988;0.57563569;5.896789210902815
8.999994;0.574032581;5.807917495905352
9.1;0.581523544;5.897282345312624
8.7000065;0.630981782;6.319069173468858
8.1;0.585207726;5.778757747491528
7.300012;0.75563339;7.257720863044698
7.1;0.842515629;8.0230762118253
6.999994;1.040772662;9.89512621161535
6.8999877;1.320381318;12.47110952192945
6.700006;1.302138337;12.253144540998937
6.499994;1.456881296;13.654762126994662
6.300012;1.499352876;13.928058082092152
6.200006;1.54487754;14.296020321427617
5.800012;1.579946396;14.45363622222814
5.8999877;1.574122339;14.433815339253153
7.200006;1.494051091;14.248395761837447
8.1;1.196032552;11.733580238028198
9.399988;0.348506239;3.538381659616427
10.899988;0.559850963;6.024960366678992
11.1;0.452404716;4.920140243475733
10.800013;0.389787424;4.162049876397061
10.7000065;0.658901192;7.072534278472835
10.899988;0.817906273;8.811839341770552
11.2000065;0.849999228;9.26287961171248
11.899988;0.809275096;9.005504808922957
12.399988;0.748328384;8.507631504541333
11.800013;0.838167281;9.285686321992094
9.899988;0.958878968;9.99364645001673
9.300013;0.762276903;7.778912786795871
9.6;0.60395233;6.232370024399696
9.899988;0.594078838;6.157076607887503
9.999994;0.549936562;5.722518603154469
9.1;0.573816572;5.827176264365067
8.2000065;0.655618075;6.437223039915517
7.6;0.689301076;6.671444125841982
7.6;0.7253091;6.982859243870795
6.200006;0.783315805;7.274223484253333
5.300012;0.897035856;8.070648533704631
5.300012;0.924461977;8.35385199875359
6.300012;1.231453414;11.45553261867292
8.6;1.14240941;11.37923356363141
9.800013;1.033535799;10.728590031341694
10.999994;0.627297255;6.778936245266672
12.2000065;0.728999367;8.200957162876145
13.399988;0.69966441;8.216663906318475
14.6;0.630212487;7.730473486166549
14.399988;0.635734667;7.783564000945994
15.300013;0.565808041;7.1420999445727595
16.300013;0.438010528;5.789378283988826
15.999994;0.364309545;4.748210435678355
14.7000065;0.406285902;5.042375855508764
14.2000065;0.46493213;5.637119290010203
12.399988;0.571096557;6.473078044273058
10.2000065;0.69174183;7.283731414085766
9.6;0.741938041;7.649395160581682
8.2000065;0.830331697;8.183003119143654
7.1;0.94910874;9.04322735179617
6.800012;1.033248829;9.715131557535859
6.700006;1.0898257;10.26375377359974
5.999994;1.185336243;10.929542875880271
6.200006;1.231622455;11.39039533742847
5.3999877;1.321940235;11.959437390526515
5.6;1.36075272;12.386414854247446
7.1;1.303815664;12.407336664311966
8.6;1.183068474;11.805336199331371
9.800013;0.628048188;6.5409907356366235
9.800013;0.665809658;6.925555334553457
9.800013;0.483224548;4.9844123161313725
9.6;0.610718516;6.303444799806121
10.300013;0.578983506;6.131250866390709
10.300013;0.544501342;5.748836170413784
11.499994;0.47643455;5.256747608503719
9.499994;0.572073268;5.913842408914015
10.499994;0.676761037;7.20446319092214
9.300013;0.851481467;8.690378171912835
8.399988;1.045272654;10.379351369481695
7.700006;1.136975818;11.025933156661937
6.8999877;1.247447399;11.802230560865699
6.3999877;1.511772977;14.082600715285725
5.200006;1.485194066;13.395883267176643
5.499994;1.683593242;15.26528742668116
4.3999877;1.864758316;16.433705354493565
3.700006;2.001753461;17.278570282474806
3.200006;2.11233082;17.94691887650396
2.800012;2.212178689;18.62950298585983
1.8999878;2.357532638;19.334931469846968
4.700006;2.153962009;19.12053616033662
6.499994;1.98926951;18.61291762965978
7.700006;1.830281971;17.73282488088696
10.499994;1.558124562;16.542355953919113
11.2000065;1.440084654;15.697507148675006
11.6;1.368750946;15.08229206591476
12.300013;1.285984656;14.516954848258868
11.499994;1.312284528;14.448644268049252
12.800013;1.003092473;11.587728143810615
12.800013;0.721662255;8.308479913436956
13.899988;0.515101219;6.200454260708168
13.899988;0.630234985;7.5884385183106176
12.7000065;0.985374326;11.288082315349232
11.399988;1.143853804;12.514687883292641
10.2000065;1.243124881;13.087860490263095
9.499994;1.315473586;13.53994528557417
8.499994;1.418440794;14.112357617203488
7.300012;1.544107008;14.769476712929958
6.6;1.648829104;15.498748222233989
6.800012;1.690278234;15.932477582043761
5.999994;1.723478382;15.86703724437657
5.300012;1.866096099;16.847428756689794
4.700006;1.706182233;15.166807208414296
4.200006;2.023398055;17.716163519531044
4.499994;2.052219467;18.111182310007237
5.1;2.072868421;18.608656770602362
5.8999877;1.978992335;18.17451329337287
7.1;1.606714339;15.30425079029037
8.899988;1.663557667;16.699983798446116
9.300013;1.392391219;14.196917850818604
9.899988;1.539082195;16.016899438698335
9.499994;1.598783238;16.392024718327608
9.300013;1.621671251;16.54930846635623
9.6;1.600524033;16.48288757558028
9.2000065;1.600981892;16.312628513966313
7.1;1.663189293;15.862090394504296
8.399988;1.643970367;16.282111888617635
7.300012;1.836097278;17.580288245768667
