;TDryBul;HDirNor;oveHeaPumY_u;reaTZon_y
50;269.15;-1.78e-15;0.5555556;292.50903
51;269.15;-1.78e-15;0.5555556;292.9864
52;269.15;-1.78e-15;0.5555556;293.46375
53;269.15;-1.78e-15;0.5555556;293.94107
54;269.15;-1.78e-15;0.5555556;294.41843
55;269.15;-1.78e-15;0.5555556;294.89578
56;269.15;-1.78e-15;0.5555556;295.37314
57;269.15;-1.78e-15;0.5555556;295.85046
58;269.15;-1.78e-15;0.5555556;296.32782
59;269.15;-1.78e-15;0.5555556;296.80518
60;269.15;-1.78e-15;0.6666667;292.50903
61;269.15;-1.78e-15;0.6666667;292.9864
62;269.15;-1.78e-15;0.6666667;293.46375
63;269.15;-1.78e-15;0.6666667;293.94107
64;269.15;-1.78e-15;0.6666667;294.41843
65;269.15;-1.78e-15;0.6666667;294.89578
66;269.15;-1.78e-15;0.6666667;295.37314
67;269.15;-1.78e-15;0.6666667;295.85046
68;269.15;-1.78e-15;0.6666667;296.32782
69;269.15;-1.78e-15;0.6666667;296.80518
70;269.15;-1.78e-15;0.7777778;292.50903
71;269.15;-1.78e-15;0.7777778;292.9864
72;269.15;-1.78e-15;0.7777778;293.46375
73;269.15;-1.78e-15;0.7777778;293.94107
74;269.15;-1.78e-15;0.7777778;294.41843
75;269.15;-1.78e-15;0.7777778;294.89578
76;269.15;-1.78e-15;0.7777778;295.37314
77;269.15;-1.78e-15;0.7777778;295.85046
78;269.15;-1.78e-15;0.7777778;296.32782
79;269.15;-1.78e-15;0.7777778;296.80518
80;269.15;-1.78e-15;0.8888889;292.50903
81;269.15;-1.78e-15;0.8888889;292.9864
82;269.15;-1.78e-15;0.8888889;293.46375
83;269.15;-1.78e-15;0.8888889;293.94107
84;269.15;-1.78e-15;0.8888889;294.41843
85;269.15;-1.78e-15;0.8888889;294.89578
86;269.15;-1.78e-15;0.8888889;295.37314
87;269.15;-1.78e-15;0.8888889;295.85046
88;269.15;-1.78e-15;0.8888889;296.32782
89;269.15;-1.78e-15;0.8888889;296.80518
90;269.15;-1.78e-15;1.0;292.50903
91;269.15;-1.78e-15;1.0;292.9864
92;269.15;-1.78e-15;1.0;293.46375
93;269.15;-1.78e-15;1.0;293.94107
94;269.15;-1.78e-15;1.0;294.41843
95;269.15;-1.78e-15;1.0;294.89578
96;269.15;-1.78e-15;1.0;295.37314
97;269.15;-1.78e-15;1.0;295.85046
98;269.15;-1.78e-15;1.0;296.32782
99;269.15;-1.78e-15;1.0;296.80518
100;270.77222;-1.78e-15;0.0;292.50903
101;270.77222;-1.78e-15;0.0;292.9864
102;270.77222;-1.78e-15;0.0;293.46375
103;270.77222;-1.78e-15;0.0;293.94107
104;270.77222;-1.78e-15;0.0;294.41843
105;270.77222;-1.78e-15;0.0;294.89578
106;270.77222;-1.78e-15;0.0;295.37314
107;270.77222;-1.78e-15;0.0;295.85046
108;270.77222;-1.78e-15;0.0;296.32782
109;270.77222;-1.78e-15;0.0;296.80518
110;270.77222;-1.78e-15;0.11111111;292.50903
111;270.77222;-1.78e-15;0.11111111;292.9864
112;270.77222;-1.78e-15;0.11111111;293.46375
113;270.77222;-1.78e-15;0.11111111;293.94107
114;270.77222;-1.78e-15;0.11111111;294.41843
115;270.77222;-1.78e-15;0.11111111;294.89578
116;270.77222;-1.78e-15;0.11111111;295.37314
117;270.77222;-1.78e-15;0.11111111;295.85046
118;270.77222;-1.78e-15;0.11111111;296.32782
119;270.77222;-1.78e-15;0.11111111;296.80518
120;270.77222;-1.78e-15;0.22222222;292.50903
121;270.77222;-1.78e-15;0.22222222;292.9864
122;270.77222;-1.78e-15;0.22222222;293.46375
123;270.77222;-1.78e-15;0.22222222;293.94107
124;270.77222;-1.78e-15;0.22222222;294.41843
125;270.77222;-1.78e-15;0.22222222;294.89578
126;270.77222;-1.78e-15;0.22222222;295.37314
127;270.77222;-1.78e-15;0.22222222;295.85046
128;270.77222;-1.78e-15;0.22222222;296.32782
129;270.77222;-1.78e-15;0.22222222;296.80518
130;270.77222;-1.78e-15;0.33333334;292.50903
131;270.77222;-1.78e-15;0.33333334;292.9864
132;270.77222;-1.78e-15;0.33333334;293.46375
133;270.77222;-1.78e-15;0.33333334;293.94107
134;270.77222;-1.78e-15;0.33333334;294.41843
135;270.77222;-1.78e-15;0.33333334;294.89578
136;270.77222;-1.78e-15;0.33333334;295.37314
137;270.77222;-1.78e-15;0.33333334;295.85046
138;270.77222;-1.78e-15;0.33333334;296.32782
139;270.77222;-1.78e-15;0.33333334;296.80518
140;270.77222;-1.78e-15;0.44444445;292.50903
141;270.77222;-1.78e-15;0.44444445;292.9864
142;270.77222;-1.78e-15;0.44444445;293.46375
143;270.77222;-1.78e-15;0.44444445;293.94107
144;270.77222;-1.78e-15;0.44444445;294.41843
145;270.77222;-1.78e-15;0.44444445;294.89578
146;270.77222;-1.78e-15;0.44444445;295.37314
147;270.77222;-1.78e-15;0.44444445;295.85046
148;270.77222;-1.78e-15;0.44444445;296.32782
149;270.77222;-1.78e-15;0.44444445;296.80518
150;270.77222;-1.78e-15;0.5555556;292.50903
151;270.77222;-1.78e-15;0.5555556;292.9864
152;270.77222;-1.78e-15;0.5555556;293.46375
153;270.77222;-1.78e-15;0.5555556;293.94107
154;270.77222;-1.78e-15;0.5555556;294.41843
155;270.77222;-1.78e-15;0.5555556;294.89578
156;270.77222;-1.78e-15;0.5555556;295.37314
157;270.77222;-1.78e-15;0.5555556;295.85046
158;270.77222;-1.78e-15;0.5555556;296.32782
159;270.77222;-1.78e-15;0.5555556;296.80518
160;270.77222;-1.78e-15;0.6666667;292.50903
161;270.77222;-1.78e-15;0.6666667;292.9864
162;270.77222;-1.78e-15;0.6666667;293.46375
163;270.77222;-1.78e-15;0.6666667;293.94107
164;270.77222;-1.78e-15;0.6666667;294.41843
165;270.77222;-1.78e-15;0.6666667;294.89578
166;270.77222;-1.78e-15;0.6666667;295.37314
167;270.77222;-1.78e-15;0.6666667;295.85046
168;270.77222;-1.78e-15;0.6666667;296.32782
169;270.77222;-1.78e-15;0.6666667;296.80518
170;270.77222;-1.78e-15;0.7777778;292.50903
171;270.77222;-1.78e-15;0.7777778;292.9864
172;270.77222;-1.78e-15;0.7777778;293.46375
173;270.77222;-1.78e-15;0.7777778;293.94107
174;270.77222;-1.78e-15;0.7777778;294.41843
175;270.77222;-1.78e-15;0.7777778;294.89578
176;270.77222;-1.78e-15;0.7777778;295.37314
177;270.77222;-1.78e-15;0.7777778;295.85046
178;270.77222;-1.78e-15;0.7777778;296.32782
179;270.77222;-1.78e-15;0.7777778;296.80518
180;270.77222;-1.78e-15;0.8888889;292.50903
181;270.77222;-1.78e-15;0.8888889;292.9864
182;270.77222;-1.78e-15;0.8888889;293.46375
183;270.77222;-1.78e-15;0.8888889;293.94107
184;270.77222;-1.78e-15;0.8888889;294.41843
185;270.77222;-1.78e-15;0.8888889;294.89578
186;270.77222;-1.78e-15;0.8888889;295.37314
187;270.77222;-1.78e-15;0.8888889;295.85046
188;270.77222;-1.78e-15;0.8888889;296.32782
189;270.77222;-1.78e-15;0.8888889;296.80518
190;270.77222;-1.78e-15;1.0;292.50903
191;270.77222;-1.78e-15;1.0;292.9864
192;270.77222;-1.78e-15;1.0;293.46375
193;270.77222;-1.78e-15;1.0;293.94107
194;270.77222;-1.78e-15;1.0;294.41843
195;270.77222;-1.78e-15;1.0;294.89578
196;270.77222;-1.78e-15;1.0;295.37314
197;270.77222;-1.78e-15;1.0;295.85046
198;270.77222;-1.78e-15;1.0;296.32782
199;270.77222;-1.78e-15;1.0;296.80518
200;272.39444;-1.78e-15;0.0;292.50903
201;272.39444;-1.78e-15;0.0;292.9864
202;272.39444;-1.78e-15;0.0;293.46375
203;272.39444;-1.78e-15;0.0;293.94107
204;272.39444;-1.78e-15;0.0;294.41843
205;272.39444;-1.78e-15;0.0;294.89578
206;272.39444;-1.78e-15;0.0;295.37314
207;272.39444;-1.78e-15;0.0;295.85046
208;272.39444;-1.78e-15;0.0;296.32782
209;272.39444;-1.78e-15;0.0;296.80518
210;272.39444;-1.78e-15;0.11111111;292.50903
211;272.39444;-1.78e-15;0.11111111;292.9864
212;272.39444;-1.78e-15;0.11111111;293.46375
213;272.39444;-1.78e-15;0.11111111;293.94107
214;272.39444;-1.78e-15;0.11111111;294.41843
215;272.39444;-1.78e-15;0.11111111;294.89578
216;272.39444;-1.78e-15;0.11111111;295.37314
217;272.39444;-1.78e-15;0.11111111;295.85046
218;272.39444;-1.78e-15;0.11111111;296.32782
219;272.39444;-1.78e-15;0.11111111;296.80518
220;272.39444;-1.78e-15;0.22222222;292.50903
221;272.39444;-1.78e-15;0.22222222;292.9864
222;272.39444;-1.78e-15;0.22222222;293.46375
223;272.39444;-1.78e-15;0.22222222;293.94107
224;272.39444;-1.78e-15;0.22222222;294.41843
225;272.39444;-1.78e-15;0.22222222;294.89578
226;272.39444;-1.78e-15;0.22222222;295.37314
227;272.39444;-1.78e-15;0.22222222;295.85046
228;272.39444;-1.78e-15;0.22222222;296.32782
229;272.39444;-1.78e-15;0.22222222;296.80518
230;272.39444;-1.78e-15;0.33333334;292.50903
231;272.39444;-1.78e-15;0.33333334;292.9864
232;272.39444;-1.78e-15;0.33333334;293.46375
233;272.39444;-1.78e-15;0.33333334;293.94107
234;272.39444;-1.78e-15;0.33333334;294.41843
235;272.39444;-1.78e-15;0.33333334;294.89578
236;272.39444;-1.78e-15;0.33333334;295.37314
237;272.39444;-1.78e-15;0.33333334;295.85046
238;272.39444;-1.78e-15;0.33333334;296.32782
239;272.39444;-1.78e-15;0.33333334;296.80518
240;272.39444;-1.78e-15;0.44444445;292.50903
241;272.39444;-1.78e-15;0.44444445;292.9864
242;272.39444;-1.78e-15;0.44444445;293.46375
243;272.39444;-1.78e-15;0.44444445;293.94107
244;272.39444;-1.78e-15;0.44444445;294.41843
245;272.39444;-1.78e-15;0.44444445;294.89578
246;272.39444;-1.78e-15;0.44444445;295.37314
247;272.39444;-1.78e-15;0.44444445;295.85046
248;272.39444;-1.78e-15;0.44444445;296.32782
249;272.39444;-1.78e-15;0.44444445;296.80518
250;272.39444;-1.78e-15;0.5555556;292.50903
251;272.39444;-1.78e-15;0.5555556;292.9864
252;272.39444;-1.78e-15;0.5555556;293.46375
253;272.39444;-1.78e-15;0.5555556;293.94107
254;272.39444;-1.78e-15;0.5555556;294.41843
255;272.39444;-1.78e-15;0.5555556;294.89578
256;272.39444;-1.78e-15;0.5555556;295.37314
257;272.39444;-1.78e-15;0.5555556;295.85046
258;272.39444;-1.78e-15;0.5555556;296.32782
259;272.39444;-1.78e-15;0.5555556;296.80518
260;272.39444;-1.78e-15;0.6666667;292.50903
261;272.39444;-1.78e-15;0.6666667;292.9864
262;272.39444;-1.78e-15;0.6666667;293.46375
263;272.39444;-1.78e-15;0.6666667;293.94107
264;272.39444;-1.78e-15;0.6666667;294.41843
265;272.39444;-1.78e-15;0.6666667;294.89578
266;272.39444;-1.78e-15;0.6666667;295.37314
267;272.39444;-1.78e-15;0.6666667;295.85046
268;272.39444;-1.78e-15;0.6666667;296.32782
269;272.39444;-1.78e-15;0.6666667;296.80518
270;272.39444;-1.78e-15;0.7777778;292.50903
271;272.39444;-1.78e-15;0.7777778;292.9864
272;272.39444;-1.78e-15;0.7777778;293.46375
273;272.39444;-1.78e-15;0.7777778;293.94107
274;272.39444;-1.78e-15;0.7777778;294.41843
275;272.39444;-1.78e-15;0.7777778;294.89578
276;272.39444;-1.78e-15;0.7777778;295.37314
277;272.39444;-1.78e-15;0.7777778;295.85046
278;272.39444;-1.78e-15;0.7777778;296.32782
279;272.39444;-1.78e-15;0.7777778;296.80518
280;272.39444;-1.78e-15;0.8888889;292.50903
281;272.39444;-1.78e-15;0.8888889;292.9864
282;272.39444;-1.78e-15;0.8888889;293.46375
283;272.39444;-1.78e-15;0.8888889;293.94107
284;272.39444;-1.78e-15;0.8888889;294.41843
285;272.39444;-1.78e-15;0.8888889;294.89578
286;272.39444;-1.78e-15;0.8888889;295.37314
287;272.39444;-1.78e-15;0.8888889;295.85046
288;272.39444;-1.78e-15;0.8888889;296.32782
289;272.39444;-1.78e-15;0.8888889;296.80518
290;272.39444;-1.78e-15;1.0;292.50903
291;272.39444;-1.78e-15;1.0;292.9864
292;272.39444;-1.78e-15;1.0;293.46375
293;272.39444;-1.78e-15;1.0;293.94107
294;272.39444;-1.78e-15;1.0;294.41843
295;272.39444;-1.78e-15;1.0;294.89578
296;272.39444;-1.78e-15;1.0;295.37314
297;272.39444;-1.78e-15;1.0;295.85046
298;272.39444;-1.78e-15;1.0;296.32782
299;272.39444;-1.78e-15;1.0;296.80518
300;274.01666;-1.78e-15;0.0;292.50903
301;274.01666;-1.78e-15;0.0;292.9864
302;274.01666;-1.78e-15;0.0;293.46375
303;274.01666;-1.78e-15;0.0;293.94107
304;274.01666;-1.78e-15;0.0;294.41843
305;274.01666;-1.78e-15;0.0;294.89578
306;274.01666;-1.78e-15;0.0;295.37314
307;274.01666;-1.78e-15;0.0;295.85046
308;274.01666;-1.78e-15;0.0;296.32782
309;274.01666;-1.78e-15;0.0;296.80518
310;274.01666;-1.78e-15;0.11111111;292.50903
311;274.01666;-1.78e-15;0.11111111;292.9864
312;274.01666;-1.78e-15;0.11111111;293.46375
313;274.01666;-1.78e-15;0.11111111;293.94107
314;274.01666;-1.78e-15;0.11111111;294.41843
315;274.01666;-1.78e-15;0.11111111;294.89578
316;274.01666;-1.78e-15;0.11111111;295.37314
317;274.01666;-1.78e-15;0.11111111;295.85046
318;274.01666;-1.78e-15;0.11111111;296.32782
319;274.01666;-1.78e-15;0.11111111;296.80518
320;274.01666;-1.78e-15;0.22222222;292.50903
321;274.01666;-1.78e-15;0.22222222;292.9864
322;274.01666;-1.78e-15;0.22222222;293.46375
323;274.01666;-1.78e-15;0.22222222;293.94107
324;274.01666;-1.78e-15;0.22222222;294.41843
325;274.01666;-1.78e-15;0.22222222;294.89578
326;274.01666;-1.78e-15;0.22222222;295.37314
327;274.01666;-1.78e-15;0.22222222;295.85046
328;274.01666;-1.78e-15;0.22222222;296.32782
329;274.01666;-1.78e-15;0.22222222;296.80518
330;274.01666;-1.78e-15;0.33333334;292.50903
331;274.01666;-1.78e-15;0.33333334;292.9864
332;274.01666;-1.78e-15;0.33333334;293.46375
333;274.01666;-1.78e-15;0.33333334;293.94107
334;274.01666;-1.78e-15;0.33333334;294.41843
335;274.01666;-1.78e-15;0.33333334;294.89578
336;274.01666;-1.78e-15;0.33333334;295.37314
337;274.01666;-1.78e-15;0.33333334;295.85046
338;274.01666;-1.78e-15;0.33333334;296.32782
339;274.01666;-1.78e-15;0.33333334;296.80518
340;274.01666;-1.78e-15;0.44444445;292.50903
341;274.01666;-1.78e-15;0.44444445;292.9864
342;274.01666;-1.78e-15;0.44444445;293.46375
343;274.01666;-1.78e-15;0.44444445;293.94107
344;274.01666;-1.78e-15;0.44444445;294.41843
345;274.01666;-1.78e-15;0.44444445;294.89578
346;274.01666;-1.78e-15;0.44444445;295.37314
347;274.01666;-1.78e-15;0.44444445;295.85046
348;274.01666;-1.78e-15;0.44444445;296.32782
349;274.01666;-1.78e-15;0.44444445;296.80518
350;274.01666;-1.78e-15;0.5555556;292.50903
351;274.01666;-1.78e-15;0.5555556;292.9864
352;274.01666;-1.78e-15;0.5555556;293.46375
353;274.01666;-1.78e-15;0.5555556;293.94107
354;274.01666;-1.78e-15;0.5555556;294.41843
355;274.01666;-1.78e-15;0.5555556;294.89578
356;274.01666;-1.78e-15;0.5555556;295.37314
357;274.01666;-1.78e-15;0.5555556;295.85046
358;274.01666;-1.78e-15;0.5555556;296.32782
359;274.01666;-1.78e-15;0.5555556;296.80518
360;274.01666;-1.78e-15;0.6666667;292.50903
361;274.01666;-1.78e-15;0.6666667;292.9864
362;274.01666;-1.78e-15;0.6666667;293.46375
363;274.01666;-1.78e-15;0.6666667;293.94107
364;274.01666;-1.78e-15;0.6666667;294.41843
365;274.01666;-1.78e-15;0.6666667;294.89578
366;274.01666;-1.78e-15;0.6666667;295.37314
367;274.01666;-1.78e-15;0.6666667;295.85046
368;274.01666;-1.78e-15;0.6666667;296.32782
369;274.01666;-1.78e-15;0.6666667;296.80518
370;274.01666;-1.78e-15;0.7777778;292.50903
371;274.01666;-1.78e-15;0.7777778;292.9864
372;274.01666;-1.78e-15;0.7777778;293.46375
373;274.01666;-1.78e-15;0.7777778;293.94107
374;274.01666;-1.78e-15;0.7777778;294.41843
375;274.01666;-1.78e-15;0.7777778;294.89578
376;274.01666;-1.78e-15;0.7777778;295.37314
377;274.01666;-1.78e-15;0.7777778;295.85046
378;274.01666;-1.78e-15;0.7777778;296.32782
379;274.01666;-1.78e-15;0.7777778;296.80518
380;274.01666;-1.78e-15;0.8888889;292.50903
381;274.01666;-1.78e-15;0.8888889;292.9864
382;274.01666;-1.78e-15;0.8888889;293.46375
383;274.01666;-1.78e-15;0.8888889;293.94107
384;274.01666;-1.78e-15;0.8888889;294.41843
385;274.01666;-1.78e-15;0.8888889;294.89578
386;274.01666;-1.78e-15;0.8888889;295.37314
387;274.01666;-1.78e-15;0.8888889;295.85046
388;274.01666;-1.78e-15;0.8888889;296.32782
389;274.01666;-1.78e-15;0.8888889;296.80518
390;274.01666;-1.78e-15;1.0;292.50903
391;274.01666;-1.78e-15;1.0;292.9864
392;274.01666;-1.78e-15;1.0;293.46375
393;274.01666;-1.78e-15;1.0;293.94107
394;274.01666;-1.78e-15;1.0;294.41843
395;274.01666;-1.78e-15;1.0;294.89578
396;274.01666;-1.78e-15;1.0;295.37314
397;274.01666;-1.78e-15;1.0;295.85046
398;274.01666;-1.78e-15;1.0;296.32782
399;274.01666;-1.78e-15;1.0;296.80518
400;275.6389;-1.78e-15;0.0;292.50903
401;275.6389;-1.78e-15;0.0;292.9864
402;275.6389;-1.78e-15;0.0;293.46375
403;275.6389;-1.78e-15;0.0;293.94107
404;275.6389;-1.78e-15;0.0;294.41843
405;275.6389;-1.78e-15;0.0;294.89578
406;275.6389;-1.78e-15;0.0;295.37314
407;275.6389;-1.78e-15;0.0;295.85046
408;275.6389;-1.78e-15;0.0;296.32782
409;275.6389;-1.78e-15;0.0;296.80518
410;275.6389;-1.78e-15;0.11111111;292.50903
411;275.6389;-1.78e-15;0.11111111;292.9864
412;275.6389;-1.78e-15;0.11111111;293.46375
413;275.6389;-1.78e-15;0.11111111;293.94107
414;275.6389;-1.78e-15;0.11111111;294.41843
415;275.6389;-1.78e-15;0.11111111;294.89578
416;275.6389;-1.78e-15;0.11111111;295.37314
417;275.6389;-1.78e-15;0.11111111;295.85046
418;275.6389;-1.78e-15;0.11111111;296.32782
419;275.6389;-1.78e-15;0.11111111;296.80518
420;275.6389;-1.78e-15;0.22222222;292.50903
421;275.6389;-1.78e-15;0.22222222;292.9864
422;275.6389;-1.78e-15;0.22222222;293.46375
423;275.6389;-1.78e-15;0.22222222;293.94107
424;275.6389;-1.78e-15;0.22222222;294.41843
425;275.6389;-1.78e-15;0.22222222;294.89578
426;275.6389;-1.78e-15;0.22222222;295.37314
427;275.6389;-1.78e-15;0.22222222;295.85046
428;275.6389;-1.78e-15;0.22222222;296.32782
429;275.6389;-1.78e-15;0.22222222;296.80518
430;275.6389;-1.78e-15;0.33333334;292.50903
431;275.6389;-1.78e-15;0.33333334;292.9864
432;275.6389;-1.78e-15;0.33333334;293.46375
433;275.6389;-1.78e-15;0.33333334;293.94107
434;275.6389;-1.78e-15;0.33333334;294.41843
435;275.6389;-1.78e-15;0.33333334;294.89578
436;275.6389;-1.78e-15;0.33333334;295.37314
437;275.6389;-1.78e-15;0.33333334;295.85046
438;275.6389;-1.78e-15;0.33333334;296.32782
439;275.6389;-1.78e-15;0.33333334;296.80518
440;275.6389;-1.78e-15;0.44444445;292.50903
441;275.6389;-1.78e-15;0.44444445;292.9864
442;275.6389;-1.78e-15;0.44444445;293.46375
443;275.6389;-1.78e-15;0.44444445;293.94107
444;275.6389;-1.78e-15;0.44444445;294.41843
445;275.6389;-1.78e-15;0.44444445;294.89578
446;275.6389;-1.78e-15;0.44444445;295.37314
447;275.6389;-1.78e-15;0.44444445;295.85046
448;275.6389;-1.78e-15;0.44444445;296.32782
449;275.6389;-1.78e-15;0.44444445;296.80518
450;275.6389;-1.78e-15;0.5555556;292.50903
451;275.6389;-1.78e-15;0.5555556;292.9864
452;275.6389;-1.78e-15;0.5555556;293.46375
453;275.6389;-1.78e-15;0.5555556;293.94107
454;275.6389;-1.78e-15;0.5555556;294.41843
455;275.6389;-1.78e-15;0.5555556;294.89578
456;275.6389;-1.78e-15;0.5555556;295.37314
457;275.6389;-1.78e-15;0.5555556;295.85046
458;275.6389;-1.78e-15;0.5555556;296.32782
459;275.6389;-1.78e-15;0.5555556;296.80518
460;275.6389;-1.78e-15;0.6666667;292.50903
461;275.6389;-1.78e-15;0.6666667;292.9864
462;275.6389;-1.78e-15;0.6666667;293.46375
463;275.6389;-1.78e-15;0.6666667;293.94107
464;275.6389;-1.78e-15;0.6666667;294.41843
465;275.6389;-1.78e-15;0.6666667;294.89578
466;275.6389;-1.78e-15;0.6666667;295.37314
467;275.6389;-1.78e-15;0.6666667;295.85046
468;275.6389;-1.78e-15;0.6666667;296.32782
469;275.6389;-1.78e-15;0.6666667;296.80518
470;275.6389;-1.78e-15;0.7777778;292.50903
471;275.6389;-1.78e-15;0.7777778;292.9864
472;275.6389;-1.78e-15;0.7777778;293.46375
473;275.6389;-1.78e-15;0.7777778;293.94107
474;275.6389;-1.78e-15;0.7777778;294.41843
475;275.6389;-1.78e-15;0.7777778;294.89578
476;275.6389;-1.78e-15;0.7777778;295.37314
477;275.6389;-1.78e-15;0.7777778;295.85046
478;275.6389;-1.78e-15;0.7777778;296.32782
479;275.6389;-1.78e-15;0.7777778;296.80518
480;275.6389;-1.78e-15;0.8888889;292.50903
481;275.6389;-1.78e-15;0.8888889;292.9864
482;275.6389;-1.78e-15;0.8888889;293.46375
483;275.6389;-1.78e-15;0.8888889;293.94107
484;275.6389;-1.78e-15;0.8888889;294.41843
485;275.6389;-1.78e-15;0.8888889;294.89578
486;275.6389;-1.78e-15;0.8888889;295.37314
487;275.6389;-1.78e-15;0.8888889;295.85046
488;275.6389;-1.78e-15;0.8888889;296.32782
489;275.6389;-1.78e-15;0.8888889;296.80518
490;275.6389;-1.78e-15;1.0;292.50903
491;275.6389;-1.78e-15;1.0;292.9864
492;275.6389;-1.78e-15;1.0;293.46375
493;275.6389;-1.78e-15;1.0;293.94107
494;275.6389;-1.78e-15;1.0;294.41843
495;275.6389;-1.78e-15;1.0;294.89578
496;275.6389;-1.78e-15;1.0;295.37314
497;275.6389;-1.78e-15;1.0;295.85046
498;275.6389;-1.78e-15;1.0;296.32782
499;275.6389;-1.78e-15;1.0;296.80518
500;277.2611;-1.78e-15;0.0;292.50903
501;277.2611;-1.78e-15;0.0;292.9864
502;277.2611;-1.78e-15;0.0;293.46375
503;277.2611;-1.78e-15;0.0;293.94107
504;277.2611;-1.78e-15;0.0;294.41843
505;277.2611;-1.78e-15;0.0;294.89578
506;277.2611;-1.78e-15;0.0;295.37314
507;277.2611;-1.78e-15;0.0;295.85046
508;277.2611;-1.78e-15;0.0;296.32782
509;277.2611;-1.78e-15;0.0;296.80518
510;277.2611;-1.78e-15;0.11111111;292.50903
511;277.2611;-1.78e-15;0.11111111;292.9864
512;277.2611;-1.78e-15;0.11111111;293.46375
513;277.2611;-1.78e-15;0.11111111;293.94107
514;277.2611;-1.78e-15;0.11111111;294.41843
515;277.2611;-1.78e-15;0.11111111;294.89578
516;277.2611;-1.78e-15;0.11111111;295.37314
517;277.2611;-1.78e-15;0.11111111;295.85046
518;277.2611;-1.78e-15;0.11111111;296.32782
519;277.2611;-1.78e-15;0.11111111;296.80518
520;277.2611;-1.78e-15;0.22222222;292.50903
521;277.2611;-1.78e-15;0.22222222;292.9864
522;277.2611;-1.78e-15;0.22222222;293.46375
523;277.2611;-1.78e-15;0.22222222;293.94107
524;277.2611;-1.78e-15;0.22222222;294.41843
525;277.2611;-1.78e-15;0.22222222;294.89578
526;277.2611;-1.78e-15;0.22222222;295.37314
527;277.2611;-1.78e-15;0.22222222;295.85046
528;277.2611;-1.78e-15;0.22222222;296.32782
529;277.2611;-1.78e-15;0.22222222;296.80518
530;277.2611;-1.78e-15;0.33333334;292.50903
531;277.2611;-1.78e-15;0.33333334;292.9864
532;277.2611;-1.78e-15;0.33333334;293.46375
533;277.2611;-1.78e-15;0.33333334;293.94107
534;277.2611;-1.78e-15;0.33333334;294.41843
535;277.2611;-1.78e-15;0.33333334;294.89578
536;277.2611;-1.78e-15;0.33333334;295.37314
537;277.2611;-1.78e-15;0.33333334;295.85046
538;277.2611;-1.78e-15;0.33333334;296.32782
539;277.2611;-1.78e-15;0.33333334;296.80518
540;277.2611;-1.78e-15;0.44444445;292.50903
541;277.2611;-1.78e-15;0.44444445;292.9864
542;277.2611;-1.78e-15;0.44444445;293.46375
543;277.2611;-1.78e-15;0.44444445;293.94107
544;277.2611;-1.78e-15;0.44444445;294.41843
545;277.2611;-1.78e-15;0.44444445;294.89578
546;277.2611;-1.78e-15;0.44444445;295.37314
547;277.2611;-1.78e-15;0.44444445;295.85046
