;0
1488.0;-0.1252339739648607
1489.0;-0.12498085091470346
1490.0;-0.12833963044056185
1491.0;-0.14296923271794737
1492.0;-0.15067124720153502
1493.0;-0.11804958770675344
1494.0;-0.08489640147592692
1495.0;-0.06845607866386372
1496.0;-0.0456859677143896
1497.0;-0.04119564179934743
1498.0;-0.0501868564812078
1499.0;0.1473863321182166
1500.0;0.12713536870923503
1501.0;0.0979377718080684
1502.0;0.07571450207859765
1503.0;0.05941176911847523
1504.0;0.05542052749544102
1505.0;0.07064039816381396
1506.0;0.09414368921872895
1507.0;0.1188516049013637
1508.0;0.14613709900976124
1509.0;0.1542932497520434
1510.0;0.09546280888661074
1511.0;0.018066016278293184
1512.0;-0.03486763164462203
1513.0;-0.07131230485803286
1514.0;-0.07620548708306485
1515.0;-0.039594137667932405
1516.0;-0.0513786573779591
1517.0;-0.05760518488278621
1518.0;-0.05950500616291632
1519.0;-0.0610535128279911
1520.0;-0.06407643569265498
1521.0;-0.06932472779624443
1522.0;-0.07499985148029853
1523.0;-0.07676717137070654
1524.0;-0.07863923654246541
1525.0;-0.08009682132276497
1526.0;-0.07885597042811776
1527.0;-0.07427416895092298
1528.0;-0.06741273168142736
1529.0;-0.05763083375887834
1530.0;-0.04429190795786375
1531.0;-0.05977431970498859
1532.0;-0.07261078254931108
1533.0;-0.08089544383510638
1534.0;-0.08676280301624717
1535.0;-0.09037654808247475
1536.0;-0.09167738992918018
1537.0;-0.09095843800983372
1538.0;-0.09132998855436891
1539.0;-0.09431910076738159
1540.0;-0.10032456783972776
1541.0;-0.10862438639708505
1542.0;-0.11603396515056719
1543.0;-0.11758216275906486
1544.0;-0.10895868339489934
1545.0;-0.09065355125962349
1546.0;-0.0704200395128084
1547.0;0.06897610238132101
1548.0;0.24631633996793262
1549.0;0.22917122401731804
1550.0;0.2136404615272639
1551.0;0.19099572535612908
1552.0;0.17588777222945895
1553.0;0.18309456151511005
1554.0;0.19540196831345108
1555.0;0.1679820676457
1556.0;0.08277397629925487
1557.0;-0.0032609739522653225
1558.0;-0.05934869493754791
1559.0;-0.0776321157473423
1560.0;-0.03300097958064241
1561.0;-0.04512668330428804
1562.0;-0.05108376898642719
1563.0;-0.049715370471433595
1564.0;-0.046612377956926965
1565.0;-0.0607723816011031
1566.0;-0.08416635188991062
1567.0;-0.04424491855964019
1568.0;-0.04755217320490923
1569.0;-0.06136636753267999
1570.0;-0.07665913577095973
1571.0;-0.08541655949898708
1572.0;-0.08877223166350445
1573.0;-0.08640911672294393
1574.0;-0.07991087987253065
1575.0;-0.07020375237954812
1576.0;-0.05858113115090091
1577.0;-0.04417688800111963
1578.0;-0.05371906675456406
1579.0;-0.06758027445336223
1580.0;-0.07681112989894812
1581.0;-0.07834282556299588
1582.0;-0.07438528412718859
1583.0;-0.07241355041896325
1584.0;-0.07404754214837417
1585.0;-0.080227130020455
1586.0;-0.09152355584951
1587.0;-0.10639568297473168
1588.0;-0.12220037095946756
1589.0;-0.13352110936844075
1590.0;-0.1288742284091262
1591.0;-0.10292295855383837
1592.0;-0.06465606059439721
1593.0;-0.045052608184427356
1594.0;-0.0476213330379297
1595.0;-0.0598834936091992
1596.0;-0.06292815758283432
1597.0;-0.055781062389866465
1598.0;-0.04707163085936117
1599.0;-0.03858744748405252
1600.0;-0.03436423108143016
1601.0;-0.04881101213001793
1602.0;-0.07316434167231611
1603.0;-0.10156416859451611
1604.0;-0.12647276510046523
1605.0;-0.08464354094602977
1606.0;-0.07456304741294162
1607.0;-0.07275806162272325
1608.0;-0.0691223002891157
1609.0;-0.06333450291824672
1610.0;-0.05515366777642772
1611.0;-0.044026540397653746
1612.0;-0.048042078655917586
1613.0;-0.05635652503913102
1614.0;-0.058466738129920204
1615.0;-0.05284677879728894
1616.0;-0.03899324579532015
1617.0;-0.024820196030735264
1618.0;-0.017009487690367475
1619.0;-0.01753298399355885
1620.0;-0.029426075116002814
1621.0;-0.04936019997983587
1622.0;-0.07432949078123008
1623.0;-0.09190087963979698
1624.0;-0.07944255745754958
1625.0;-0.05564187394612585
1626.0;-0.04917139877932852
1627.0;-0.03899381682393366
1628.0;-0.03983139205675734
1629.0;-0.04707438947812492
1630.0;-0.04743123042335473
1631.0;-0.036177997425304254
1632.0;-0.017507023973366453
1633.0;0.0013370155123146876
1634.0;0.009535671379676591
1635.0;-0.003101029018412027
1636.0;-0.03026373982552666
1637.0;-0.06281722642485332
1638.0;-0.08948219864849816
1639.0;-0.09187582433001895
1640.0;-0.059496879574192474
1641.0;-0.04741069220691485
1642.0;-0.03389963194877721
1643.0;-0.03904099004907613
1644.0;-0.040755922925100885
1645.0;-0.024773193700885154
1646.0;0.005197521822035034
1647.0;0.03315088510222641
1648.0;0.04664340221429575
1649.0;0.04908313052598501
1650.0;0.029163256388314962
1651.0;-0.03261882208968214
1652.0;-0.08264943770428801
1653.0;-0.06705591046496373
1654.0;-0.04471508339066599
1655.0;-0.03973049464000222
1656.0;-0.033049965831329464
1657.0;-0.024835537791834894
1658.0;-0.01600820213108267
1659.0;-0.006414044880183267
1660.0;0.003769415926438646
1661.0;0.010622989750105893
1662.0;0.012946999687288518
1663.0;0.013163050804981147
1664.0;0.016663864275563545
1665.0;0.03728989039959263
1666.0;0.06936554579592402
1667.0;0.08309636980443846
1668.0;0.07564556980089376
1669.0;0.059850256374290645
1670.0;0.027596296564059597
1671.0;-0.0020140764623207685
1672.0;0.004459568257249691
1673.0;0.004089259932477662
1674.0;-0.011237990847340229
1675.0;-0.01475317334039039
1676.0;-0.012846203714757198
1677.0;-0.024072269880457964
1678.0;-0.035282847033042186
1679.0;-0.03438108036808918
1680.0;-0.02154922545352589
1681.0;-0.005397738455014123
1682.0;0.003190516490596318
1683.0;-0.0015383881351296314
1684.0;-0.020385239317377568
1685.0;-0.047141952184770464
1686.0;-0.07838773554746725
1687.0;-0.10609135514509749
1688.0;-0.11232289665041129
1689.0;-0.08506813359945653
1690.0;-0.055525383554980046
1691.0;0.11700589737959632
1692.0;0.3024468363298728
1693.0;0.28106573782736693
1694.0;0.2615037354975767
1695.0;0.24745699233239943
1696.0;0.22933304213712896
1697.0;0.19869648809367896
1698.0;0.17111372271634162
1699.0;0.14721032838552672
1700.0;0.07249148767809044
1701.0;-0.004241969571074811
1702.0;-0.028519973843316393
1703.0;-0.04475483970623706
1704.0;-0.03626215661044463
1705.0;-0.018038734593496364
1706.0;-0.03811660137472561
1707.0;-0.05138794937996061
1708.0;-0.07829861850631459
1709.0;-0.11412574735700465
1710.0;-0.12094474615796913
1711.0;-0.08368952689897047
1712.0;-0.08706830232658191
1713.0;-0.08823811531780057
1714.0;-0.08742673648667232
1715.0;-0.08727694068864478
1716.0;-0.0860793496767156
1717.0;-0.08068612492545835
1718.0;-0.07215926551269669
1719.0;-0.06065951143564019
1720.0;-0.0439247831441697
1721.0;-0.0561562690630113
1722.0;-0.07342306735989268
1723.0;-0.08311384641816799
1724.0;-0.08664625873932807
1725.0;-0.08687262113412098
1726.0;-0.07898358335060462
1727.0;-0.07670839464295587
1728.0;-0.07954349387591197
1729.0;-0.09242631619952024
1730.0;-0.10366126982109525
1731.0;-0.1108279148503627
1732.0;-0.11862000002766293
1733.0;-0.12693139658408947
1734.0;-0.13845387059604253
1735.0;-0.14069283302132252
1736.0;-0.10510148805858333
1737.0;-0.07251771621740621
1738.0;-0.04950933753546982
1739.0;-0.05769755037682711
1740.0;0.03762099301012034
1741.0;0.038307769882069964
1742.0;0.030590630148850106
1743.0;0.07079232958772985
1744.0;0.03246071856144184
1745.0;-0.006623808524292785
1746.0;-0.05337700561701608
1747.0;0.012589100921875374
1748.0;0.07824371647825812
1749.0;-0.06917746658320112
1750.0;0.007621254391101284
1751.0;-0.024444184563875315
1752.0;-0.08967852517914543
1753.0;-0.07982832879850466
1754.0;-0.0492218895525115
1755.0;-0.046378891720019744
1756.0;-0.05121948262383891
1757.0;-0.09636209358464176
1758.0;-0.08727733310661501
1759.0;-0.06759077525309876
1760.0;-0.07168195510911335
1761.0;-0.08050789086612875
1762.0;-0.08754332436004464
1763.0;-0.08869510673711567
1764.0;-0.08818454459853642
1765.0;-0.08532314495747506
1766.0;-0.08068220680927407
1767.0;-0.07484122741707355
1768.0;-0.0654702704047726
1769.0;-0.05349556505617181
1770.0;-0.04693729716670558
1771.0;-0.06742126031241746
1772.0;-0.07949677225106477
