;0
0.0;2.527811920827746e-06
1.0;2.5391891299453295e-06
2.0;2.583901740234776e-06
3.0;2.624016848430502e-06
4.0;2.639798639795225e-06
5.0;2.628286690211814e-06
6.0;2.621688762530035e-06
7.0;2.614431981245347e-06
8.0;2.588275293958323e-06
9.0;2.4436995733628533e-06
10.0;2.2774780920784945e-06
11.0;2.4023819185055994e-06
12.0;2.3788654954712617e-06
13.0;2.373205826044633e-06
14.0;2.3694720583981186e-06
15.0;2.367374355580254e-06
16.0;2.3672336609731296e-06
17.0;2.3629032123301015e-06
18.0;2.33914415951369e-06
19.0;2.305548427788048e-06
20.0;2.2788548044986613e-06
21.0;2.257519773515823e-06
22.0;2.241033830572393e-06
23.0;2.2343606759893437e-06
24.0;2.239063723238846e-06
25.0;2.259879127044483e-06
26.0;2.300245344813067e-06
27.0;2.3464065578436673e-06
28.0;2.389465201408004e-06
29.0;2.413763895703868e-06
30.0;2.4375243690546397e-06
31.0;2.1021268844169857e-06
32.0;2.3733169296806707e-06
33.0;2.3214985738608366e-06
34.0;2.28663647237042e-06
35.0;2.2454386207617215e-06
36.0;2.1986788317019127e-06
37.0;2.160983072991075e-06
38.0;2.146316880531106e-06
39.0;2.1041658468509302e-06
40.0;2.02006249472272e-06
41.0;1.8991090033608004e-06
42.0;1.7866408382287231e-06
43.0;1.7562521479029172e-06
44.0;1.7783179621466819e-06
45.0;1.8237797758023685e-06
46.0;1.8862774847086262e-06
47.0;1.932467187911873e-06
48.0;1.938776505659633e-06
49.0;1.8884025287717707e-06
50.0;1.7785520632700062e-06
51.0;1.6239873136810705e-06
52.0;1.4527390347497294e-06
53.0;1.3016891428475917e-06
54.0;1.2283406880996832e-06
55.0;1.2796467069450298e-06
56.0;1.4080611767162692e-06
57.0;1.4416536538551513e-06
58.0;1.5079098996901478e-06
59.0;1.9297075662699833e-06
60.0;2.4451529670373165e-06
61.0;2.387216483894275e-06
62.0;2.345548800649328e-06
63.0;2.3442290167270805e-06
64.0;2.2505008712757962e-06
65.0;2.1607904050336488e-06
66.0;2.1824351786698307e-06
67.0;2.3199617336293893e-06
68.0;2.3847154219029623e-06
69.0;2.1931300028916585e-06
70.0;1.9762796699618337e-06
71.0;1.8951807994332518e-06
72.0;1.9244937657924244e-06
73.0;1.8257799393718423e-06
74.0;1.683715825853373e-06
75.0;1.5914098317604036e-06
76.0;1.5144393285458035e-06
77.0;1.457621884372205e-06
78.0;1.460218760988861e-06
79.0;1.3896780906957712e-06
80.0;1.3352762509671062e-06
81.0;1.3407836801843423e-06
82.0;1.3701372604008248e-06
83.0;1.4032432278387015e-06
84.0;1.4518503485391745e-06
85.0;1.508001930151188e-06
86.0;1.5695369106093504e-06
87.0;1.6280925117658937e-06
88.0;1.682940865901484e-06
89.0;1.734249673283857e-06
90.0;1.7689677390028487e-06
91.0;1.7504108066991804e-06
92.0;1.7212695660733413e-06
93.0;1.689524909142727e-06
94.0;1.6700605625136228e-06
95.0;1.6836416430014332e-06
96.0;1.7019725759027704e-06
97.0;1.6959770212544863e-06
98.0;1.669495403803633e-06
99.0;1.66230618165402e-06
100.0;1.624243658527109e-06
101.0;1.4736431018881138e-06
102.0;1.3552583577916954e-06
103.0;1.323385456233583e-06
104.0;1.3377890400566722e-06
105.0;1.4221243872490255e-06
106.0;1.482796573359832e-06
107.0;2.1082839338698336e-06
108.0;2.578083914532689e-06
109.0;2.511685645473234e-06
110.0;2.4716451906727106e-06
111.0;2.4593406149372183e-06
112.0;2.4685213891180384e-06
113.0;2.4948155372848586e-06
114.0;2.5406862193807406e-06
115.0;2.602237269206528e-06
116.0;2.676138199897288e-06
117.0;2.6562390892709467e-06
118.0;2.4962113721713273e-06
119.0;2.1785273433371498e-06
120.0;1.9836392535692734e-06
121.0;1.9793249489969143e-06
122.0;2.0363746646560496e-06
123.0;2.017904168151221e-06
124.0;1.9292472455546544e-06
125.0;1.7726902606068197e-06
126.0;1.6000631394920723e-06
127.0;1.7790591766934038e-06
128.0;1.6957560721051886e-06
129.0;1.6827264522658549e-06
130.0;1.706540807319145e-06
131.0;1.7128397046201397e-06
132.0;1.7413889324000933e-06
133.0;1.824723091869579e-06
134.0;1.940665301091433e-06
135.0;2.0045039047097215e-06
136.0;2.0175946646785544e-06
137.0;1.881334302584369e-06
138.0;1.7644038291162741e-06
139.0;1.7659290625247668e-06
140.0;1.8014003228325609e-06
141.0;1.847961784512909e-06
142.0;1.8822192824308463e-06
143.0;1.8843341734830835e-06
144.0;1.8403763573789957e-06
145.0;1.7345537296833898e-06
146.0;1.60403923255287e-06
147.0;1.509887318425091e-06
148.0;1.4784005928718812e-06
149.0;1.5309175551150104e-06
150.0;1.6545657841623315e-06
151.0;1.709360322396686e-06
152.0;1.7452179937637173e-06
153.0;1.8169108115138884e-06
154.0;1.8194525285579892e-06
155.0;2.046388462080174e-06
156.0;2.2999014280016647e-06
157.0;2.231949476818123e-06
158.0;2.1781004940317543e-06
159.0;2.128800509357749e-06
160.0;2.0308743882640407e-06
161.0;1.8693460689725955e-06
162.0;1.8502583503820534e-06
163.0;2.1118617802660674e-06
164.0;2.693737812022676e-06
165.0;3.3145036407314564e-06
166.0;3.2455168654636893e-06
167.0;2.8787793923149e-06
168.0;2.8938864539233826e-06
169.0;2.6568920840566525e-06
170.0;2.319889949673754e-06
171.0;2.046171439375293e-06
172.0;1.9047056289997255e-06
173.0;2.0044554410031692e-06
174.0;1.9594956146772202e-06
175.0;1.8808104934341219e-06
176.0;1.7872543678224063e-06
177.0;1.6837487949606879e-06
178.0;1.6152130155390203e-06
179.0;1.5860289461559169e-06
180.0;1.5730167864831266e-06
181.0;1.565047614907617e-06
182.0;1.574595204677348e-06
183.0;1.620993628467302e-06
184.0;1.6184575042766378e-06
185.0;1.5880052198067803e-06
186.0;1.5553521978982718e-06
187.0;1.5801555563874012e-06
188.0;1.6170763882622387e-06
189.0;1.5852675114837522e-06
190.0;1.5784859907566514e-06
191.0;1.607824244651276e-06
192.0;1.6424770706273704e-06
193.0;1.6676989233637106e-06
194.0;1.6659838085682767e-06
195.0;1.6174024722834575e-06
196.0;1.5370694037609195e-06
197.0;1.4458062340230314e-06
198.0;1.3670038915355902e-06
199.0;1.34191141093247e-06
200.0;1.3809526021549876e-06
201.0;1.4633232394690364e-06
202.0;1.5692893161071054e-06
203.0;1.6713397742853263e-06
204.0;2.15413925021084e-06
205.0;2.120164790217484e-06
206.0;2.0972358742480777e-06
207.0;2.091683326860737e-06
208.0;2.103704119110099e-06
209.0;2.1279072100969227e-06
210.0;2.1600067116239185e-06
211.0;2.1984579049478163e-06
212.0;2.24691525923441e-06
213.0;2.3058012245316803e-06
214.0;2.369431059663924e-06
215.0;2.4054819946256586e-06
216.0;2.383009706192244e-06
217.0;2.3191480520270705e-06
218.0;2.2217476431372464e-06
219.0;2.0981356177608785e-06
220.0;1.9743054518378006e-06
221.0;1.8791495703371748e-06
222.0;1.8092028720823759e-06
223.0;1.8961837401475102e-06
224.0;1.7452259456392086e-06
225.0;1.6119706056747943e-06
226.0;1.5072655291256607e-06
227.0;1.4616531469065444e-06
228.0;1.4554209081339897e-06
229.0;1.4447307852575544e-06
230.0;1.455115748459162e-06
231.0;1.5192882988170966e-06
232.0;1.5999156870209632e-06
233.0;1.6409470339868496e-06
234.0;1.6371029708056678e-06
235.0;1.6517955666993278e-06
236.0;1.660175945429635e-06
237.0;1.6491469273077613e-06
238.0;1.6385434339300866e-06
239.0;1.6471092066252463e-06
240.0;1.6731074617950437e-06
241.0;1.7020459598100317e-06
242.0;1.7273781870171252e-06
243.0;1.7333692093629231e-06
244.0;1.6996226179207578e-06
245.0;1.613734527907477e-06
246.0;1.486806248274053e-06
247.0;1.3578465955309523e-06
248.0;1.291736017646316e-06
249.0;1.2907257319728674e-06
250.0;1.3813042874563079e-06
251.0;1.529194232657301e-06
252.0;1.5874195899532465e-06
253.0;1.6479347028811487e-06
254.0;1.6740693610139537e-06
255.0;1.6341248208076571e-06
256.0;1.5848647659934805e-06
257.0;1.5581157492137193e-06
258.0;1.5751679818381007e-06
259.0;1.6266257307267362e-06
260.0;1.6929466895462058e-06
261.0;1.7026818211878787e-06
262.0;1.6766538000069494e-06
263.0;1.5821040800682637e-06
264.0;1.4585260839231716e-06
265.0;1.3280228860107391e-06
266.0;1.241030576138738e-06
267.0;1.2611524511644098e-06
268.0;1.4230121328328296e-06
269.0;1.551582291274681e-06
270.0;1.6531140975562477e-06
271.0;1.6971140449698164e-06
272.0;1.664050106477817e-06
273.0;1.6406425471832908e-06
274.0;1.6299922454510211e-06
275.0;1.6588964906569641e-06
276.0;1.74063167677773e-06
277.0;1.848044390254711e-06
278.0;1.941137212782995e-06
279.0;1.9804674732363023e-06
280.0;1.952791347016493e-06
281.0;1.8609605562355377e-06
282.0;1.7243788943494818e-06
283.0;1.5693335322760375e-06
284.0;1.444250415644783e-06
285.0;1.4329831648596133e-06
286.0;1.5527446124289792e-06
287.0;1.7647656016248982e-06
288.0;1.98678501537733e-06
289.0;2.1516317041688248e-06
290.0;2.214690565404449e-06
291.0;2.1446674520472383e-06
292.0;2.0523002595252244e-06
293.0;2.0352771622506165e-06
294.0;2.0974740792093856e-06
295.0;2.245432440318053e-06
296.0;2.453606396924721e-06
297.0;2.451614649249186e-06
298.0;2.3990464595818954e-06
299.0;2.414867535646979e-06
300.0;2.441961178789583e-06
301.0;2.3919729006420087e-06
302.0;2.2911898206089287e-06
303.0;2.1240558620641897e-06
304.0;2.0754314094580593e-06
305.0;2.28622980761086e-06
306.0;1.5912615774404315e-06
307.0;1.6704510751642062e-06
308.0;1.9278944178207696e-06
309.0;1.8807735999672654e-06
310.0;1.811081209768614e-06
311.0;1.828961993370993e-06
312.0;1.8699473059977282e-06
313.0;1.850108335110732e-06
314.0;1.8077678887819076e-06
315.0;1.7996892468741887e-06
316.0;1.7941672577408746e-06
317.0;1.8374104592013835e-06
318.0;1.9173269735658554e-06
319.0;2.0442715079320515e-06
320.0;2.218128064721345e-06
321.0;2.3434119171477854e-06
322.0;2.2856591410576778e-06
323.0;2.219041330292057e-06
324.0;2.147874587906879e-06
325.0;2.0190042406940535e-06
326.0;1.8677269634770197e-06
327.0;1.7357534322307714e-06
328.0;1.6615462931210029e-06
329.0;1.6650755816687592e-06
330.0;1.7495305436933478e-06
331.0;1.9043267165093354e-06
332.0;2.053077749731632e-06
333.0;2.135251129042413e-06
334.0;2.1424532837404523e-06
335.0;2.0849980889194786e-06
336.0;2.0029732703622048e-06
337.0;1.9457002574058836e-06
338.0;1.9593681286522385e-06
339.0;2.0577162892126403e-06
340.0;2.2074914847537586e-06
341.0;2.3186692824056874e-06
342.0;2.2522083531633227e-06
343.0;2.2086102299228658e-06
344.0;2.1463492095954135e-06
345.0;2.0376963356993285e-06
346.0;1.9267351241388546e-06
347.0;2.1737827024359153e-06
348.0;2.1682597676656937e-06
349.0;2.160193025160767e-06
350.0;2.150973714779343e-06
351.0;2.143955542112073e-06
352.0;2.1406841898951794e-06
353.0;2.1420192458154994e-06
354.0;2.148740210567261e-06
355.0;2.170281360094176e-06
356.0;2.201164305945071e-06
357.0;2.2299651204553195e-06
358.0;2.259793152213874e-06
359.0;2.2818915951943973e-06
360.0;2.3035250550990516e-06
361.0;2.3348507699244733e-06
362.0;2.3661195333873724e-06
363.0;2.3923731924854917e-06
364.0;2.422109153433973e-06
365.0;2.4469287949139603e-06
366.0;2.4568395430475413e-06
367.0;2.111894636772072e-06
368.0;2.3075820543231008e-06
369.0;2.2159685101366103e-06
370.0;2.1403924406436493e-06
371.0;2.095256403193658e-06
372.0;2.0667405627682437e-06
373.0;2.061348243783146e-06
374.0;2.0765076891355793e-06
375.0;2.093228651864302e-06
376.0;2.1314065400312683e-06
377.0;2.083386709542637e-06
378.0;2.0164938231596117e-06
379.0;1.950693761249027e-06
380.0;1.900913105279437e-06
381.0;1.8791938806711995e-06
382.0;1.8977785676637851e-06
383.0;1.9526207801741006e-06
384.0;2.008024773747793e-06
385.0;2.032356696255712e-06
386.0;2.0131463258023923e-06
387.0;1.954425191040599e-06
388.0;1.8659800239631227e-06
389.0;1.772220478809941e-06
390.0;1.7119725485919261e-06
391.0;1.7115347516334839e-06
392.0;1.7766002780192535e-06
393.0;1.9062714869347965e-06
394.0;2.0214497542258466e-06
395.0;1.9373372107609547e-06
396.0;2.2244444246714414e-06
397.0;2.2035777016541604e-06
398.0;2.19521719871559e-06
399.0;2.2123708408659018e-06
400.0;2.2446535682606164e-06
401.0;2.2747831754862688e-06
402.0;2.2921769026162276e-06
403.0;2.293460079207361e-06
404.0;2.2948755825996087e-06
405.0;2.299406580255787e-06
406.0;2.3095778377310456e-06
407.0;2.3298228809121305e-06
408.0;2.360593918831227e-06
409.0;2.403415721509253e-06
410.0;2.4486579952990273e-06
411.0;2.4815634824471453e-06
412.0;2.5116911707556546e-06
413.0;2.551288117779644e-06
414.0;2.59243805703596e-06
415.0;2.340650617925148e-06
416.0;2.572123442555063e-06
417.0;2.461061094496141e-06
418.0;2.3723811575314756e-06
419.0;2.359576643180184e-06
420.0;2.370391415125584e-06
421.0;2.3393458676642786e-06
422.0;2.3351479389104426e-06
423.0;2.3844884516417383e-06
424.0;2.3581823219633724e-06
425.0;2.2961270312777402e-06
426.0;2.2192039272023534e-06
427.0;2.191914719843216e-06
428.0;2.182778529805271e-06
429.0;2.144719218097259e-06
430.0;2.1598653595992573e-06
431.0;2.225473582954522e-06
432.0;2.275295577244219e-06
433.0;2.272494258434888e-06
434.0;2.202784030426011e-06
435.0;2.070115361115476e-06
436.0;1.9011102109990191e-06
437.0;1.7231873798536327e-06
438.0;1.5778352608619985e-06
439.0;1.499844622784471e-06
440.0;1.5438440804825148e-06
441.0;1.7434438196840095e-06
442.0;1.784301279651598e-06
443.0;1.6290809905095541e-06
444.0;2.183109113194041e-06
445.0;2.151244675960292e-06
446.0;2.1247287190268923e-06
447.0;2.1167321077678583e-06
448.0;2.128102855139041e-06
449.0;2.147208984027343e-06
450.0;2.170767285021362e-06
451.0;2.187459249770742e-06
452.0;2.2188099218379576e-06
453.0;2.2738068526981114e-06
454.0;2.3353678196154596e-06
455.0;2.4040854346651774e-06
456.0;2.4401703613470285e-06
457.0;2.392030918103255e-06
458.0;2.2717124467988307e-06
459.0;2.109198703494821e-06
460.0;1.9310878700457477e-06
461.0;1.755770063789976e-06
462.0;1.6322979143594766e-06
463.0;1.5694750156456249e-06
464.0;1.4419327894762508e-06
465.0;1.3514950684753932e-06
466.0;1.3117148653531574e-06
467.0;1.3410631146930747e-06
468.0;1.4131376983129666e-06
469.0;1.532168016241782e-06
470.0;1.6618051952705618e-06
471.0;1.7407990984860892e-06
472.0;1.8081823859318614e-06
473.0;1.9063661254815674e-06
474.0;1.9969362961796924e-06
475.0;2.0110081801551247e-06
476.0;1.9759706699689058e-06
477.0;1.942530827579316e-06
478.0;1.9197935761034653e-06
479.0;1.9167261178340284e-06
480.0;1.8787433435782358e-06
481.0;1.8919047333944363e-06
482.0;1.9149441608531724e-06
483.0;1.8960959125245782e-06
484.0;1.8760970270668663e-06
485.0;1.8582590436996734e-06
486.0;1.8415749437159666e-06
487.0;1.8553591323926375e-06
488.0;1.8697691818492962e-06
489.0;1.8680315812906723e-06
490.0;1.8320248976867948e-06
491.0;2.786935459958686e-06
492.0;2.8353840087485353e-06
493.0;2.777133333473642e-06
494.0;2.7887126059294657e-06
495.0;2.8852511646725573e-06
496.0;2.987961506391009e-06
497.0;3.0307383065987404e-06
498.0;3.094126641686862e-06
499.0;3.0394031484613255e-06
500.0;2.833263897490904e-06
501.0;2.534517345779423e-06
502.0;1.9417805438968487e-06
503.0;1.7913262830926348e-06
504.0;2.1558329308380624e-06
505.0;2.7684496795494236e-06
506.0;2.958241743625716e-06
507.0;2.554354165845217e-06
508.0;1.7303161392236654e-06
509.0;1.8954224322128763e-06
510.0;1.6965333582824426e-06
511.0;1.5320955536092888e-06
512.0;1.4210993763170735e-06
513.0;1.398349134558697e-06
514.0;1.414384358120682e-06
515.0;1.4343577107920091e-06
516.0;1.456698069939705e-06
517.0;1.2865148600428925e-06
518.0;1.2305305472480704e-06
519.0;1.2869570558924738e-06
520.0;1.3667602224452805e-06
521.0;1.4159533906859203e-06
522.0;1.4539231047280023e-06
523.0;1.4719941460514327e-06
524.0;1.5088115561573233e-06
525.0;1.4951460850560283e-06
526.0;1.4892870116335945e-06
527.0;1.4876553960134004e-06
528.0;1.4845363636611152e-06
529.0;1.482515770809603e-06
530.0;1.4831428232862263e-06
531.0;1.4896876493990257e-06
532.0;1.4985394076679092e-06
533.0;1.510503008241678e-06
534.0;1.5025163073485788e-06
535.0;1.4448940745453889e-06
536.0;1.373041136506974e-06
537.0;1.3110587486075074e-06
538.0;1.261097429701576e-06
539.0;2.213938488625554e-06
540.0;2.281374591839644e-06
541.0;2.2397825795142745e-06
542.0;2.066109273413129e-06
543.0;1.9192947246659783e-06
544.0;2.2079252229135457e-06
545.0;2.8005264706585963e-06
546.0;2.246334605100622e-06
547.0;1.921152108257925e-06
548.0;1.8224400372350766e-06
549.0;1.79427554372455e-06
550.0;2.135978934480827e-06
551.0;3.839091948043598e-06
552.0;1.9548795830468645e-06
553.0;1.8690268151719557e-06
554.0;1.7015892974132087e-06
555.0;1.5923600756002958e-06
556.0;1.5076153644626509e-06
557.0;1.4197901923299375e-06
558.0;1.3697421819049262e-06
559.0;1.3613476923369571e-06
560.0;1.3355568377790562e-06
561.0;1.3022434160092002e-06
562.0;1.2823550945425241e-06
563.0;1.2934323794586374e-06
564.0;1.3149483237476804e-06
565.0;1.3447627202078016e-06
566.0;1.3805103563796773e-06
567.0;1.427928603213526e-06
568.0;1.4800705407052435e-06
569.0;1.5259145580258122e-06
570.0;1.5720901612560461e-06
571.0;1.6161921980961414e-06
572.0;1.619074764979582e-06
573.0;1.6284845665054661e-06
574.0;1.6444614582915407e-06
575.0;1.6515687069044181e-06
576.0;1.6515266924115558e-06
577.0;1.6304178909136281e-06
578.0;1.597771754162246e-06
579.0;1.5675993246698346e-06
580.0;1.545730641386197e-06
581.0;1.5587034855733342e-06
582.0;1.609144308245111e-06
583.0;1.6863101697339161e-06
584.0;1.7803925852483448e-06
585.0;1.9068610813390328e-06
586.0;2.019746450945529e-06
587.0;2.083200188503654e-06
588.0;2.1566824897668858e-06
589.0;2.2393116307805014e-06
590.0;2.29269752309158e-06
591.0;2.3011320509587632e-06
592.0;2.296302300538233e-06
593.0;2.294839298547547e-06
594.0;2.286017342029986e-06
595.0;2.357876284644415e-06
596.0;2.450199072424382e-06
597.0;2.459182608950083e-06
598.0;2.425710413097752e-06
599.0;2.3531571043218577e-06
600.0;2.3123522362462067e-06
601.0;2.3616166326861964e-06
602.0;2.4225273802722185e-06
603.0;2.457251858744234e-06
604.0;2.4784073863608434e-06
605.0;2.478093795749772e-06
606.0;2.4876739973595214e-06
607.0;2.540631596590707e-06
608.0;2.602647879481558e-06
609.0;2.6634444896216876e-06
610.0;2.6987973489595096e-06
611.0;2.5153241751326996e-06
612.0;2.3121601774213505e-06
613.0;2.2711686847768354e-06
614.0;2.217771413760753e-06
615.0;2.1624147000786493e-06
616.0;2.1423431630401284e-06
617.0;2.1757417583719786e-06
618.0;2.2378485793063703e-06
619.0;2.330609017489412e-06
620.0;2.436254411257768e-06
621.0;2.564515383707905e-06
622.0;2.689654435802699e-06
623.0;2.7662883029624677e-06
624.0;2.817920491178224e-06
625.0;2.846355828054465e-06
626.0;2.821990389004939e-06
627.0;2.640849858244093e-06
628.0;2.4449032264865422e-06
629.0;2.3507614923510393e-06
630.0;2.269848450971554e-06
631.0;2.2110908167888782e-06
632.0;2.175850188755893e-06
633.0;2.1511221025108747e-06
634.0;2.122801035106929e-06
635.0;2.1494828177271936e-06
636.0;2.1959883264174767e-06
637.0;2.2538221817326096e-06
638.0;2.3021389830063464e-06
639.0;2.2740753832500756e-06
640.0;2.216450680082792e-06
641.0;2.1775779675825367e-06
642.0;2.0834399982010092e-06
643.0;1.9358251578446175e-06
644.0;1.8124599725201547e-06
645.0;1.8071075674148594e-06
646.0;1.8639336540057208e-06
