;y_real;y_pred;error
0.0;0.0779400629827143;0.06793103156363528;0.010009031419079023
1.0;0.0722251309129755;0.059903541294009016;0.012321589618966483
2.0;0.0676219734583793;0.05383519041712556;0.013786783041253733
3.0;0.0644380122681657;0.050636503815107675;0.013801508453058026
4.0;0.0625992349909803;0.05021369298880515;0.012385542002175148
5.0;0.061784692485858;0.05451682536443073;0.007267867121427275
6.0;0.0610802066367187;0.06282039559642624;0.0017401889597075462
7.0;0.0570337745078724;0.062037600398179266;0.005003825890306866
8.0;0.0493100567107127;0.04834256480538726;0.0009674919053254405
9.0;0.0416978824880908;0.02347121444083633;0.018226668047254473
10.0;0.0353487737580778;0.009106322435222941;0.02624245132285486
11.0;0.0653615989334315;0.08851982481183548;0.02315822587840398
12.0;0.065498884065395;0.09671140831991978;0.03121252425452478
13.0;0.0651303295591867;0.10465280121648304;0.039522471657296346
14.0;0.0647794006900295;0.1122144073881052;0.047435006698075696
15.0;0.0643972261992327;0.12044927559711197;0.056052049397879264
16.0;0.0639724705117426;0.12960165806045956;0.06562918754871697
17.0;0.0637690042732797;0.1360446103120518;0.07227560603877212
18.0;0.0642736278218531;0.13997291495853456;0.07569928713668146
19.0;0.0651713350934342;0.1325679067866112;0.067396571693177
20.0;0.0659835072636998;0.12343365146602572;0.05745014420232593
21.0;0.0668189876355101;0.11534124971991375;0.04852226208440365
22.0;0.0676819367458272;0.10752311349422458;0.03984117674839738
23.0;0.0683564138601376;0.10040850792308914;0.032052094062951536
24.0;0.0687869478887546;0.09388353695372004;0.02509658906496544
25.0;0.0689114881609134;0.08742876857788212;0.01851728041696872
26.0;0.0684207593390426;0.08329657597051865;0.014875816631476052
27.0;0.0674412626534615;0.08278173244451495;0.015340469791053454
28.0;0.0663711147524474;0.08397723575905197;0.017606121006604566
29.0;0.0654446345382583;0.08727608711719442;0.021831452578936122
30.0;0.0645877407003626;0.0902924464003802;0.025704705700017594
31.0;-0.0576443363719155;-0.06321203999409214;0.005567703622176637
32.0;-0.1251238993896564;-0.09424457551061177;0.03087932387904463
33.0;-0.1241137574651044;-0.08833322438864563;0.03578053307645877
34.0;-0.1228906104966813;-0.08884960022725162;0.03404101026942968
35.0;-0.1212998421601079;-0.08908620019805298;0.03221364196205492
36.0;-0.1191143359559711;-0.09996075298167331;0.019153582974297784
37.0;-0.1166977694442983;-0.1077115733972687;0.008986196047029604
38.0;-0.1143510629564439;-0.10991746857432436;0.004433594382119543
39.0;-0.110044370030561;-0.10631184292315585;0.0037325271074051536
40.0;-0.0998342376836723;-0.09769958912883653;0.0021346485548357774
41.0;-0.0833875631852133;-0.08404200336065015;0.0006544401754368517
42.0;-0.0618181751212806;-0.051418835085303746;0.010399340035976853
43.0;-0.03856666852747;-0.023809401954910936;0.01475726657255906
44.0;-0.0144223139032644;-0.012575338037973699;0.001846975865290701
45.0;0.0094775833147253;0.0027449832725474355;0.006732600042177864
46.0;0.0303025676620868;0.01785448906425474;0.01244807859783206
47.0;0.0461763688122821;0.02223963393453618;0.02393673487774592
48.0;0.0545282114452529;0.04305599761618181;0.011472213829071085
49.0;0.0536221143321248;0.04707286355793763;0.006549250774187165
50.0;0.0441080337713884;0.03163391023960466;0.012474123531783746
51.0;0.027431189879639;-0.0003443283845869227;0.02777551826422592
52.0;0.0051585696279707;-0.01267719970458589;0.017835769332556588
53.0;-0.0208610476431283;-0.03418154495113995;0.013320497308011651
54.0;-0.0493404982191018;-0.08689901642964248;0.03755851821054068
55.0;-0.0777896522651446;-0.12070429505082358;0.04291464278567898
56.0;-0.0983120605220756;-0.13748100527470478;0.03916894475262918
57.0;-0.0948225253507065;-0.1297470423770475;0.034924517026341015
58.0;-0.092082054852099;-0.12126007050721144;0.029178015655112438
59.0;0.0489673470365066;0.04940312066519578;0.00043577362868918446
60.0;0.0996527281563602;0.06675426338475998;0.03289846477160022
61.0;0.0989325289190705;0.05577938452727321;0.04315314439179729
62.0;0.0983014260319795;0.043113466279753015;0.055187959752226484
63.0;0.0983350786572445;0.028278257463815487;0.07005682119342901
64.0;0.1076933149048143;0.10218299519837129;0.005510319706443015
65.0;0.1218315179556559;0.1663106301035753;0.0444791121479194
66.0;0.131768852900226;0.2079229047450615;0.07615405184483551
67.0;0.1399376220467957;0.2247176081326113;0.0847799860858156
68.0;0.1291847324788962;0.16031925404597433;0.031134521567078133
69.0;0.0873230105277674;0.13118045804439474;0.04385744751662733
70.0;0.0248792245831798;0.11053395360329707;0.08565472902011727
