;delta_reaTZon_y
330;-0.0700666052054326
331;-0.0923387817923693
332;-0.1069629929760153
333;-0.1117254742311599
334;-0.1061482086212105
335;-0.0905302865417959
336;-0.0663578452829735
337;-0.0359398797209669
338;-0.0022686356700641
339;0.0310374235702461
340;0.0606306356339426
341;0.080411716930244
342;0.0799788930191421
343;0.0781533898360743
344;0.0717742785283017
345;0.0584825319839228
346;0.0424964635162176
347;0.0735106613075534
348;0.0728722295924622
349;0.072500567544966
350;0.072337688160038
351;0.0723053780495278
352;0.0723399260494929
353;0.072335207271581
354;0.0722899027347237
355;0.0715907004719872
356;0.0705821139599644
357;0.0699448228077549
358;0.0694577307614846
359;0.0694909663479219
360;0.0695761210791783
361;0.0691473936715178
362;0.0687273989036585
363;0.0686969348193488
364;0.0684798464071174
365;0.0679729603408116
366;0.065303365536174
367;-0.0737162663203384
368;-0.1233690153286398
369;-0.1220807626884883
370;-0.1205997642252927
371;-0.1193297611385487
372;-0.1179299194162769
373;-0.1165974365794496
374;-0.1153354141491094
375;-0.1138075710607891
376;-0.1124772664582567
377;-0.1017455881725163
378;-0.0869244221932521
379;-0.067986154912958
380;-0.0454105461019458
381;-0.0209128119034483
382;0.0030790344949124
383;0.0238841942284451
384;0.0397722751821398
385;0.0492583920854566
386;0.0511571538304083
387;0.0450575374295082
388;0.0318793747756089
389;0.0130281413093926
390;-0.0100450852630955
391;-0.0351487598841485
392;-0.0598056373305574
393;-0.081386464545132
394;-0.093959918108242
395;0.0352012504049982
396;0.0755683445638276
397;0.0746894916066832
398;0.0731803402861698
399;0.0709319717727107
400;0.0686575673391828
401;0.0668811570693006
402;0.0658152397590151
403;0.0654852213917931
404;0.0654073527995234
405;0.0654922141806336
406;0.065601378198392
407;0.0655505071235924
408;0.0653117075167689
409;0.064720560999317
410;0.0640691797360722
411;0.0640470739417504
412;0.0640786167446015
413;0.061967864230328
414;0.0608078803098566
415;-0.0716713221225415
416;-0.1287288054519342
417;-0.1268156201290743
418;-0.1248594119424158
419;-0.1240236765311125
420;-0.1231398344323016
421;-0.1211514775871729
422;-0.1194249954027217
423;-0.118506918356714
424;-0.1105061012178409
425;-0.0970105036592145
426;-0.0781484570384333
427;-0.0554066889579942
428;-0.02896824646119
429;0.0005445038168356
430;0.0280728718158372
431;0.0499791835780838
432;0.0651458159019858
433;0.072114546007811
434;0.0700470009873203
435;0.0590330228254872
436;0.0397729432104766
437;0.0143477455548695
438;-0.0152678610833815
439;-0.0467055694112418
440;-0.0778556206380586
441;-0.1060718519862432
442;-0.1076107779908581
443;0.0203793405970332
444;0.0859929043196902
445;0.086435019111543
446;0.0869486954675213
447;0.0877725972652762
448;0.0885904164258567
449;0.088651251554318
450;0.0880020649442196
451;0.0860612428632726
452;0.0844181503835442
453;0.0842361216921487
454;0.0843351049274068
455;0.0844417546717104
456;0.0809284677708892
457;0.0691203558457677
458;0.0495733332402931
459;0.0239329651953186
460;-0.0058319188219143
461;-0.0367534372318252
462;-0.0641132457442337
463;-0.0956211842589186
464;-0.0929050246063856
465;-0.0900922394656648
466;-0.0870190797999963
467;-0.0836904362379376
468;-0.0799152442468343
469;-0.0759327062426661
470;-0.0724319739618906
471;-0.0704606374454894
472;-0.0689227115404821
473;-0.0668459720178986
474;-0.0650408457240931
475;-0.064925347313438
476;-0.066000628842011
477;-0.0672521410182314
478;-0.068486538730976
479;-0.0690388407634107
480;-0.0629020892988494
481;-0.0554677849820048
482;-0.0479985070612006
483;-0.0416556176553002
484;-0.0355767233226502
485;-0.0302040184865321
486;-0.0261659153673881
487;-0.023383940119354
488;-0.0232494243550674
489;-0.0269120712764233
490;-0.0300846317361074
491;0.0959631013130702
492;0.1117209484842116
493;0.110180569602795
494;0.1096278661841711
495;0.1103320034063645
496;0.1105390965691166
497;0.1089101275854216
498;0.1073663084073275
499;0.0932485449066533
500;0.0638604939447274
501;0.0216751436649502
502;-0.0130978592359321
503;-0.040895862887266
504;-0.0131461502784635
505;0.0132807377318342
506;0.0202688270284943
507;0.0054116271738561
508;-0.0435483074966284
509;-0.0821843169319952
510;-0.0824614124152787
511;-0.0835594198234646
512;-0.0840032175475928
513;-0.0822932997950928
514;-0.0802784593425454
515;-0.0791096801169897
516;-0.0779211205537751
517;-0.0835529529851663
518;-0.0890673205747911
519;-0.085659949167236
520;-0.0823019601919471
521;-0.0812765689854464
522;-0.081086684420918
523;-0.0824285812798823
524;-0.0835387840636438
525;-0.080705111845216
526;-0.0781256395142647
527;-0.0746042068928526
528;-0.0675166798017479
529;-0.0569624588981419
530;-0.0450176141438556
531;-0.0331275109896846
532;-0.0225953109949384
533;-0.0139734198770993
534;-0.0092486094601045
535;-0.0104222309606999
536;-0.0159281795926812
537;-0.0241045370759558
538;-0.0347369106179617
539;0.0865598886090388
540;0.0959813498266169
541;0.094477036047041
542;0.1047882099511374
543;0.1249370835084677
544;0.1604134530114363
545;0.1906332570404035
546;0.1458065658144189
547;0.0602920946787595
548;-0.0138902739428448
549;-0.0808708487123242
550;-0.0184068529921714
551;0.0398375382011943
552;-0.029027930073206
553;-0.0930489462381125
554;-0.0904905476672094
555;-0.0888976498056008
556;-0.0876472760030824
557;-0.0853047720023556
558;-0.0696306077218953
559;-0.0850740030473388
560;-0.0842357801800382
561;-0.0841679533573268
562;-0.0840816547794181
563;-0.0832456873150142
564;-0.0824684900348515
565;-0.0817385604388866
566;-0.0810555236300108
567;-0.0801355786660013
568;-0.0792349088863203
569;-0.0787828913378517
570;-0.0785192729951485
571;-0.0784796515700799
572;-0.0738788031259305
573;-0.0662571099373457
574;-0.0570014327089792
575;-0.0472947132940154
576;-0.0378736788297519
577;-0.0300927636922275
578;-0.0244337529991767
579;-0.0209754896922448
580;-0.0200212191763429
581;-0.0212676904641499
582;-0.0252163366203872
583;-0.03270034542527
584;-0.044022614614529
585;-0.0579998556235659
586;-0.0649970823700939
587;-0.0639379734102175
588;-0.0627858095150529
589;-0.0615025547732884
590;-0.0575307253356012
591;-0.0511513333475631
592;-0.04310872612699
593;-0.0340945976779365
594;-0.0259091570397468
595;-0.0181470730387132
596;-0.0138606935705967
597;-0.0168559151375242
598;-0.026080043570159
599;-0.0406935241039684
600;-0.0575562764890806
601;-0.0581391464824252
602;-0.0571526230757105
603;-0.0567387640326451
604;-0.0566449762692867
605;-0.0532900103329306
606;-0.0449102843580885
607;-0.0326579750739943
608;-0.0195673385260687
609;-0.0080343358684041
610;-0.0003447246777528
611;-0.0015868546570431
612;-0.007830848860094
613;-0.0143498754903762
614;-0.025260107417599
615;-0.0395546663744111
616;-0.0547892260864901
617;-0.0620022844095344
618;-0.0611043784698504
619;-0.0596558794812519
620;-0.0536802905096848
621;-0.0437680660453774
622;-0.0326983422706617
623;-0.0228182878093312
624;-0.0148465092153539
625;-0.0099409160241423
626;-0.0094820213302772
627;-0.0155909900457977
628;-0.0248396578749189
629;-0.0333558921237672
630;-0.0424613931231282
631;-0.050852661167446
632;-0.0569223045718837
633;-0.0598242439666194
634;-0.0539519065296675
635;-0.042142020273998
636;-0.026882685472819
637;-0.0105235115763846
638;0.0040977139212159
639;0.0134071050116901
640;0.0169793959832921
641;0.014816645404254
642;0.0040526280834601
643;-0.015578348953134
644;-0.0417581162487521
645;-0.0691640998528868
646;-0.0606859823508294
647;-0.0522792764540533
648;-0.0589400246720607
649;-0.0661966425637929
650;-0.0662660795285379
651;-0.0655933031609573
652;-0.0588381557689276
653;-0.0524486269461813
654;-0.0408423041285748
655;-0.0200607399538518
656;0.0017036591599675
657;0.0177574930165152
658;0.0299430977611251
659;0.0397290490803255
660;0.037031893783166
661;0.0226813953889298
662;-0.0006799467536646
663;-0.030498991991979
664;-0.0629822845244662
665;-0.0800373594546316
666;-0.0792168421294594
667;-0.0789456426557384
668;-0.0783575795985919
669;-0.070766563036349
670;-0.0578784156410359
671;-0.0416069177273242
672;-0.0237474612350919
673;-0.0068891011116654
674;0.006521199473721
675;0.0141297787888141
676;0.0147710581347747
677;0.0081923698313456
678;-0.004136507425699
679;-0.0192369528417748
680;-0.0356885430349041
681;-0.0506579927516242
682;-0.0613128795217518
683;0.0620086971203523
684;0.1127708229347272
685;0.1104549592593566
686;0.1081649612952942
687;0.1064990597471059
688;0.105198388982294
689;0.1043626103346818
690;0.1033741100982503
691;0.0987541438170984
692;0.0797065465791869
693;0.047968753748971
694;0.0061926443271772
695;-0.0419049772106339
696;-0.0866490422621234
697;-0.086395874380462
698;-0.0901304474833185
699;-0.0919862229417328
700;-0.0911362825295101
701;-0.0901595216477085
702;-0.0711999725805181
703;-0.0908591831730855
704;-0.0909552662918792
705;-0.0903916147830959
706;-0.0898612459281247
707;-0.0901531791274803
708;-0.0899953386880682
709;-0.0894368421513509
710;-0.088904496466663
711;-0.088424777579292
712;-0.0870654389744129
713;-0.0784308426209301
714;-0.0664526570080035
715;-0.0522940799915497
716;-0.0376146302638836
717;-0.025185193534475
718;-0.0159656052973784
719;-0.0112219696820436
720;-0.0102125907962487
721;-0.010972490022811
722;-0.0158185682433143
723;-0.0260251554865236
724;-0.0394903467825618
725;-0.0547052643216168
726;-0.0694874568457851
727;-0.081852700736878
728;-0.0892840071629976
729;-0.0886567031603004
730;-0.0776090894488083
731;0.071762176329708
732;0.097152135435822
733;0.094243695708331
734;0.0922019263053644
735;0.0920327233182717
736;0.1349816402826668
737;0.1749254682656439
738;0.1543091508213803
739;0.1332257230862187
740;0.1140765678142347
741;0.0755980677748297
742;0.0172129448740343
743;-0.0479928632725616
744;-0.0898683063692009
745;-0.0919134584230897
746;-0.0840477328771081
747;-0.076984033214242
748;-0.0916410684635458
749;-0.1005838029124852
750;-0.0803863901130053
751;-0.0961348524054712
752;-0.0966261635492741
753;-0.0981275126315699
754;-0.0996013836713428
755;-0.1012215942923692
756;-0.1020428630536435
757;-0.1020457976496963
758;-0.1018232663882029
759;-0.1003659214697281
760;-0.0899583354951486
761;-0.0739068311726125
762;-0.0546916067104941
763;-0.0345224635063659
764;-0.0152530932295223
765;0.0007689218506454
766;0.0116902783980454
767;0.0162123421053784
768;0.0139423580645019
769;0.0051020490179339
770;-0.0073928944410146
771;-0.0213173731698452
772;-0.0371013734642901
773;-0.0530806087070261
774;-0.0674289037734898
775;-0.078573731972101
776;-0.0850677893877299
777;-0.0849281462350477
778;-0.0745607464666629
779;0.0751235175966305
780;0.0882556212674477
781;0.0872720576323577
782;0.0895161514339129
783;0.0950368023082714
784;0.1250092786213416
785;0.153493871937337
786;0.1184429423019666
787;0.0826737169214873
788;0.083330254798683
789;0.0834677002880961
790;0.081083311797273
791;0.069254648477863
792;0.0498315808945867
793;0.0259184412434982
794;-0.0017535087632885
795;-0.0313219560270322
796;-0.061254435580089
797;-0.0877900015762098
798;-0.1016077472350652
799;-0.10672490050176
800;-0.1047894785810608
801;-0.1036989264260317
802;-0.1036703964824253
803;-0.1055686937380688
804;-0.1068012591069896
805;-0.1064431798280179
806;-0.1061671110702463
807;-0.1059454718996829
808;-0.1044003196203088
809;-0.0923969691894779
810;-0.0751713782750138
811;-0.053309008996436
812;-0.0300884761007198
813;-0.0095712914192891
814;0.0078678629715492
815;0.0207113046255187
816;0.0272862567919317
817;0.0275065174357254
818;0.019878652154591
819;0.0034136418490256
820;-0.0186812336085131
821;-0.0439013054081508
822;-0.0697778960938456
823;-0.0931976784838613
824;-0.0979677068556366
825;-0.0963139716763866
826;-0.0904007166007722
827;0.0578558164328622
828;0.0974130452153278
829;0.0985090500709296
830;0.0996899212332965
831;0.0995762053626157
832;0.0995384857878421
833;0.1008639895182051
834;0.1019779144555946
835;0.1021821244680292
836;0.1024592626403265
837;0.1015881160079421
838;0.0868385791563775
839;0.0597301976610799
840;0.0221442477374825
841;-0.023133947206825
842;-0.0704675570883467
843;-0.0777257280118741
844;-0.074142476225503
845;-0.0713233599756563
846;-0.0692962579248322
847;-0.0678656204574511
848;-0.0665302435244047
849;-0.0644934351958877
850;-0.0626014055631447
851;-0.0619618305486962
852;-0.0615162032172193
853;-0.0617271071953973
854;-0.0618462434762431
855;-0.0607131555500097
856;-0.0596363372169387
857;-0.0593080576060875
858;-0.0591508306844251
859;-0.0592170698041997
860;-0.0592746052908106
861;-0.0589899040482318
862;-0.0583585937363176
863;-0.0570540968318186
864;-0.054661960421811
865;-0.0498079691084782
866;-0.0475641715759031
867;-0.0469983707300038
868;-0.0467153480960699
869;-0.0466061675500008
870;-0.0461138058459869
871;-0.0440283957468609
872;-0.0418368963609259
873;-0.0413478687509851
874;-0.0408541320502549
875;0.093887515050614
876;0.1314836167227096
877;0.1292351584528626
878;0.1270930155300442
879;0.1253974757657754
880;0.1239972438221333
881;0.1224323079213295
882;0.1006197764244997
883;0.0608104017528764
884;0.0064119051450113
885;-0.0571762188260739
886;-0.0679864270827861
887;-0.0671381515000262
888;-0.0663677341109302
889;-0.0657855161649063
890;-0.0651420104774165
891;-0.0642480056568416
892;-0.06270841496239
893;-0.0525854829714617
894;-0.0390138509157339
895;-0.0615541860409112
896;-0.0615402770845373
897;-0.0628419860680572
898;-0.0648471355671728
899;-0.0669488344804636
900;-0.0691954106026375
901;-0.0724021983747527
902;-0.0752216079747454
903;-0.0756992498774058
904;-0.0749359210537836
905;-0.0736669397668958
906;-0.072731037321144
907;-0.072602124161544
908;-0.0726766252473773
909;-0.0709624685031698
910;-0.0670184293671955
911;-0.0617827508745774
912;-0.0538657521640045
913;-0.0427598230704565
914;-0.031305850830356
915;-0.0211395621530148
916;-0.0141971938267307
917;-0.0121388060375401
918;-0.0145786065922783
919;-0.0207323505556138
920;-0.0302363481902046
921;-0.0418263869824778
922;-0.0539603870306397
923;-0.0646537898540255
924;-0.0723849937444174
925;-0.0763875287877195
926;-0.0610206489505068
927;-0.0261163268511709
928;0.0075633301316573
929;0.0316363187183666
930;0.0532817923737717
931;0.0862591316178918
932;0.0981066653268884
933;0.0923991915357535
934;0.0875488265074694
935;0.0765186529098584
936;0.0579526925602898
937;0.0367518930935743
938;0.0145831284829857
939;-0.0070437699215396
940;-0.039401299580553
941;-0.0679129297360723
942;-0.0761267854044289
943;-0.0773192136683655
944;-0.0770394156421302
945;-0.0764502459543948
946;-0.0758400491908792
947;-0.0756142582400742
948;-0.0754361870391777
949;-0.0735865016243715
950;-0.0720629520657102
951;-0.0722922604817949
952;-0.0725185609642899
953;-0.0727445877992608
954;-0.0729721196956163
955;-0.0681521485982679
956;-0.0604419996957039
957;-0.051551224244295
958;-0.0412652519910594
959;-0.0308557653155045
960;-0.0217258943348395
961;-0.0145386193825636
962;-0.0105954144884324
963;-0.0114273230485646
964;-0.0164276948260914
965;-0.0239647137263786
966;-0.0335608837829907
967;-0.0449361087486207
968;-0.0576520024431252
969;-0.0701271986210353
970;-0.075954514609494
971;-0.0767557652060456
972;-0.071158936260924
973;-0.060875159591236
974;-0.0456393260225661
975;-0.025228463474623
976;-0.0052141953011434
977;0.0106574939195519
978;0.0235798703512758
979;0.0249712244577401
980;0.0020849753279392
981;-0.0321504260418309
982;-0.0634194450920767
983;-0.0756943067085238
984;-0.075160957284716
985;-0.072102224863833
986;-0.0693325375663321
987;-0.0663589324298587
988;-0.0586661870172857
989;-0.0471465709776002
990;-0.0322280601729015
991;-0.0144480383577206
992;0.0016836117149601
993;0.0123456748093223
994;0.0172066530828035
995;0.01466615450796
996;0.0008518362296189
997;-0.0202036421390915
998;-0.0454127138555403
999;-0.069985292950621
1000;-0.0730514851398446
1001;-0.0730232184451565
1002;-0.0729373823315646
1003;-0.0666498756545648
1004;-0.0543745598379569
1005;-0.0391117156167359
1006;-0.022485575135948
1007;-0.0077300378782903
1008;0.0045553489881608
1009;0.0153829216853622
1010;0.0202142267158796
1011;0.0152650849292455
1012;0.004041809319121
1013;-0.0097942290473562
1014;-0.0278432093819506
1015;-0.0492927475196587
1016;-0.0699586504908139
1017;-0.0844161319594037
1018;-0.0848150569624685
1019;0.0551008555589855
1020;0.1016346318455664
1021;0.0992486191745916
1022;0.1042591646407991
1023;0.1195728000928214
1024;0.1500546264163997
1025;0.1829399475034589
1026;0.2011907952722464
1027;0.1936913568429394
1028;0.1410528343655318
1029;0.0501675805673042
1030;-0.0548865224828805
1031;-0.0912856217928509
1032;-0.089478097799436
1033;-0.0865388563065903
1034;-0.0838706889568993
1035;-0.0819287974614268
1036;-0.0720190818523527
1037;-0.0584938018835706
1038;-0.0382898920351056
1039;-0.0853336201159389
1040;-0.0843742545841432
1041;-0.0843005957853902
1042;-0.0839547999964974
1043;-0.0830590438317658
1044;-0.0815256106718155
1045;-0.079877440935918
1046;-0.0779795213138583
1047;-0.0754860850233802
1048;-0.0730522699609452
1049;-0.071195417717473
1050;-0.0693407727149336
1051;-0.0650247377362123
1052;-0.0602624166469639
1053;-0.0552858039873727
1054;-0.0501100415506399
1055;-0.045431593783385
1056;-0.0413406946980243
1057;-0.0379522513255483
1058;-0.03581423714185
1059;-0.0353416091733219
1060;-0.0365400306649415
1061;-0.0389607721621657
1062;-0.0420629884334664
1063;-0.0454382632303106
1064;-0.0484615496221475
1065;-0.0502267923365556
1066;-0.0463810831844692
1067;0.0926931574983799
1068;0.116200368548486
1069;0.1124451260092118
1070;0.1102804246790661
1071;0.1096819515227936
1072;0.1090962062601797
1073;0.1085014125685213
1074;0.1079194058783869
1075;0.1063714808381057
1076;0.0922921842181999
1077;0.0651446001133995
1078;0.0576111591971839
1079;0.0170581155372686
1080;-0.0161351097830084
1081;-0.044212889564616
1082;-0.0689579973418974
1083;-0.0823198124091491
1084;-0.0808806874901488
1085;-0.0797245491383385
1086;-0.0790463159381075
1087;-0.0790738935883287
1088;-0.0792831835934078
1089;-0.0793532871635227
1090;-0.0793733707026391
1091;-0.0790841050193521
1092;-0.0785887285679259
1093;-0.0792002853596385
1094;-0.0803011146210967
1095;-0.082163933475192
1096;-0.0836212083399009
1097;-0.0834660857677018
1098;-0.0827816221606333
1099;-0.0816740190283542
1100;-0.0806739155074956
1101;-0.0754562846164118
1102;-0.0707371990698173
1103;-0.0647326556452389
1104;-0.0560185306441446
1105;-0.0445143877574474
1106;-0.0321682862221754
1107;-0.0212647114824693
1108;-0.0135028977083661
1109;-0.0104871964975305
1110;-0.0125501861350462
1111;-0.0218631346159738
1112;-0.0342483126893641
1113;-0.041526849994089
1114;-0.0447611754912521
1115;0.0795503608863552
1116;0.0873281373141387
1117;0.0896367909245344
1118;0.0920353979491759
1119;0.0937982030114362
1120;0.1211479838885095
1121;0.1479928610833814
1122;0.1229097369130809
1123;0.0898820265022155
1124;0.0795827483907336
1125;0.0578996126519291
1126;0.0160384692584371
1127;-0.0412649553297779
1128;-0.0871324070911924
1129;-0.1064391342230161
1130;-0.1060717060500182
1131;-0.1046065041638205
1132;-0.1027542719388691
1133;-0.0934300218699099
1134;-0.0724827628056096
1135;-0.1103800301887949
1136;-0.1120432587479641
1137;-0.1115350723086217
1138;-0.1095806515875937
1139;-0.1085602161377608
1140;-0.1073892652454507
1141;-0.1074335737053187
1142;-0.1071869910156046
1143;-0.0974150628458903
1144;-0.0831203610177059
1145;-0.066154120064493
1146;-0.0469760267802414
1147;-0.025696523253472
1148;-0.0062160547360724
1149;0.0060069852088039
1150;0.0102653630372249
1151;0.0039637338493232
1152;-0.0067056170806405
1153;-0.0141433928078863
1154;-0.0250954880722515
1155;-0.041105564321398
1156;-0.0579423672590589
1157;-0.0739824884739663
1158;-0.0857017750420323
1159;-0.0880172926901086
1160;-0.0843441323129561
1161;-0.0777400215798435
1162;-0.061910885972171
1163;0.090055558656894
1164;0.0895195997302931
1165;0.0892383661491443
1166;0.0889158555754039
1167;0.0844815654608661
1168;0.0944485947240757
1169;0.1197651633566262
1170;0.152365437516419
1171;0.185620147682096
1172;0.1511395130540812
1173;0.0783563380050438
1174;0.0712527354638434
1175;0.0556772169827841
1176;-0.010838524580115
1177;-0.0274187628067042
1178;-0.0736938977127445
1179;-0.1090610069791064
1180;-0.1038124083902518
1181;-0.0978664912038741
1182;-0.1024534205270672
1183;-0.1057831195598869
1184;-0.1052765569449553
1185;-0.1027346899683005
1186;-0.1007297325697471
1187;-0.1025088098084031
1188;-0.1043610073074835
1189;-0.1050264135536526
