;y_real;y_pred;error
1488.0;0.0133539112714322;-0.15918646377887075;0.17254037505030295
1489.0;-0.0009965009238339;-0.2050400081561089;0.204043507232275
1490.0;-0.0206562917038826;-0.2471960390789349;0.22653974737505228
1491.0;-0.0433479353841573;-0.257676598917476;0.21432866353331873
1492.0;-0.0670561218782288;-0.19741921408443047;0.13036309220620168
1493.0;-0.0891748957950226;-0.11448168034075451;0.025306784545731917
1494.0;-0.0963094039519079;-0.0704501883836594;0.025859215568248495
1495.0;-0.0948182630168651;-0.05279938471187512;0.04201887830498999
1496.0;-0.0930878877311775;-0.03567581343297954;0.05741207429819796
1497.0;-0.0809952475360777;-0.02401310360345954;0.05698214393261816
1498.0;-0.0585309882835076;-0.0243819223935946;0.034149065889913
1499.0;0.1016209144424596;0.12819163448023896;0.026570720037779355
1500.0;0.1021602299295959;0.11882492201540451;0.016664692085808605
1501.0;0.1012928701684793;0.11527050491256319;0.013977634744083894
1502.0;0.1003556093364158;0.09951836605453168;0.0008372432818841147
1503.0;0.0992245387397324;0.10576645207662905;0.006541913336896646
1504.0;0.0984484666981908;0.1132801778732323;0.014831711175041506
1505.0;0.0986997906049141;0.1222639459624949;0.0235641553575808
1506.0;0.099301665199916;0.1361711852729447;0.0368695200730287
1507.0;0.0997506523756985;0.14981102758637455;0.05006037521067605
1508.0;0.1002216506637592;0.1632828947287598;0.06306124406500059
1509.0;0.0974460124082735;0.16642743243779268;0.06898142002951918
1510.0;0.0798208278603829;0.10616013349839704;0.026339305638014135
1511.0;0.0512665102497416;-0.005779702266809572;0.05704621251655117
1512.0;0.0135694872337956;-0.053818826034542466;0.06738831326833807
1513.0;-0.030188239176693;-0.10442689437796099;0.07423865520126799
1514.0;-0.0755700067262559;-0.1006934180396789;0.025123411313423008
1515.0;-0.0939122987048809;-0.11379886659447802;0.019886567889597126
1516.0;-0.0924203630974272;-0.1335659356961803;0.04114557259875311
1517.0;-0.0906637681920874;-0.16132833310661016;0.07066456491452276
1518.0;-0.0888130998353734;-0.16503456569857533;0.07622146586320193
1519.0;-0.0871238528695772;-0.1534733273928942;0.066349474523317
1520.0;-0.08561074570045;-0.12017996372516548;0.03456921802471548
1521.0;-0.0846877128977741;-0.0910768767709898;0.0063891638732156975
1522.0;-0.0839727819226255;-0.07238798392721241;0.011584797995413093
1523.0;-0.082815564304979;-0.0670447957482565;0.015770768556722492
1524.0;-0.0814706567759507;-0.08594109774764913;0.004470440971698436
1525.0;-0.0812029123758734;-0.09081652657845385;0.009613614202580445
1526.0;-0.0810182780127498;-0.09309523283312626;0.012076954820376462
1527.0;-0.0799794539965674;-0.09381353957056837;0.013834085574000968
1528.0;-0.0791139222009141;-0.0944013413335435;0.015287419132629404
1529.0;-0.079228297014834;-0.09420541841331126;0.014977121398477261
1530.0;-0.0794392704994833;-0.0848206740091142;0.0053814035096309
1531.0;-0.0737277457518958;-0.07535150024105264;0.0016237544891568312
1532.0;-0.0676239137014221;-0.06590212025989667;0.0017217934415254266
1533.0;-0.0597322181923062;-0.052620104433555026;0.007112113758751176
1534.0;-0.0507447875893185;-0.039082092809082314;0.01166269478023619
1535.0;-0.0434167835141595;-0.02997416816858489;0.013442615345574609
1536.0;-0.0364488932873167;-0.022509871987297148;0.013939021300019554
1537.0;-0.0297886642607577;-0.016518969702941866;0.013269694557815834
1538.0;-0.0254126567726665;-0.014943163691948369;0.01046949308071813
1539.0;-0.0239992943724935;-0.018228456245511393;0.005770838126982106
1540.0;-0.0259135312406957;-0.026116525062768903;0.00020299382207320318
1541.0;-0.0312027467643914;-0.03791737836439302;0.0067146316000016165
1542.0;-0.0393187950423825;-0.052081825032433415;0.012763029990050918
1543.0;-0.0492499362948562;-0.0666357894667522;0.01738585317189599
1544.0;-0.0595177159954638;-0.07917542345170198;0.019657707456238176
1545.0;-0.0688630918175012;-0.0875904493269214;0.018727357509420187
1546.0;-0.0744655011744952;-0.08822206552970807;0.013756564355212872
1547.0;0.0594893187709064;0.03547200418621188;0.02401731458469452
1548.0;0.1130572952240844;0.08676940234542463;0.026287892878659777
1549.0;0.1120514375251754;0.10777030347315142;0.004281134052023988
1550.0;0.1107156457424822;0.1222077616934969;0.011492115951014695
1551.0;0.1083582057041279;0.13532221649102827;0.026964010786900375
1552.0;0.1061254662953816;0.1474850333466592;0.04135956705127759
1553.0;0.1053321703313543;0.1610562480998735;0.05572407776851922
1554.0;0.1045399300994763;0.17421306399799863;0.06967313389852232
1555.0;0.0948638616427168;0.14973199645053448;0.05486813480781767
1556.0;0.0699099199416801;0.05775907728954377;0.012150842652136326
1557.0;0.0318365121324366;-0.03544404501236831;0.06728055714480491
1558.0;-0.015122361052733;-0.08938856684677143;0.07426620579403843
1559.0;-0.0669061864590445;-0.09082078381648229;0.023914597357437783
1560.0;-0.0869248465384681;-0.08998685016653968;0.0030620036280715746
1561.0;-0.085937534479588;-0.10020169488323122;0.014264160403643214
1562.0;-0.0843187966295383;-0.10393898341266017;0.01962018678312187
1563.0;-0.0829667167988933;-0.10864939662761108;0.02568267982871779
1564.0;-0.0818054935287834;-0.11519926744066744;0.03339377391188404
1565.0;-0.0760558806305716;-0.13658280110926813;0.060526920478696525
1566.0;-0.0640079862388133;-0.15465168581485378;0.09064369957604047
1567.0;-0.0798080712884636;-0.1256204285906506;0.045812357302186996
1568.0;-0.0793344974299024;-0.11847670228460011;0.039142204854697715
1569.0;-0.0820281052426488;-0.09248639093513994;0.010458285692491145
1570.0;-0.0858612448335348;-0.08293578916400168;0.002925455669533117
1571.0;-0.0879622590807194;-0.07725501623669478;0.01070724284402462
1572.0;-0.0891587183006707;-0.06892467168920191;0.020234046611468784
1573.0;-0.0890357608057934;-0.057073026731958465;0.03196273407383493
1574.0;-0.0880083205266291;-0.04324273048628269;0.044765590040346415
1575.0;-0.0860880991786195;-0.031197625320992017;0.05489047385762748
1576.0;-0.0844585139406996;-0.05354118081471759;0.030917333125982008
1577.0;-0.0837180505569275;-0.06435366570486001;0.0193643848520675
1578.0;-0.077080322225433;-0.0729925085130056;0.004087813712427404
1579.0;-0.0673761835529081;-0.05900614085742106;0.008370042695487037
1580.0;-0.0551233912809331;-0.038989774875414884;0.016133616405518213
1581.0;-0.0396565804567506;-0.016901183990834068;0.02275539646591653
1582.0;-0.0247477053834132;-0.006245626073241084;0.018502079310172115
1583.0;-0.0143059536944603;-0.006690714444680612;0.007615239249779688
1584.0;-0.0076548261298357;-0.011643034169622313;0.003988208039786612
1585.0;-0.0053899784529937;-0.02046118779938455;0.01507120934639085
1586.0;-0.0084472827074466;-0.043892651059540266;0.035445368352093665
1587.0;-0.016614854627489;-0.0646721929393193;0.0480573383118303
1588.0;-0.0288238059663915;-0.07852741792221724;0.04970361195582573
1589.0;-0.0443251732188831;-0.09072989940913428;0.04640472619025118
1590.0;-0.0611266360838193;-0.10113177414321728;0.04000513805939798
1591.0;-0.0762942297862044;-0.06974385188057414;0.006550377905630261
1592.0;-0.0870323054311371;-0.027098931055592024;0.05993337437554508
1593.0;-0.0874242872029285;-0.016310893160089157;0.07111339404283934
1594.0;-0.079585589064607;-0.033245866239622335;0.046339722824984664
1595.0;-0.0641842075550796;-0.04645825760321748;0.01772594995186212
1596.0;-0.0447602856442318;-0.018355420416431123;0.026404865227800674
1597.0;-0.0241619607501879;-0.002750187863117315;0.021411772887070586
