;y_real;y_pred;error
0.0;0.0779400629827143;0.24502515226946708;0.16708508928675278
1.0;0.0722251309129755;0.2556536262364366;0.18342849532346112
2.0;0.0676219734583793;0.26266186365387023;0.19503989019549095
3.0;0.0644380122681657;0.27188383368619184;0.20744582141802614
4.0;0.0625992349909803;0.2794243779590233;0.216825142968043
5.0;0.061784692485858;0.27462101175353526;0.21283631926767727
6.0;0.0610802066367187;0.27055373815855377;0.20947353152183507
7.0;0.0570337745078724;0.26642138853411534;0.20938761402624295
8.0;0.0493100567107127;0.25470919533466874;0.20539913862395603
9.0;0.0416978824880908;0.20504436133241777;0.16334647884432696
10.0;0.0353487737580778;0.14375054728428704;0.10840177352620925
11.0;0.0653615989334315;0.17890816219952643;0.11354656326609493
12.0;0.065498884065395;0.16596501901340666;0.10046613494801165
13.0;0.0651303295591867;0.16000776735835942;0.09487743779917272
14.0;0.0647794006900295;0.15433541346938273;0.08955601277935323
15.0;0.0643972261992327;0.14815801072578683;0.08376078452655412
16.0;0.0639724705117426;0.1416466232850514;0.0776741527733088
17.0;0.0637690042732797;0.1348782087564443;0.0711092044831646
18.0;0.0642736278218531;0.1222223807941849;0.057948752972331805
19.0;0.0651713350934342;0.10421158425047217;0.039040249157037965
20.0;0.0659835072636998;0.09383958992019614;0.027856082656496348
21.0;0.0668189876355101;0.09235324554003055;0.02553425790452045
22.0;0.0676819367458272;0.09574174864744023;0.028059811901613024
23.0;0.0683564138601376;0.09905456564690973;0.030698151786772127
24.0;0.0687869478887546;0.10245922939673269;0.03367228150797809
25.0;0.0689114881609134;0.10641446014094869;0.037502971980035285
26.0;0.0684207593390426;0.11005803192030161;0.041637272581259016
27.0;0.0674412626534615;0.11230139603646416;0.04486013338300267
28.0;0.0663711147524474;0.11981802805212383;0.05344691329967642
29.0;0.0654446345382583;0.12344347196914829;0.05799883743088999
30.0;0.0645877407003626;0.12680711789452515;0.06221937719416254
31.0;-0.0576443363719155;-0.059131967173681355;0.0014876308017658518
32.0;-0.1251238993896564;-0.015516698639758908;0.1096072007498975
33.0;-0.1241137574651044;-0.059127832412576964;0.06498592505252744
34.0;-0.1228906104966813;-0.09838868447503613;0.02450192602164518
35.0;-0.1212998421601079;-0.08904696406521029;0.032252878094897616
36.0;-0.1191143359559711;-0.07663966400258171;0.04247467195338939
37.0;-0.1166977694442983;-0.05693032674470172;0.05976744269959658
38.0;-0.1143510629564439;-0.029403012921054628;0.08494805003538927
39.0;-0.110044370030561;-0.02562073349889027;0.08442363653167073
40.0;-0.0998342376836723;-0.04430322123093755;0.055531016452734755
41.0;-0.0833875631852133;-0.07992758442321019;0.003459978762003116
42.0;-0.0618181751212806;-0.06308404537332113;0.0012658702520405296
43.0;-0.03856666852747;-0.05791277001671935;0.019346101489249354
44.0;-0.0144223139032644;-0.049756069042544704;0.035333755139280304
45.0;0.0094775833147253;-0.05098237725177657;0.060459960566501866
46.0;0.0303025676620868;-0.006715586183126843;0.03701815384521365
47.0;0.0461763688122821;0.037552217923670916;0.008624150888611182
48.0;0.0545282114452529;0.05094239749832119;0.003585813946931707
49.0;0.0536221143321248;0.03273976419764979;0.02088235013447501
50.0;0.0441080337713884;-0.01720375915335759;0.06131179292474599
51.0;0.027431189879639;-0.09154988915578222;0.11898107903542121
52.0;0.0051585696279707;-0.18028817015914328;0.18544673978711398
53.0;-0.0208610476431283;-0.26278003277956336;0.24191898513643506
54.0;-0.0493404982191018;-0.26539839921167374;0.21605790099257194
55.0;-0.0777896522651446;-0.17930251909379208;0.10151286682864748
56.0;-0.0983120605220756;-0.08968167226162982;0.008630388260445779
57.0;-0.0948225253507065;-0.05955809720659233;0.035264428144114165
58.0;-0.092082054852099;-0.035155268459582334;0.056926786392516665
59.0;0.0489673470365066;0.004840263166198677;0.04412708387030792
60.0;0.0996527281563602;0.12199773591751462;0.022345007761154417
61.0;0.0989325289190705;0.11265899589103756;0.013726466971967055
62.0;0.0983014260319795;0.09918699861819003;0.0008855725862105257
63.0;0.0983350786572445;0.10654068971866792;0.008205611061423423
64.0;0.1076933149048143;0.08002681711295023;0.027666497791864073
65.0;0.1218315179556559;0.03659699346967493;0.08523452448598097
66.0;0.131768852900226;0.00988332114671675;0.12188553175350925
67.0;0.1399376220467957;0.010670246028190888;0.1292673760186048
68.0;0.1291847324788962;-0.034179074114180474;0.16336380659307667
69.0;0.0873230105277674;-0.10199369806186193;0.18931670858962935
70.0;0.0248792245831798;-0.0973894188334819;0.1222686434166617
71.0;-0.0439295002156343;-0.10475552208000527;0.06082602186437097
72.0;-0.0885126734878016;-0.08858382844761858;7.115495981697972e-05
73.0;-0.08958430314016;-0.11112541687984173;0.021541113739681733
74.0;-0.0878209442153103;-0.13011458474229298;0.04229364052698269
75.0;-0.0864016313770818;-0.1323180490149894;0.04591641763790759
76.0;-0.0849666139074237;-0.1345762255182396;0.04960961161081591
77.0;-0.0769393518001629;-0.1611218601870263;0.08418250838686339
78.0;-0.0575197791609746;-0.20015866443173713;0.14263888527076252
79.0;-0.0824957726930421;-0.12359435383683076;0.04109858114378866
80.0;-0.0828303073390077;-0.09884464508774038;0.016014337748732677
81.0;-0.0816480285337747;-0.08130121314077526;0.00034681539299943887
82.0;-0.0803016717674564;-0.0940757197886436;0.013774048021187202
83.0;-0.0792354331949771;-0.09484527159413464;0.015609838399157541
84.0;-0.0779535505219003;-0.09575287721890491;0.01779932669700461
85.0;-0.0766970273122121;-0.09664424789560111;0.019947220583389005
86.0;-0.0754751610142034;-0.0975134314639623;0.022038270449758895
87.0;-0.0744703508380181;-0.09821539737397217;0.023745046535954065
88.0;-0.0736812208839034;-0.09707129546881027;0.02339007458490687
89.0;-0.0730745082006691;-0.08567109481672541;0.01259658661605631
90.0;-0.0730543365470499;-0.07546892476601941;0.0024145882189695045
91.0;-0.0700073145709644;-0.06670385620755065;0.0033034583634137527
92.0;-0.0646577497252578;-0.0556868942973574;0.008970855427900395
93.0;-0.0570350438492792;-0.041824282153053616;0.015210761696225587
94.0;-0.046680312729864;-0.025691516693400973;0.020988796036463024
95.0;-0.0339735657585946;-0.00906155843461931;0.02491200732397529
96.0;-0.0219035900639678;9.669925525612744e-05;0.022000289319223928
97.0;-0.0132139239248935;-0.002986795882502058;0.010227128042391441
98.0;-0.0085892517819926;-0.010481270978811352;0.0018920191968187523
99.0;-0.0072705540213049;-0.017278629615217866;0.010008075593912966
100.0;-0.0112738799333177;-0.028391412117731496;0.017117532184413795
101.0;-0.023327903017128;-0.050838925070407937;0.027511022053279936
102.0;-0.0384070152005728;-0.08207310837938941;0.04366609317881662
103.0;-0.052592179317939;-0.0825923520936499;0.030000172775710904
104.0;-0.0661511553672128;-0.09673368589856002;0.030582530531347213
105.0;-0.0768763476319637;-0.08004712502643008;0.003170777394466376
106.0;-0.0793032391657471;-0.07415510114517027;0.0051481380205768285
107.0;0.0569276801038547;0.012554942038227823;0.044372738065626874
108.0;0.1045317923693936;0.1063212143030614;0.001789421933667809
109.0;0.1033515007924834;0.10022204051381278;0.003129460278670615
110.0;0.1023688899980735;0.10700364652952266;0.004634756531449152
111.0;0.1014897294611115;0.1143233595866624;0.012833630125550902
112.0;0.1004617654205852;0.12244195224645182;0.021980186825866624
113.0;0.0992990217648294;0.13375332486724656;0.034454303102417164
114.0;0.0982250570281441;0.14438719178422832;0.04616213475608422
115.0;0.0972188123916356;0.15450426085535873;0.05728544846372313
116.0;0.0962737848955323;0.16415415864044602;0.06788037374491372
117.0;0.0868881094677664;0.13699366533112867;0.05010555586336227
118.0;0.0651497139562427;0.05740419260596752;0.007745521350275175
119.0;0.0287628304567505;-0.01889426389742943;0.04765709435417993
120.0;-0.0135673913126761;0.013373136474263192;0.02694052778693929
121.0;-0.0504562869150507;0.0261327274422144;0.07658901435726509
122.0;-0.078481907602366;0.009248906562546844;0.08773081416491284
123.0;-0.0937329383778611;-0.032016234076490735;0.06171670430137037
124.0;-0.0964463048553828;-0.07133050680212133;0.025115798053261473
125.0;-0.0868279101593285;-0.10763077702469614;0.020802866865367642
