;delta_reaTZon_y
4002;-0.0137267307089441
4003;0.0181905500753077
4004;0.0028559576875251
4005;-0.0118530069484579
4006;0.0090202946330059
4007;0.0196251740398253
4008;0.0020464928194886
4009;-0.0135747397064749
4010;-0.0296072861083383
4011;-0.0477492201045553
4012;-0.0622822818981066
4013;-0.0708229473151892
4014;-0.0761593740889508
4015;-0.0796542107786477
4016;-0.0817560383062749
4017;-0.0843308726947933
4018;-0.0867210831187936
4019;-0.0834510813729223
4020;-0.0767741681662551
4021;-0.0649476027929561
4022;-0.0502513991871574
4023;-0.0352959756300461
4024;-0.0205057481851694
4025;-0.0068464607797424
4026;0.0040310026500025
4027;0.0150388973810837
4028;0.0193892012666597
4029;0.0103659083072821
4030;-0.0053501107725176
4031;-0.0257760642152228
4032;-0.0482475432746193
4033;-0.0645744463563283
4034;-0.079025550825102
4035;-0.0904371814742812
4036;-0.0910494426347221
4037;-0.087400662664845
4038;-0.0754946109224765
4039;-0.0614671438258551
4040;-0.0456268740203416
4041;-0.0318248177233837
4042;-0.0105912785523827
4043;0.0998951420996867
4044;0.1021816597013521
4045;0.1031549786336012
4046;0.1118473968808561
4047;0.1273463666176291
4048;0.1430156322615107
4049;0.1589487419876003
4050;0.163878958110037
4051;0.135125046629538
4052;0.0377903684795268
4053;-0.0691772787176657
4054;-0.0572640640773044
4055;-0.0472331159477398
4056;-0.0688778475288532
4057;-0.0884880454342456
4058;-0.0937245852795582
4059;-0.0912402805872258
4060;-0.0764115173685178
4061;-0.0648639085185378
4062;-0.0639482423052506
4063;-0.0726475343263455
4064;-0.0845640199013993
4065;-0.0968009805338098
4066;-0.1004172205292561
4067;-0.0992615665335645
4068;-0.0976605977118689
4069;-0.0959845794147008
4070;-0.0944673232018073
4071;-0.0936854186369288
4072;-0.0940318235652115
4073;-0.0950478286616228
4074;-0.0962180642393035
4075;-0.0897105657498381
4076;-0.0777407529302176
4077;-0.0605023463633336
4078;-0.0404912616136009
4079;-0.0206051967854077
4080;-0.0027632640786178
4081;0.0123609177700132
4082;0.0208085946393544
4083;0.0196275082258447
4084;0.011137553826468
4085;-0.0036811526909403
4086;-0.0233399178400672
4087;-0.0455506295808593
4088;-0.0677619938068091
4089;-0.0866834486210355
4090;-0.0959951263649537
4091;0.0358195623774059
4092;0.09353768126412
4093;0.0932205741343981
4094;0.093686114911338
4095;0.0956818371381286
4096;0.0990955094384752
4097;0.1019019460717349
4098;0.1025041267881224
4099;0.0935051685449833
4100;0.0660538998693496
4101;0.0290410674333176
4102;-0.0148354132734375
4103;-0.062500986554055
4104;-0.0883523972617734
4105;-0.0866905522644882
4106;-0.085830143697788
4107;-0.0843323066078214
4108;-0.0829224077917298
4109;-0.0715628003555226
4110;-0.0544845948210563
4111;-0.0827955053941397
4112;-0.0838694613741048
4113;-0.0836330140414017
4114;-0.0834120765030911
4115;-0.0845889644520918
4116;-0.0851676589125904
4117;-0.0844156289952536
4118;-0.0836201153916882
4119;-0.0830988874586245
4120;-0.0827647282570622
4121;-0.0828282681176551
4122;-0.0813070985262437
4123;-0.0724436101387503
4124;-0.0611856334228707
4125;-0.0493555107685773
4126;-0.0375581875339321
4127;-0.0271734837464316
4128;-0.0180053029059175
4129;-0.0096879100334506
4130;-0.0037096628771957
4131;-0.0001881038032628
4132;-0.0017064144621623
4133;-0.0108931823729399
4134;-0.025285671213594
4135;-0.0440509352177796
4136;-0.0607457764420128
4137;-0.0698152972523601
4138;-0.068474413517925
4139;0.0720161510052714
4140;0.1148320731562722
4141;0.1383907243340514
4142;0.1175270846205712
4143;0.0950868360216466
4144;0.118671812630256
4145;0.1393196432949789
4146;0.1198549428645858
4147;0.0757083582352579
4148;0.0444537312693742
4149;-0.0098521750599835
4150;-0.0472433047995586
4151;-0.0858284635019876
4152;-0.0876200080221193
4153;-0.0824245832895497
4154;-0.068350703735179
4155;-0.0596094573679049
4156;-0.0596070566822537
4157;-0.062351898675984
4158;-0.0775920450480744
4159;-0.0894168106052645
4160;-0.0883321064266013
4161;-0.0875448984439306
4162;-0.0876943318840957
4163;-0.0906064850084938
4164;-0.0931412650615597
4165;-0.0928231651386188
4166;-0.0925542489798417
4167;-0.0942845386959491
4168;-0.095814107952854
4169;-0.0951242846853709
4170;-0.09433508686667
4171;-0.0958391844647015
4172;-0.0900200925694845
4173;-0.0807345339071176
4174;-0.0701225439313735
4175;-0.0582207301955814
4176;-0.0457298509223014
4177;-0.0353467894030544
4178;-0.0260206612364051
4179;-0.0167774291417099
4180;-0.0111657829493513
4181;-0.0099754679372668
4182;-0.0133898430248341
4183;-0.0214671875273646
4184;-0.0328049861315434
4185;-0.0450522909497101
4186;-0.0536805263664862
4187;0.072558363872397
4188;0.0978423138977915
4189;0.0978522998432547
4190;0.1010328978734305
4191;0.1075909429236939
4192;0.1237978540040105
4193;0.1383082956794341
4194;0.1064664558573706
4195;0.0476308780582846
4196;-0.0147619431310092
4197;-0.0663524465183277
4198;-0.0790785988975289
4199;-0.0836712798166343
4200;-0.058182086263332
4201;-0.0272433870339233
4202;0.0006673700196151
4203;0.0238977576227253
4204;-0.0118991456549153
4205;-0.0630541335005866
4206;-0.0733695984093416
4207;-0.0784618026366487
4208;-0.0788285067382964
4209;-0.0784295549177744
4210;-0.0778956576516223
4211;-0.0785077070088792
4212;-0.0787228202332791
4213;-0.0775130611963431
4214;-0.0763185328333247
4215;-0.0759788804313558
4216;-0.0756416426951435
4217;-0.0753837151263593
4218;-0.075003598464947
4219;-0.074449103749628
4220;-0.0739360431005797
4221;-0.0734283820644845
4222;-0.0729076954062243
4223;-0.0735279251825777
4224;-0.075056878185257
4225;-0.0721171772655825
4226;-0.0683738908792185
4227;-0.0612586791417099
4228;-0.0532850511556684
4229;-0.0451356728281143
4230;-0.0377582016815093
4231;-0.0319423574077479
4232;-0.0286000679740452
4233;-0.0284150589327307
4234;-0.0315532819915848
4235;0.0965920396482427
4236;0.118270280565334
4237;0.1148844621841012
4238;0.110948333705494
4239;0.1082285651894079
4240;0.1061225229426086
4241;0.1011410426408519
4242;0.0795397352093296
4243;0.0417129332387608
4244;0.0133834877679557
4245;-0.0278231613075535
4246;-0.0444409391845739
4247;-0.0621700341731027
4248;-0.0598150093368536
4249;-0.0588813163321596
4250;-0.0666113452836299
4251;-0.075616614892555
4252;-0.0777517436820259
4253;-0.0775949294208305
4254;-0.0599083861289164
4255;-0.0433271718856723
4256;-0.0595288539059355
4257;-0.0759746301380057
4258;-0.0760319291931555
4259;-0.0769761286318499
4260;-0.0776569795443002
4261;-0.0770031447573512
4262;-0.0763030356267184
4263;-0.075888898557768
4264;-0.0755869131902485
4265;-0.0758918293227551
4266;-0.0760017321888297
4267;-0.0754325568311178
4268;-0.0748843078468972
4269;-0.0743560663277814
4270;-0.0738484430550444
4271;-0.0743532390015584
4272;-0.074959773266607
4273;-0.0735285919247711
4274;-0.0672762976091963
4275;-0.0632430954624863
4276;-0.0599429362543565
4277;-0.0558895764647804
4278;-0.051057364155896
4279;-0.0474973538284384
4280;-0.0430446340456925
4281;-0.0355382791839613
4282;-0.0299452463593934
4283;-0.0286196476186097
4284;-0.0312632774873465
4285;-0.0377258564346572
4286;-0.0490429913992802
4287;-0.0652481940084326
4288;-0.0718681402536384
4289;-0.0696736846310793
4290;-0.0663360681675687
4291;-0.066029952363439
4292;-0.0672593405033362
4293;-0.0646213451636633
4294;-0.0568598569795442
4295;-0.046309458681413
4296;-0.0319337724128269
4297;-0.020019221002119
4298;-0.0268768845513931
4299;-0.0328875111648188
4300;-0.0256173184075025
4301;-0.0214659828762327
4302;-0.0224759041051506
4303;-0.0271987009404718
4304;-0.0458245938672307
4305;-0.0637555544974518
4306;-0.0666565061340828
4307;-0.0671554794085712
4308;-0.063520937839323
4309;-0.0561775162437172
4310;-0.0464400435811046
4311;-0.0354623936879366
4312;-0.0251948879358658
4313;-0.0172740897936039
4314;-0.0121865254043417
4315;-0.0110695140512529
4316;-0.0149516625455348
4317;-0.0239125788104872
4318;-0.0368848501615615
4319;-0.051838410945244
4320;-0.0599674228095062
4321;-0.0579316313551901
4322;-0.0562753320986357
4323;-0.0548334061235747
4324;-0.0518404796657996
4325;-0.0439243693519151
4326;-0.0341941528091559
4327;-0.0248835999754813
4328;-0.0169476829716806
4329;-0.0105636972352843
4330;-0.0037641931940578
4331;-0.0027518001081454
4332;-0.0086870680473826
4333;-0.0210846005129246
4334;-0.0386197873156709
4335;-0.0408382830697562
4336;0.0046626595124257
4337;0.050577897598907
4338;0.0144997636955113
4339;-0.0257761612506347
4340;-0.0278928549536769
4341;-0.0168626075982065
4342;0.0155715395628644
4343;0.0434044428317483
4344;0.0478412323158025
4345;0.0390937428851645
4346;0.012996772881749
4347;-0.0077276813079038
4348;-0.011427915702464
4349;-0.015167109428361
4350;-0.0177805111516838
4351;-0.0186484171132595
4352;-0.0195429134047881
4353;-0.0206835769890892
4354;-0.0218632665414455
4355;-0.0226071559922241
4356;-0.0232230292999876
4357;-0.027025180497907
4358;-0.0310632021795476
4359;-0.0331534823289374
4360;-0.035122271186886
4361;-0.0371205001401074
4362;-0.0386400265328639
4363;-0.0389746350636613
4364;-0.039049720660607
4365;-0.0392716898500848
4366;-0.0400818403124398
4367;-0.0416238643627733
4368;-0.0431415425401495
4369;-0.0446562270136078
4370;-0.0461669578276327
4371;-0.0476734367064221
4372;-0.0458954443433774
4373;-0.0422730757379725
4374;-0.0383371110921381
4375;-0.0345955863117129
4376;-0.03100260211431
4377;-0.0277010347981136
4378;-0.0209141960113574
4379;0.11624584310255
4380;0.1380422614125903
4381;0.1340771051156762
4382;0.1321204016269988
4383;0.130285589502443
4384;0.1335303090356224
4385;0.1209219477628768
4386;0.0931544125126971
4387;0.0457434615207797
4388;0.0692993847965814
4389;0.114405444381688
4390;0.1347614895269618
4391;0.1398162522548559
4392;0.1396606061051858
4393;0.1351755437923608
4394;0.1264525009325909
4395;0.1094484223672919
4396;0.0758994384490097
4397;0.0386212647112908
4398;0.0079965198821346
4399;-0.0201211492320354
4400;-0.0460628594861554
4401;-0.0597641295162785
4402;-0.0613775673610743
4403;-0.0629446602611254
4404;-0.0631682576533741
4405;-0.0624574806476471
4406;-0.0618030482145046
4407;-0.0611610421154483
4408;-0.0606314438519063
4409;-0.0603259196746002
4410;-0.0600997297457051
4411;-0.0598666898719767
4412;-0.0596569795443
4413;-0.0586325745634774
4414;-0.0576952168601902
4415;-0.0589330433764162
4416;-0.0604757449780204
4417;-0.0604653907029895
4418;-0.0605968963992363
4419;-0.062583342090054
4420;-0.0643940847256519
4421;-0.0646521337939369
4422;-0.0644321162586035
4423;-0.0637469904245256
4424;-0.0630334873421601
4425;-0.0634926826651955
4426;-0.0470266715358412
4427;0.0498315319116799
4428;0.1014908757432267
4429;0.1323985576586278
4430;0.1339739827218952
4431;0.1005365549582741
4432;0.0446071892655736
4433;0.0125846150983382
4434;-0.0016932705914288
4435;-0.0137130433545245
4436;0.008168914289217
4437;0.0371293137795759
4438;0.0697990194005151
4439;0.1028367265626369
4440;0.1297886598977215
4441;0.1458815423650151
4442;0.1034311374279759
4443;0.0477186219329586
4444;0.0607789266755985
4445;0.0708934422012642
4446;0.0156041811721749
4447;-0.0299301958002765
4448;-0.032691047264488
4449;-0.0352578120895286
4450;-0.0374486971094063
4451;-0.0397134992513004
4452;-0.0408190970945199
4453;-0.040174299243419
4454;-0.0393024932573249
4455;-0.0392688132673078
4456;-0.0395709507828508
4457;-0.0405011750424701
4458;-0.0419714864752447
4459;-0.0446370596464034
4460;-0.0469373708383685
4461;-0.0473709998204873
4462;-0.0476874365137744
4463;-0.0486166767368956
4464;-0.0495261492101438
4465;-0.0483074993651377
4466;-0.0477069404674337
4467;-0.0501887828595946
4468;-0.0527538688287009
4469;-0.0547491276116917
4470;-0.0565982744881694
4471;-0.0581175584292192
4472;-0.0593973892931575
4473;-0.059888080898965
4474;-0.0505091191189864
4475;-0.0213624948280618
4476;-0.0190045344763043
4477;-0.0077436579449727
4478;0.0270271552084975
4479;0.0586186946137407
4480;0.0526151044020035
4481;0.0438351470691256
4482;0.0708632726755286
4483;0.0953978627033747
4484;0.0558761650554301
4485;0.0195177832580256
4486;0.0390858959219951
4487;0.0634369083740519
4488;0.079512395602375
4489;0.0818838415515157
4490;0.0513308558118357
4491;0.0131489846582253
4492;-0.0091945700809119
4493;-0.0187011046603266
4494;-0.0188283201196167
4495;-0.0201038125667699
4496;-0.0216361002381828
4497;-0.0238047962748909
4498;-0.0258184348675109
4499;-0.0274126139468291
4500;-0.0286076135308849
4501;-0.0304343295197814
4502;-0.0320860068696475
4503;-0.0321536366661412
4504;-0.0318972754557874
4505;-0.0325487727455823
4506;-0.0339354498327467
4507;-0.0373008524667681
4508;-0.0406702032872728
4509;-0.0421676731422618
4510;-0.0436774363386399
4511;-0.0461126212805829
4512;-0.048163507679644
4513;-0.0491032236772973
4514;-0.0499850998922921
4515;-0.051257736015517
4516;-0.0523979125072242
4517;-0.0529593151806509
4518;-0.0532747191281809
4519;-0.0532734264172755
4520;-0.0535765195099738
4521;-0.0547669918693846
4522;-0.0565647855041244
4523;-0.0582289866065953
4524;-0.0594951422091455
4525;-0.0597017597725005
4526;-0.0594701707779471
4527;-0.0593766708917844
4528;-0.0591836016173662
4529;-0.0586778593977129
4530;-0.0579932671763076
4531;-0.057186648408904
4532;-0.0562836405847735
4533;-0.0549014168374229
4534;-0.0534672733979576
4535;-0.0549768428518887
4536;-0.056373480161649
4537;-0.0543499180152016
4538;-0.0522818542137341
4539;-0.0512960745809907
4540;-0.0502421370120318
4541;-0.0476445488318532
4542;-0.0454527257482616
4543;-0.0460052496541095
4544;-0.0468575768621166
4545;-0.0463428628347255
4546;-0.0460320829830644
4547;-0.047592509829419
4548;-0.0499259230678293
4549;-0.0539451249146219
4550;-0.0570831828271947
4551;-0.0579859438212576
4552;-0.0588730051095464
4553;-0.0597556891320338
4554;-0.0606470078285083
4555;-0.0608648400147111
4556;-0.0608719625124784
4557;-0.0615131608040419
4558;-0.0621643565342651
4559;-0.0622669530114362
4560;-0.0623856821047653
4561;-0.0638034920707894
4562;-0.0652436552084973
4563;-0.0652918177201001
4564;-0.0654698982250127
4565;-0.0663376077076654
4566;-0.0672700238839561
4567;-0.068406186513774
4568;-0.0695335656053518
4569;-0.0698196892677629
4570;-0.0681614624380463
4571;0.0712520951275415
4572;0.1263717512565893
4573;0.1265638310215589
4574;0.1271119650738189
4575;0.1270269931391093
4576;0.1257815711527347
4577;0.097520021557952
4578;0.0471030984835548
4579;-0.0211097994546752
4580;-0.0593089053661185
4581;-0.0550998922923344
4582;-0.049941637003319
4583;-0.0467153556761063
4584;-0.0449395463370634
4585;-0.0436655764549289
4586;-0.048392409455507
4587;-0.0596038382896374
4588;-0.0669438716089597
4589;-0.0684431278349882
4590;-0.0688378950375661
4591;-0.0681840640816826
4592;-0.0678953331056586
4593;-0.0690281430060072
4594;-0.0700513789646052
4595;-0.0700534083346466
4596;-0.0702981187279988
4597;-0.0710238483817578
4598;-0.0717576916846179
4599;-0.0725011821573057
4600;-0.0732161366661411
4601;-0.0723181661456417
4602;-0.0705426282640676
4603;-0.0694891137541812
4604;-0.0685060410427503
4605;-0.0676010514632482
4606;-0.0676099400821379
4607;-0.0684800483589905
4608;-0.0693277262955567
4609;-0.0701657953729488
4610;-0.0709963588460391
4611;-0.0711100462573776
4612;-0.0693132078440514
4613;-0.0709402764004186
4614;-0.0708090104467677
4615;-0.06543694728673
4616;-0.0577249558332896
4617;-0.0485347896033641
4618;-0.0391483212545316
4619;-0.0299029078606894
4620;-0.0236392093666265
4621;-0.0241122321538029
4622;-0.0326081236645999
4623;-0.0535250539632916
4624;-0.0734947808118792
4625;-0.0600406870085289
4626;-0.0480472180629258
4627;-0.0468681330890205
4628;-0.0479853002022362
4629;-0.0526078997661956
4630;-0.0560886760276012
4631;-0.0552390354909893
4632;-0.0545351429096833
4633;-0.0564057442993747
4634;-0.057685130212438
4635;-0.0574553533117919
4636;-0.0570446992285327
4637;-0.0564635605483457
4638;-0.0531033487342159
4639;-0.0480364852602497
4640;-0.0436020215984519
4641;-0.0402541551734706
4642;-0.0360186550990385
4643;-0.0316147005365678
4644;-0.0277767742210896
4645;-0.0239735305401582
4646;-0.0219230164111895
4647;-0.0240466286077689
4648;-0.0291053139612775
4649;-0.0357450251153697
4650;-0.0442269628189636
4651;-0.0524753033109161
4652;-0.0527134335758945
4653;-0.0529391862160458
4654;-0.048368321851083
4655;-0.0409658434528186
4656;-0.0314942852271931
4657;-0.0193836281064466
4658;-0.0085059533660835
4659;-0.0025454604064871
4660;-0.0021323651683917
4661;-0.0082540770471025
4662;-0.0188350767417117
4663;-0.0308939650048599
4664;-0.0446560919959193
4665;-0.0586737052367379
4666;-0.0591731269374242
4667;-0.0573785506587242
4668;-0.034948442771984
4669;-0.0118025415013836
4670;-0.0081608733033852
4671;-0.0127245608504528
4672;-0.0291779309902536
4673;-0.0333071671570429
4674;-0.0153900669232386
4675;0.002101836284348
4676;-0.012237033227377
4677;-0.0270146751694425
4678;-0.0268899912402141
4679;-0.0267934513958212
4680;-0.0285020287106606
4681;-0.026752334760679
4682;-0.0011451620869018
4683;0.0181358534081158
4684;-0.0024071295119004
4685;-0.01725464160931
4686;-0.0047152049904551
4687;0.0004523349795968
4688;-0.0241593275355086
4689;-0.0441112563267309
4690;-0.0467353833911277
4691;-0.0503615524133522
4692;-0.0525147402975534
4693;-0.0546585661526471
4694;-0.056803542969229
4695;-0.0553083015081261
4696;-0.0496026722228059
4697;-0.0433002586242754
4698;-0.0356403619152697
4699;-0.0273294949889665
4700;-0.0197080053120457
4701;-0.0140801607733934
4702;-0.0122661267601007
4703;-0.0152874131442758
4704;-0.0226835885917443
4705;-0.0332143629102523
4706;-0.0457863048718015
4707;-0.0591133369235889
4708;-0.0689671726956689
4709;-0.0699559328972486
4710;-0.0676910037008089
4711;-0.0572507468661882
4712;-0.0427087666541882
4713;-0.0285080541581288
4714;0.0063531565244138
4715;0.1677087990814202
4716;0.199562404985201
4717;0.2281135555132313
4718;0.2102679402441375
4719;0.1842171951347661
4720;0.1752345667524826
4721;0.1422394878303474
4722;0.094966574703585
4723;0.0644540184591673
4724;0.0318764624818298
4725;-0.0135328234732656
4726;-0.0423535146245993
4727;-0.059676239404368
4728;-0.0598697736247568
4729;-0.0589094899866896
4730;-0.0600773616276114
4731;-0.0608342609984413
4732;-0.0407067042054149
4733;-0.0224115724443511
4734;-0.0336935279904198
4735;-0.0478744565360164
4736;-0.0576700098259165
4737;-0.0634428968764778
4738;-0.0644567084143328
4739;-0.0673135650361653
4740;-0.0701303465253331
4741;-0.0700169393290601
4742;-0.0697346768332194
4743;-0.0730051297964938
4744;-0.0754076965008144
4745;-0.0748882418037094
4746;-0.0741723311704232
4747;-0.0732282499474598
4748;-0.0725511463642094
4749;-0.0727487105728648
4750;-0.0730919390006828
4751;-0.0731322407134978
4752;-0.0731313781765002
4753;-0.0728740466120245
4754;-0.072663282194084
4755;-0.0731479185274698
4756;-0.0737639571183382
4757;-0.0740226454272404
4758;-0.0738037651710187
4759;-0.0708373848217568
4760;-0.0636772333195417
4761;-0.0599647396955289
4762;-0.0539963553707157
4763;0.0848912612304942
4764;0.1190050712359234
4765;0.1180481575859471
4766;0.1181382834575912
4767;0.119296721483739
4768;0.1211086860071982
4769;0.109846317443169
4770;0.109513509247097
4771;0.0854043029704985
4772;-0.0058571755109547
4773;-0.0244910205301318
4774;-0.0106078681850821
4775;0.0125344538652164
4776;0.0397492003756632
4777;0.0611358534081156
4778;0.0653506965489762
4779;0.0536135883509344
4780;0.0135943661666578
4781;-0.0367931832212475
4782;-0.0655904801629627
4783;-0.074238975288534
4784;-0.0732330677857755
4785;-0.0741431805942311
4786;-0.074193639008564
4787;-0.0736421872537173
4788;-0.0734689809585107
4789;-0.0753356845128637
4790;-0.07739557501007
4791;-0.0788013762281303
4792;-0.0801828518231491
4793;-0.0815695956803096
4794;-0.0829750044878195
4795;-0.0833026798849364
4796;-0.0826827981882344
4797;-0.081957592295837
4798;-0.0814575605527243
4799;-0.0813938362536998
4800;-0.0813269989404367
4801;-0.0812812729863921
4802;-0.0812530757981749
4803;-0.0817636801870438
4804;-0.0817219976488203
4805;-0.080649083171334
4806;-0.0796169799383525
4807;-0.0786065364542286
4808;-0.0776067176088898
4809;-0.0741871108184906
4810;-0.0696272439644301
4811;0.0654713040070753
4812;0.1154206093801991
4813;0.1153760453335436
4814;0.1171777475069616
4815;0.1193532061638557
4816;0.1173887273756983
4817;0.0982283806141527
4818;0.0583057261503266
4819;0.0020516976271478
4820;-0.0630246380554386
4821;-0.0739355330215942
4822;-0.0736028641044503
4823;-0.0780072106122699
4824;-0.0819195459859192
4825;-0.0813868938160037
4826;-0.080989299834498
4827;-0.0806246573932991
4828;-0.0751349458561009
4829;-0.0642590639174943
4830;-0.0493236577862573
4831;-0.0785374174679066
4832;-0.0778161110527328
4833;-0.0767106828709783
4834;-0.0756082976496961
4835;-0.0755671333998845
4836;-0.0760711614914445
4837;-0.0780000968712235
4838;-0.0799927861039598
4839;-0.0806279159880206
4840;-0.0802630546288026
4841;-0.0790190929350776
4842;-0.0775074092803726
4843;-0.0754067808761972
4844;-0.0738299543337012
4845;-0.0736761709924868
4846;-0.0730350737589537
4847;-0.0670337652585857
4848;-0.0598841418249442
4849;-0.0522481406198006
4850;-0.0435574612186728
4851;-0.0347715245943449
4852;-0.0270881426338465
4853;-0.0198718007320619
4854;-0.0153676906009738
4855;-0.0167550995037127
4856;-0.0226091907804864
4857;-0.0316457118064676
4858;-0.0399702903345502
4859;0.0832949648581848
4860;0.1072298852650658
4861;0.1053049812606175
4862;0.1032812248244276
4863;0.1012869325644934
4864;0.0993724786117094
4865;0.0975469562733146
4866;0.0915452162855303
4867;0.0711026022237693
4868;0.0377325902434805
4869;-0.0065372987596105
4870;-0.0566111907334189
4871;-0.0954644509973906
4872;-0.0934049260932767
4873;-0.0912497340146064
4874;-0.0887995061209477
4875;-0.0854266876390127
4876;-0.076609128515911
4877;-0.0636115770142647
4878;-0.0278913025762271
4879;-0.0305417241326465
4880;-0.0496783011882871
4881;-0.0719045719933799
4882;-0.0729807384980473
4883;-0.0737648076148442
4884;-0.0742781621613336
4885;-0.0747087525613409
4886;-0.0748981029659015
4887;-0.0744433653610393
4888;-0.0736014285495367
4889;-0.0723627307395926
4890;-0.0714324561288287
4891;-0.0723155238051455
4892;-0.0735255340505088
4893;-0.0740268710923134
4894;-0.0688937184210757
4895;-0.061030597131736
4896;-0.0518598509551393
4897;-0.0423729622563442
4898;-0.0337456476087584
4899;-0.0264702540488889
4900;-0.0228126703729487
4901;-0.0250092354944922
4902;-0.0327804540688102
4903;-0.0466197943484126
4904;-0.0608599899407171
4905;-0.0681910995595368
4906;-0.0590194037474385
4907;0.089070051522356
4908;0.1614551514956478
4909;0.1776370158627998
4910;0.1915981041086531
4911;0.2006876619993344
4912;0.1488075815163138
4913;0.0611293442639099
4914;-0.0008650286309744
4915;-0.0681494427441812
4916;-0.0722428079423459
4917;-0.0839146728708031
4918;-0.0825441564471356
4919;-0.0583658497740766
4920;-0.0268325017995062
4921;0.0077572795714461
4922;0.0512564972284976
4923;0.0923909520087915
4924;0.0987966754146307
4925;0.0725726857081562
4926;0.0283399732307045
4927;-0.015169310101753
4928;-0.0491735696693461
4929;-0.0682375271458344
4930;-0.0709739066139511
4931;-0.0720097692166236
4932;-0.0726072254986952
4933;-0.0744455342913188
4934;-0.0764951055403771
4935;-0.0773954562470448
4936;-0.0772595059677053
4937;-0.0758106430278987
4938;-0.0745095398999982
4939;-0.0739775488625018
4940;-0.0734550889682831
4941;-0.0729444320390899
4942;-0.0724435815425839
4943;-0.0735367306126203
4944;-0.0751362868657943
4945;-0.0753989748069144
4946;-0.0756681503835442
4947;-0.0723441353230791
4948;-0.0696891546918512
4949;-0.0648566595408853
4950;-0.058365932853465
4951;-0.051159088682595
4952;-0.0440490990428904
4953;-0.038045458846696
4954;-0.0342159254923468
4955;-0.0344208209644651
4956;-0.0386530102869577
4957;-0.0439962688160036
4958;-0.0541849907342949
4959;-0.0675785395759995
4960;-0.0648664041840048
4961;-0.0614168779225557
4962;-0.0356306945966654
4963;-0.0035448617751625
4964;0.0163360664941591
4965;0.0235783075228988
4966;0.0090583848710132
4967;-0.0120219301126115
4968;-0.0427194948322212
4969;-0.0644719111762029
4970;-0.0621898459977408
4971;-0.0504824761598276
4972;-0.0399946124389219
4973;-0.0360353503345067
4974;-0.0518021663019493
4975;-0.0703587973300759
4976;-0.0731722725288971
4977;-0.0743329967468782
4978;-0.074399161981821
4979;-0.0755672986829891
4980;-0.0762336304050859
4981;-0.0698583947398377
4982;-0.0600496049624338
4983;-0.048942497761563
4984;-0.0379098236998458
4985;-0.0294819785318043
4986;-0.023412149375427
4987;-0.0191973016164904
4988;-0.0183150128504876
4989;-0.0208662871175504
4990;-0.0268178883660395
4991;-0.0356386690222246
4992;-0.0472176101486015
4993;-0.0604776063284822
4994;-0.0724880358018531
4995;-0.0770218414508135
4996;-0.0762625450971121
4997;-0.0728441787509411
4998;-0.062991353778087
4999;-0.0454648122668522
5000;-0.0250433275703165
5001;-0.0046501818935095
5002;0.0470242867837001
5003;0.092438161925997
5004;0.0891526373349358
5005;0.0624995465113226
5006;0.0054355365139933
5007;-0.0634882636134171
5008;-0.0671241133640695
5009;-0.0657018944070825
5010;-0.0638234727889279
5011;-0.0597867831529449
5012;-0.0199278031795652
5013;0.0250449471531901
5014;0.0407398306406417
5015;0.0556428741090034
5016;0.0693816250941347
5017;0.0804226157638488
5018;0.0109481363246291
5019;-0.0613185426846354
5020;-0.0377341188479658
5021;-0.0126753637322894
5022;-0.0073952769269163
5023;-0.0116827719180719
5024;-0.0383997888181052
5025;-0.059491938891224
5026;-0.0610111456636719
5027;-0.0635260561699854
5028;-0.065857154897634
5029;-0.0678676673409343
5030;-0.0693471251685669
5031;-0.0698647513529131
5032;-0.069650905663847
5033;-0.0692508225844586
5034;-0.0631193756950648
5035;-0.0546901664488431
5036;-0.0454830020009108
5037;-0.0364822938011172
5038;-0.029070358691702
5039;-0.0239980223767054
5040;-0.0222330197879998
5041;-0.02481749808994
5042;-0.0319609838832554
5043;-0.0437125354647189
5044;-0.0571699099371265
5045;-0.0629194863307587
5046;-0.0616931234566279
5047;-0.0600667962661342
5048;-0.0562636187258095
5049;-0.0488562047386993
5050;-0.0357177717101
5051;0.1103692583276413
5052;0.134759571643111
5053;0.1346593805276798
5054;0.1351360633761975
5055;0.1358432771370778
5056;0.1379412020972347
5057;0.1168308443996394
5058;0.066937101329708
5059;-0.0068700718270021
5060;-0.0529887940042733
5061;-0.0511865630308761
5062;-0.0524476588902608
5063;-0.055828535744934
5064;-0.0556947596593199
5065;-0.0520687397108531
5066;-0.048228012382003
5067;-0.0476435620588802
5068;-0.0495594103460657
5069;-0.0510472638531321
5070;-0.0513886034395087
5071;-0.0513182509763742
5072;-0.0510534296791536
5073;-0.0529472878246553
5074;-0.0554432011725249
5075;-0.0566709038249357
5076;-0.0576121035394665
5077;-0.0599758686667017
5078;-0.0622173795731973
5079;-0.0614786910672689
5080;-0.0605459300950979
5081;-0.061972885908685
5082;-0.0631662156955465
5083;-0.0633431654888878
5084;-0.0631444475822693
5085;-0.0626993314243682
5086;-0.0622875756361758
5087;-0.0618585663715651
5088;-0.0614358094055936
5089;-0.062432726492583
5090;-0.0637831053302161
5091;-0.0641124072882187
5092;-0.0644210866214818
5093;-0.0627530566428483
5094;-0.0629469853073169
5095;-0.0619361372626928
5096;-0.0583550923341478
5097;-0.0541961070355872
5098;-0.0440867779810065
5099;0.100591276500026
5100;0.1320528112357483
5101;0.1334917582838579
5102;0.133686195094879
