t_amb;rad_dir;u_hp;t_room;Change(T Room)
282.54999999999995;0.0;0.0;297.2061139543152;-0.0802121860404474
282.54999999999995;0.0;0.0;297.1259017682748;-0.0797731887175937
282.54999999999995;0.0;0.0;297.04612857955715;-0.0793365940053525
282.53671875;0.0;0.0;296.9667919855518;-0.0789750763780443
282.50625;0.0;0.0;296.8878169091737;-0.0787096036553489
282.47265625;0.0;0.0;296.8091073055184;-0.0784626868220021
282.45;0.0;0.0;296.73064461869643;-0.0781572609562801
282.44765625;0.0;0.0;296.65248735774014;-0.0777423373643809
282.45624999999995;0.0;0.0;296.57474502037576;-0.0772698242327788
282.46171875;0.0;0.0;296.497475196143;-0.0768170001124308
282.45;0.0;0.0;296.42065819603056;-0.0764607206126123
282.42499999999995;0.0;0.0;296.344197475418;-0.076179078636546
282.4;0.0;0.0;296.26801839678143;-0.0758989780730696
282.375;0.0;0.0;296.1921194187084;-0.0756204104861095
282.35;0.0;0.0112593613171593;296.11649900822226;-0.0691291630326846
282.325;0.0;0.0271394468532797;296.0473698451896;-0.060264204427574
282.29999999999995;0.0;0.0422385061705558;295.987105640762;-0.052033339140177
282.275;0.0;0.0557981918396439;295.9350723016218;-0.0448060597658493
282.25;0.0;0.0678228323986208;295.89026624185595;-0.0385344676781767
282.213125;0.0;0.0784433973438659;295.8517317741778;-0.0332083380463089
282.16;0.0;0.0879718842048212;295.81852343613144;-0.0286849138737204
282.10187499999995;0.0;0.0966728707652861;295.7898385222577;-0.0247215965214451
282.04999999999995;0.0;1.0;295.76511692573627;0.1673739641507263
282.023125;0.0;0.903180193993088;295.932490889887;0.165522162916563
282.015;0.0;0.7747604098470888;296.09801305280354;0.1563170035418432
281.999375;0.0;0.6276825255659655;296.2543300563454;0.1353861699010995
281.95;0.0;0.4838822256896031;296.3897162262465;0.1037500656969194
281.8538194444444;0.0;0.3659879915516445;296.49346629194343;0.0691986520142544
281.72685185185185;0.0;0.2855488502116388;296.5626649439577;0.0408562724076799
281.5864583333333;0.0;0.2391377447814991;296.6035212163654;0.0223244584051168
281.45;0.0;0.2158877420710087;296.6258456747705;0.0119798063602632
281.29850260416663;0.0;0.2056666037991426;296.6378254811308;0.0064261979618794
281.1247106481481;0.0;0.2024412062404405;296.6442516790927;0.003387165418386
280.9635633680556;0.0;0.2030708692947745;296.64763884451105;0.0019892581950723
280.85;0.0;0.2053842395589184;296.6496281027061;0.0017154040106121
281.0234375;0.0;0.2077521148821585;296.6513435067167;0.004315520077105
281.53229166666665;0.0;0.2053235157819356;296.65565902679384;0.0084960599382493
282.125;9.375000000000002;0.194859540595161;296.6641550867321;0.0132733825803879
282.54999999999995;30.000000000000007;0.1744728019861482;296.6774284693125;0.0154778451879734
282.8019140625;50.625;0.14756474008062;296.6929063145004;0.0125789238891048
283.0478125;60.0;0.1223925143925072;296.70548523838954;0.0062819578989227
283.2948046875;50.625;0.1053610233568452;296.71176719628846;-0.0024481796217684
283.54999999999995;30.0;0.1019332066774782;296.7093190166667;-0.0081097339745765
283.83;9.375;0.1086820508912535;296.70120928269216;-0.0084340513918836
284.12666666666667;0.0;0.1176690588277878;296.6927752313003;-0.0039178576019225
284.41;0.0;0.1206954849659927;296.68885737369834;0.0004496072476582
284.65;0.0;0.0;296.689306980946;-0.0658905310346177
284.7931818181818;0.0;0.0;296.6234164499114;-0.0647462884186327
284.8484848484848;0.0;0.0;296.5586701614928;-0.0640892644409707
284.87954545454545;0.0;0.0;296.49458089705183;-0.0635685139106331
284.95;0.0;0.0;296.4310123831412;-0.0628350123422761
285.0642045454545;0.0;0.0;296.36817737079895;-0.0618660836077713
285.1848484848485;0.0;0.0;296.3063112871912;-0.0608672152880452
285.3130681818181;0.0;0.0;296.24544407190314;-0.0598323519790464
285.45;0.0;0.0;296.1856117199241;-0.058755471417648
285.65;0.0;0.0;296.12685624850644;-0.0573393155336918
285.9083333333333;0.0;0.0;296.0695169329728;-0.0556116547555534
286.1375;0.0;0.0;296.0139052782172;-0.054053077101926
286.25;0.0;0.0;295.95985220111527;-0.0531415403570731
286.275;0.0;0.0;295.9067106607582;-0.0527138755755258
286.29999999999995;0.0;0.0;295.8539967851827;-0.0522885513821538
286.325;0.0;0.0;295.8017082338005;-0.0518655549670338
286.35;0.0;0.0;295.7498426788335;-0.0514448735903511
286.375;0.0;0.0;295.69839780524313;-0.051026494582015
286.4;0.0;0.0;295.6473713106612;-0.0506104053412779
286.42499999999995;0.0;0.0;295.59676090531985;-0.0501965933363538
286.45;0.0;0.0;295.5465643119835;-0.0497850461040446
286.462890625;0.0;0.0;295.49677926587947;-0.049442025259196
286.459375;0.0;0.0;295.4473372406203;-0.0491906723444164
286.451171875;0.0;0.0;295.3981465682759;-0.0489663495271145
286.45;0.0;1.0;295.3491802187488;0.2337598269870432
286.469140625;0.0;0.9569153970058526;295.5829400457358;0.2328813069823153
286.50312499999995;0.0;0.8667809179532427;295.81582135271816;0.2309641792466394
286.535546875;0.0;0.7315526471221558;296.0467855319648;0.2203478956507034
286.54999999999995;0.0;0.5664842387421325;296.26713342761553;0.1927059629904371
286.52109375;0.0;0.4028551831929897;296.459839390606;0.1475354050339926
286.45624999999995;0.0;0.2763399958407007;296.60737479563994;0.0988355958517336
286.38828125;0.0;0.2023471292772262;296.70621039149165;0.0638143195731418
286.35;0.0;0.1676324338355985;296.7700247110648;0.0454455987336183
286.34765625;0.0;0.1510321183778224;296.81547030979846;0.0363019003867904
286.35625;0.0;0.1406077249753924;296.85177221018523;0.030460269881544
286.36171875;0.0;0.132619413586204;296.8822324800668;0.0258697424431024
286.35;0.0;0.1261439468472613;296.90810222250985;0.0219043177321944
286.325;0.0;0.1210672588764171;296.93000654024206;0.018575723316512
286.29999999999995;0.0;0.117125427686425;296.9485822635586;0.0159030538753504
286.275;0.0;0.1138896586994312;296.964485317434;0.0136489013200972
286.25;0.0;0.1112003467327238;296.97813421875406;0.0117233614085647
286.225;0.0;0.1089644926484957;296.9898575801626;0.0100729225968035
286.2;0.0;0.1071122282425364;296.9999305027594;0.008656636484697
286.17499999999995;0.0;0.1055864761963473;297.0085871392441;0.0074405665586575
286.15;0.0;0.1043394806001168;297.0160277058028;0.006395990791982
286.11171875;0.0;0.1033309505663465;297.0224236965948;0.0053590974026395
286.05625;0.0;0.1027647173099317;297.0277827939974;0.004405916485528
285.99765625;0.0;0.1027131804667309;297.03218871048296;0.0037230323657166
285.95;0.0;0.0;297.03591174284867;-0.0606726460995851
285.91953125;0.0;0.0;296.9752390967491;-0.0605073416716421
286.321875;0.0;0.0162935037113063;294.60537929566254;-0.032776364088339
286.45;0.0;1.0;294.5726029315742;0.2450951667094122
286.60225183823525;0.0;0.917715608769634;294.8176980982836;0.2477257664629501
286.7768382352941;0.0;0.7800345817973917;295.0654238647465;0.2442497890301444
286.96300551470586;0.1562499999999999;0.5968387186373145;295.3096736537767;0.2221775957671181
287.15;0.4999999999999999;0.4006065677894233;295.5318512495438;0.173947706461271
287.3649632352941;0.8437499999999999;0.2405916503275745;295.7057989560051;0.1125053743406491
287.61441176470584;1.0;0.1493737302220854;295.8183043303457;0.0665150893741479
287.8566544117647;0.84375;0.113326565157837;295.88481941971986;0.0464098392788972
288.04999999999995;0.5000000000000001;0.0977983086169852;295.9312292589988;0.0364721015050505
288.0533333333333;0.1562500000000001;0.0896016838089163;295.96770136050384;0.0291812246712004
287.8622222222222;0.0;0.0862806583583681;295.99688258517506;0.0251748819522634
287.64;0.0;0.083740517657749;296.0220574671273;0.0213377008067548
285.52455357142856;0.0;0.8062458765258795;295.2083564935021;0.2223565396385894
285.4023809523809;0.0;0.5731352680493168;295.4307130331407;0.18807239731244
285.27901785714283;0.0;0.3523896828509424;295.6187854304532;0.1239367716256197
285.15;0.0;0.2021068220759782;295.7427222020788;0.0595622877684851
285.0125;0.0;0.1360150580886515;295.80228448984724;0.0242306372116451
284.8666666666666;0.0;0.1178882529772242;295.8265151270589;0.0126065692648631
282.54999999999995;0.0;0.1449940922430957;295.8904592914786;0.0011771490692905
282.3663602941176;0.0;0.1479223234667149;295.89163644054787;0.000647572030203
281.2800699300699;37.0;0.0761600594865855;294.68886460577744;-0.021286326997174
281.52786276223776;45.56145587129351;0.0731594266611471;294.66757827878024;-0.0179830307330869
281.85;53.43390094542329;0.0689387865918054;294.64959524804715;-0.0149811829187646
282.2548076923077;61.33939554684143;0.0633268512532994;294.6346140651284;-0.0121446096676015
282.7153846153846;70.0;0.0559823980459385;294.6224694554608;-0.009770387367676
283.1682692307692;125.7606456043956;0.0471058456881356;294.61269906809315;0.005787715761848
283.54999999999995;238.9162087912088;1.0;294.618486783855;0.274780179197818
283.875;356.1136675824176;0.8075771934523319;294.89326696305284;0.3104743528989102
284.2;424.0;0.4971299915202053;295.20374131595173;0.2853144045967641
284.525;446.3333864795918;0.165165104932719;295.4890557205485;0.1737332688797735
284.85;461.9426020408163;0.0;295.6627889894283;0.0824007246452293
285.17499999999995;470.0805165816327;0.0;295.74518971407355;0.0862226090567361
285.5;470.0;0.0;295.8314123231303;0.0875047487525488
285.825;465.7906065386681;0.0;295.91891707188284;0.0875144315918545
286.15;461.1303929466524;0.0;296.0064315034747;0.0873858917271856
287.4778409090909;432.2317460456327;0.0;296.26710317122473;0.084369447781603
287.85;417.6508841918626;0.0;296.3514726190064;0.0814756874887143
288.06612460815046;401.7445802421613;0.0;296.43294830649506;0.0773375671816517
288.153605015674;385.0;0.0;296.5102858736767;0.0722611119612278
288.1642829153605;365.3007629836918;0.0;296.5825469856379;0.0658865449526771
288.15;340.88669774374563;0.0;296.6484335305906;0.0579652311284958
