t_amb;rad_dir;u_hp;t_room;Change(T Room)
274.15;0.0;0.0;294.15;
274.15;0.0;0.1869223090259774;294.04054099021;-0.0423222026553844
274.15;0.0;0.2819294032861696;293.9982187875546;-0.0124085082321698
274.15;0.0;0.3346431076212984;293.98581027932244;0.0027368525506403
274.15;0.0;0.3640703475601557;293.9885471318731;0.0106588320149967
274.15;0.0;0.3794008608839792;293.9992059638881;0.0145685386668219
274.15;0.0;0.385841040814648;294.0137745025549;0.0160871740569064
274.15;0.0;0.3866620853560633;294.0298616766118;0.0161431777245297
273.86022727272723;0.0;0.3840463105609489;294.0460048543364;0.0124408221090561
273.1772727272727;0.0;0.3844002061356255;294.0584456764454;0.0057360349800319
272.3806818181818;0.0;0.3936199520618318;294.0641817114254;0.0003233193742744
271.75;0.0;0.4108916204497099;294.0645050307997;-0.0015302184094707
271.29521103896104;0.0;0.4312614101059419;294.0629748123902;-0.0011295456622519
270.85844155844154;0.0;0.4512647885865827;294.061845266728;-0.0008160680124547
270.4674512987013;0.0;0.4709674416412681;294.0610291987155;-0.0003008977021181
270.15;0.0;0.4899598333685809;294.0607283010134;0.0006024092546113
269.8954464285714;0.0;0.5074721488925342;294.061330710268;0.0016601555104216
269.6842857142857;0.0;0.5230530435036843;294.06299086577843;0.0026355779759228
269.5309821428571;0.0;0.5366234151446603;294.06562644375435;0.0036864220624011
269.45;0.0;0.5478518791506509;294.0693128658168;0.0049208816024588
269.418125;0.0;0.5562066245906596;294.0742337474192;0.0060567933511492
269.39666666666665;0.0;0.5615995530193171;294.0802905407704;0.0067425362701101
269.376875;0.0;0.564563494151895;294.0870330770405;0.0070089587536585
269.35;0.0;0.5656720947410826;294.09404203579413;0.0068841142879136
269.30234375;0.0;0.5655381844460132;294.10092615008205;0.0063508508490031
269.2395833333333;0.0;0.5648851464406706;294.10727700093105;0.0055918172786277
269.18203125;0.0;0.564209281356099;294.1128688182097;0.0048855529356046
269.15;0.0;0.0;294.1177543711453;-0.1366472835072727
269.27859375;0.0;0.0;293.981107087638;-0.1351956324631373
269.58875;0.0;0.0;293.84591145517487;-0.1327582436600209
269.92953125;0.0;0.0;293.71315321151485;-0.1301665854563793
270.15;0.0;0.0;293.58298662605847;-0.1282475756255507
270.25875;0.0;0.0;293.4547390504329;-0.1269504996280375
270.355;0.0;0.0;293.3277885508049;-0.1257289343443517
270.42375;0.0;0.0;293.20205961646053;-0.1246645607653818
270.45;0.0;0.0;293.07739505569515;-0.1238386128462138
270.45;0.0;0.0;292.95355644284894;-0.1231608502494054
270.45;0.0;0.0;292.8303955925996;-0.1224867970137211
270.45;0.0;0.0;292.7079087955858;-0.1218164328380453
270.45;0.0;0.0;292.58609236274776;-0.1211497375323347
270.45;0.0;0.0;292.46494262521543;-0.1204866910169926
270.45;0.0;0.0;292.34445593419844;-0.1198272733224143
270.45;0.0;0.0;292.224628660876;-0.1191714645882484
270.45;0.0;0.0;292.1054571962878;-0.118519245062771
270.4578125;0.0;0.0;291.986937951225;-0.1178278376768275
270.48749999999995;0.0;0.0;291.8691101135482;-0.117020493537268
270.5484375;0.0;0.0;291.7520896200109;-0.1160465382494067
270.65;0.0;0.0;291.6360430817615;-0.1148555747570299
270.775;0.0;0.0;291.52118750700447;-0.1135428570717067
270.9;0.0;0.0;291.4076446499328;-0.1122373238253544
271.025;0.0;0.0;291.2954073261074;-0.1109389356977885
271.15;0.0;0.0;291.1844683904096;-0.1096476535842043
271.275;0.0;0.0;291.0748207368254;-0.108363438593642
271.4;0.0;0.0;290.9664572982318;-0.1070862520481341
271.525;0.0;0.0132984684802098;290.85937104618364;-0.100662800091527
271.65;0.0;1.0;290.7587082460921;0.1011063818161233
271.76593749999995;0.0;1.0;290.85981462790824;0.1013325302765224
