t_amb;rad_dir;u_hp;t_room;Change(T Room)
274.15;0.0;0.935470390137126;294.15;0.10443030838840338
274.15;0.0;0.8709089816397566;294.2544303083884;0.0885719038513408
274.15;0.0;0.8117394768404268;294.3430022122397;0.07418112418900545
274.15;0.0;0.7587492926645745;294.4171833364288;0.06139637205244597
274.15;0.0;0.7121846824980428;294.4785797084812;0.050236131237413606
274.15;0.0;0.6719267755278705;294.5288158397186;0.04064074379396395
274.15;0.0;0.6376211798579351;294.5694565835126;0.03250228965089023
274.15;0.0;0.608772789859741;294.6019588731635;0.025685852882655635
273.86022727272723;0.0;0.5848143009536757;294.6276447260461;0.017388221219307463
273.1772727272727;0.0;0.5696908597508686;294.64503294726546;0.007721790162996875
272.3806818181818;0.0;0.567463308714137;294.65275473742844;0.00014178531812669105
271.75;0.0;0.5765763172247449;294.6528965227466;-0.00341450482191405
271.29521103896104;0.0;0.5917329273315487;294.64948201792464;-0.004153646907240891
270.85844155844154;0.0;0.6088609310778189;294.6453283710174;-0.004362750322792323
270.4674512987013;0.0;0.6272086996298517;294.6409656206946;-0.003968200754323036
270.15;0.0;0.6457888086012583;294.63699741994026;-0.0029329064959101856
269.8954464285714;0.0;0.6634251183034036;294.63406451344434;-0.0015841078593709086
269.6842857142857;0.0;0.6793672370676338;294.632480405585;-0.0002352312658298558
269.5309821428571;0.0;0.6933348966660402;294.6322451743192;0.0011983533442901293
269.45;0.0;0.7049032905777262;294.6334435276635;0.00277315815289478
269.418125;0.0;0.7135335136601908;294.63621668581635;0.004183587618409888
269.39666666666665;0.0;0.7191791935774731;294.64040027343475;0.005078997857423043
269.376875;0.0;0.7224268893504454;294.6454792712922;0.005503208902460909
269.35;0.0;0.7238952943992347;294.6509824801946;0.00550508244492464
269.30234375;0.0;1.0;294.65648756263954;0.059870334652373285
269.2395833333333;0.0;1.0;294.7163578972919;0.05863568290311997
269.18203125;0.0;1.0;294.77499358019503;0.057470259004406256
269.15;0.0;1.0;294.8324638391994;0.05658240221462467
269.27859375;0.0;1.0;294.88904624141406;0.05736215825055361
269.58875;0.0;1.0;294.9464083996646;0.06001975787719209
269.92953125;0.0;1.0;295.0064281575418;0.06298783226518824
270.15;0.0;1.0;295.069415989807;0.06468047281949216
270.25875;0.0;1.0;295.1340964626265;0.06518586278567662
270.355;0.0;1.0;295.1992823254121;0.06555518707239796
270.42375;0.0;1.0;295.2648375124845;0.06563142488833695
270.45;0.0;1.0;295.33046893737287;0.0652594293540043
270.45;0.0;1.0;295.39572836672687;0.06461548202254477
270.45;0.0;0.9907428742824724;295.4603438487494;0.06211943185119555
270.45;0.0;0.972328095668206;295.5224632806006;0.057816943445042464
270.45;0.0;0.94835891525535;295.5802802240457;0.05245388443667316
270.45;0.0;0.9215400550490224;295.63273410848234;0.04658415942175503
270.45;0.0;0.8938506107928641;295.6793182679041;0.04060798379242868
270.45;0.0;0.8666914641160961;295.7199262516965;0.03480435205241411
270.45;0.0;0.8410091688538864;295.7547306037489;0.029358058340999523
270.4578125;0.0;0.8173988712725244;295.7840886620899;0.024456212397106616
270.48749999999995;0.0;0.7960619754168268;295.80854487448704;0.02026137604404107
270.5484375;0.0;0.7768092021431139;295.8288062505311;0.016809031011935194
270.65;0.0;0.7592438399766812;295.845615281543;0.014092205128606814
270.775;0.0;0.0;295.85970748667165;-0.13728736211816142
270.9;0.0;0.0;295.7224201245535;-0.13585187637126692
271.025;0.0;0.0;295.58656824818223;-0.13442424696679373
271.15;0.0;0.0;295.45214400121546;-0.13300443090736855
271.275;0.0;0.0;295.3191395703081;-0.13159238543094076
271.4;0.0;0.0;295.18754718487713;-0.13018806800949423
271.525;0.0;0.0;295.05735911686764;-0.12879143634776696
271.65;0.0;0.0;294.9285676805199;-0.1274024483819765
271.76593749999995;0.0;0.0;294.8011652321379;-0.1260706608923644
271.86749999999995;0.0;0.0;294.67509457124555;-0.12482483587303195
271.9603125;0.0;0.0;294.5502697353725;-0.12363371750913181
272.04999999999995;0.0;0.0;294.4266360178634;-0.12246622104734464
272.135;0.0;0.0;294.3041697968161;-0.12133076869130867
272.2033333333333;0.0;0.0;294.1828390281248;-0.12029274645129238
272.245;0.0;0.0;294.06254628167346;-0.11940635060198874
272.25;0.0;0.0;293.94313993107147;-0.11872548080456462
272.22109375;0.0;0.0;293.8244144502669;-0.11823390460136594
272.17291666666665;0.0;0.0;293.7061805456655;-0.11785048708711442
272.11328125;0.0;0.0;293.5883300585784;-0.11753187888896029
272.04999999999995;0.0;0.0;293.47079817968944;-0.11723496788302708
271.97734375;0.0;0.0;293.35356321180643;-0.11699099076716779
271.89374999999995;0.0;0.0;293.23657222103924;-0.1168082093219632
271.81328125;0.0;0.0;293.1197640117173;-0.1166093252602787
271.75;0.0;1.0;293.003154686457;0.10360379136565383
271.73984375;0.0;1.0;293.1067584778226;0.1023669924677438
271.78125;0.0;1.0;293.2091254702904;0.10173909663215133
271.83203125;0.0;1.0;293.31086456692253;0.10122645910537309
271.85;0.0;1.0;293.4120910260279;0.10034426628575958
271.80984375;0.0;1.0;293.5124352923137;0.09881021336550573
271.73875;0.0;1.0;293.6112455056792;0.09694708875134303
271.67328125;0.0;1.0;293.7081925944305;0.09517582373723923
271.65;0.0;1.0;293.80336841816774;0.09390587416394142
271.668125;0.0;1.0;293.8972742923317;0.09311847872907758
271.705;0.0;1.0;293.9903927710608;0.09255132591202972
