TDryBul;HDirNor;oveHeaPumY_u;reaTZon_y;delta_reaTZon_y
276.35;0.0;1.0;293.1417724;0.0948609857779073
276.4283333;0.0;1.0;293.3516982;0.09707593915243233
276.55;0.0;1.0;293.588678;0.08723807629191922
276.8041667;0.0;1.0;293.8366958;0.0863730124164378
277.15;29.3710443;1.0;294.1174006;0.11581857312875629
277.5303571;75.0;1.0;294.469692;0.13539391824136413
277.95;106.8930686;1.0;294.8596287;0.13104875168442265
278.6071429;129.0;1.0;295.2621884;0.14997295102571592
279.15;124.8192204;0.946215491;295.6531976;0.13280109272937254
279.1769231;100.0;0.77570575;295.9712433;0.08087181298171617
279.15;63.77934272;0.513430466;296.1458572;0.02849318063826394
279.2605769;30.0;0.205942597;296.1752255;-0.028549134550974607
279.35;9.137323944;0.0;296.0344426;-0.08887093387890112
279.4;0.0;0.0;295.7685572;-0.07393786658201994
279.45;0.0;0.0;295.4963619;-0.11401839525620774
279.5;0.0;0.0;295.2870296;-0.07818260633332956
279.55;0.0;0.0;295.0748278;-0.08409614322504198
279.65;0.0;0.033161747;294.8687733;-0.07992942530482157
279.75;0.0;0.127832489;294.7339671;-0.05660217139561958
279.509375;0.0;0.0;294.5827386;-0.10237146183905103
279.25;0.0;0.0;294.3844887;-0.08502702621738283
279.278125;0.0;0.0;294.1965915;-0.07807690281865724
279.35;0.0;0.0;294.0224645;-0.06552273132004123
279.45;0.0;0.0;293.9276448;-0.08441813537771357
279.55;0.0;0.0;293.7934233;-0.08603848655083217
279.65;0.0;0.0;293.6638354;-0.08171459774805748
279.75;0.0;0.0;293.5405799;-0.06632113983718266
279.8175;0.0;0.0;293.4244842;-0.07118283974142126
279.85;0.0;0.0;293.3127969;-0.0789788229215738
279.8533333;0.0;0.0;293.2052736;-0.06794183386953555
279.75;0.0;0.0;293.0982546;-0.0720835610535695
279.5222222;0.0;0.020874583;293.0443451;-0.06032086466563551
279.25;0.0;0.055266525;292.9983855;-0.07167828066403133
278.9256944;0.0;0.10304886;292.9536652;-0.060311665315256884
278.65;0.0;0.164185301;292.9257629;-0.050601394261185574
278.575;0.0;0.232851548;292.9323454;-0.048608715239915785
278.55;0.0;0.297818789;292.9758115;-0.01894238729332204
278.4505682;0.0;0.347902023;293.0415449;-0.010603371203094606
278.35;0.0;0.37715188;293.1197164;-0.008538117215567992
278.5;0.0;0.382328401;293.2099464;-0.00961642535505637
278.65;0.0;0.359832981;293.3040816;-0.02542758735382184
278.2931818;0.0;0.308901726;293.367142;-0.02753435624478159
277.95;0.0;0.240606111;293.3888208;-0.04183416036584049
277.9;0.0;0.167875934;293.3851324;-0.06061495201015519
277.85;0.0;0.097520645;293.35015;-0.0677640124838729
277.8;0.0;0.039224779;293.2194675;-0.07283583906381831
277.75;0.0;0.024918646;293.1121867;-0.0604413801536418
277.540625;0.0;0.741626664;293.0959147;0.058673458232173084
277.35;0.0;1.0;293.2502854;0.10710729627662124
277.3739583;0.0;1.0;293.4899028;0.10260704163482172
277.45;0.0;1.0;293.745484;0.08318117784508308
277.5604167;0.0;1.0;294.0165381;0.10122459070661932
277.65;0.0;1.0;294.2939477;0.10106406751999547
277.7;0.0;1.0;294.5564005;0.12393144288968226
277.75;0.0;1.0;294.8026319;0.09630144738033287
277.8;0.0;1.0;295.0364897;0.10023428581497172
277.85;0.0;1.0;295.2591621;0.09592666719847986
277.8770833;0.0;0.956117752;295.4652873;0.07520132909157108
277.75;0.0;0.851225313;295.6389387;0.0765779421013929
276.6322917;0.0;0.695861144;295.7319794;0.03628216078361824
275.15;0.0;0.516615285;295.7105253;-0.0056570718422456305
274.1588942;0.0;0.349530389;295.6116691;-0.05955016146299809
273.55;0.0;0.215972471;295.4489995;-0.064453964493005
273.4215745;0.0;0.134406087;295.2523701;-0.10775144900578391
273.45;0.0;0.113526543;295.0457892;-0.0905777339173801
273.5429688;0.0;0.155118823;294.8370455;-0.06492335390122872
273.65;0.0;0.259442357;294.6670271;-0.07523348089018848
273.8130208;0.0;0.0;294.4788508;-0.11876604171046562
273.95;0.0;0.0;294.2495966;-0.11010217349776029
273.8791667;0.0;0.0;294.0125817;-0.1152239400207326
273.75;0.0;0.0;293.7739697;-0.12509682908202333
273.7625;0.0;0.0;293.6148578;-0.10796534159119253
273.75;0.0;0.0;293.4220787;-0.11828734988792206
273.5473684;0.0;0.0;293.2314541;-0.10299410216083688
273.25;0.0;0.0;293.0378364;-0.11749209125387763
272.8251316;0.0;0.043329975;292.9104261;-0.08612648003934441
272.45;0.0;0.121572665;292.8027572;-0.09593452422903308
272.7091667;0.0;0.23112894;292.7317192;-0.06852955008210765
273.05;0.0;0.360165082;292.7168702;-0.030509836550186402
272.9948958;0.0;0.490846488;292.7409541;-0.026354594166108452
272.95;0.0;0.612356072;292.8098356;0.010881508617657194
272.9505208;0.0;0.710961313;292.9087129;0.04002819262955948
272.95;0.0;0.778403563;293.0268961;0.023151054956485822
272.9;0.0;0.809425583;293.1538285;0.046046252906283044
272.85;0.0;0.801930409;293.2852997;0.044369834303147435
273.0604167;0.0;0.75476695;293.4030945;0.0410618354906588
273.25;0.0;0.672948857;293.510676;0.005650368430852079
273.2;0.0;0.559366992;293.5772717;-0.017579790412353764
273.15;0.0;0.427855678;293.5952974;-0.024719531775047023
273.1;0.0;0.293365187;293.5670944;-0.05285048755001074
273.05;0.0;0.169647013;293.4925491;-0.07687969100060434
273.4275;0.0;0.070609562;293.383281;-0.09222702700545224
273.85;0.0;0.006088672;293.2584202;-0.11185526503571151
273.8683333;0.0;0.0;293.0369995;-0.10258662409075506
273.85;0.0;0.044971181;292.8599126;-0.09249520908919018
273.8083333;0.0;0.840851743;292.8022165;0.049971802008505026
273.75;0.0;1.0;292.9024831;0.10539042048667306
273.4358333;0.0;1.0;293.0609129;0.08888450733833207
273.25;0.0;1.0;293.2256781;0.0703143349249945
273.5339583;0.0;1.0;293.4148533;0.0893116491969006
273.85;16.06534091;1.0;293.6198102;0.07853104768107848
274.0989583;65.0;1.0;293.8718536;0.11112957594075022
274.35;138.7085078;1.0;294.2247996;0.13687753728011784
274.65;220.0;1.0;294.6624486;0.14124605361817802
274.95;315.4042335;1.0;295.1518249;0.18729017918067234
275.0280449;398.0;0.974983727;295.6782453;0.199852723699784
275.05;403.8717103;0.79018912;296.144369;0.1679161850208455
275.382967;362.0;0.468572225;296.4594789;0.10432141661593147
275.65;321.3877075;0.059973072;296.5756451;-0.006990278251046004
275.5903361;276.0;0.0;296.4957146;-0.0373615403726243
275.45;222.0756579;0.0;296.3202249;-0.055053943364540336
275.2793067;163.0;0.0;296.1251386;-0.07228921668264619
275.05;66.48684211;0.0;295.8374013;-0.09416220029043164
274.4064286;0.0;0.0;295.3673572;-0.11130660469359246
273.75;0.0;0.0;294.9595762;-0.113312052452592
273.5757143;0.0;0.0;294.6280374;-0.10694648952491126
273.65;0.0;0.0;294.3452498;-0.11313405860446993
273.9107143;0.0;0.0;294.1016287;-0.09596853407737332
274.15;0.0;0.0;293.8872609;-0.11066762003643746
274.2994048;0.0;0.0;293.7501581;-0.07925131812849612
274.45;0.0;0.0;293.5767881;-0.09842329081682084
274.6583333;0.0;0.0;293.4155045;-0.11122864486485112
274.85;0.0;0.0;293.2649549;-0.11149306141469922
274.8770833;0.0;0.0;293.1179969;-0.09500689286362796
274.85;0.0;0.016948824;293.068762;-0.09869840764800081
274.95625;0.0;0.043781958;293.0197742;-0.08333419157521749
275.05;0.0;0.085299085;292.9594836;-0.07694602237442416
274.58125;0.0;0.145468553;292.8968052;-0.07310343933169494
274.05;0.0;0.224560911;292.8400994;-0.06828984471737455
274.0642045;0.0;0.320366388;292.8280374;-0.056474772400976946
274.05;0.0;0.417558271;292.854996;-0.027399310555670908
273.85;0.0;0.504711527;292.9032848;0.0009654455267740234
273.65;0.0;0.57631164;292.9684019;0.006806657834828839
273.4482955;0.0;0.627535214;293.0519642;0.0004591244876133195
273.35;0.0;0.652767857;293.1452564;0.01843316674178662
273.515;0.0;0.64952634;293.2468465;0.02028064735199147
273.75;0.0;0.615392867;293.3483599;0.0017810864737738685
273.9225;0.0;0.550809219;293.4321535;0.00027118885280537916
274.05;0.0;0.461973479;293.4871131;-0.017303741239636603
274.05625;0.0;0.358091586;293.5057411;-0.04928219158362353
274.05;0.0;0.250437839;293.4826022;-0.054803609845220064
274.1;0.0;0.151814127;293.4216448;-0.07105806807871416
274.15;0.0;0.07336856;293.3265208;-0.08006764909471903
274.2;0.0;0.725168523;293.2876185;0.04498082930968843
274.25;0.0;1.0;293.3834604;0.07306009199093119
274.334375;0.0;1.0;293.5566594;0.07697240591707157
274.45;0.0;1.0;293.7535208;0.09105640619316399
274.596875;0.0;1.0;293.9570944;0.09073360439957538
274.75;0.0;1.0;294.1641452;0.09045108852000709
274.8125;0.0;1.0;294.3697295;0.123044833273769
274.75;0.0;1.0;294.5617437;0.08883347985867847
274.5416667;0.0;1.0;294.7362395;0.09238502644331278
274.25;0.0;1.0;294.8948376;0.08810511071887382
273.8074405;0.0;1.0;295.0312171;0.08191050111355878
273.45;0.0;1.0;295.1451863;0.06966389420572705
273.6477679;0.0;0.995745664;295.2571317;0.08006104919016888
273.95;0.0;0.958008867;295.366884;0.05856793049902238
273.990625;0.0;0.887456045;295.4617083;0.05011674293201331
274.05;0.0;0.789202339;295.5334671;0.028742699204671963
274.25625;0.0;0.670574284;295.5726351;0.012605916081686127
274.45;0.0;0.541825369;295.5712394;0.011339507800879188
274.4375;0.0;0.415523347;295.509711;-0.05440496474553768
274.45;0.0;0.310686479;295.4136595;-0.04835745851215526
274.6;0.0;0.0;295.2372195;-0.1290736392763544
274.75;0.0;0.0;294.9837623;-0.11545769794212003
274.9;0.0;0.0;294.7260853;-0.09761767727784404
275.05;0.0;0.0;294.4830561;-0.10571335370403467
275.0388889;0.0;0.0;294.2545392;-0.11594375049475206
274.95;0.0;0.0;294.0370116;-0.11161530657192519
275.0039683;0.0;0.0;293.8351845;-0.09626633643033675
275.05;0.0;0.0;293.6460686;-0.10907902906432958
274.8633929;0.0;0.0;293.4645272;-0.09963850117663335
274.65;0.0;0.0;293.2867148;-0.10154209898830685
274.7208333;0.0;0.0;293.1256553;-0.10724468305013136
274.75;0.0;0.015356393;293.0630172;-0.07584522830520024
274.5708333;0.0;0.044583142;292.9887172;-0.0859209299737585
274.35;0.0;0.096682971;292.894225;-0.10322311218660776
274.1;0.0;0.178140069;292.8259384;-0.06649827836078193
273.85;0.0;0.278772867;292.7947998;-0.05690196252483578
273.61875;0.0;0.386889868;292.7955891;-0.022319539355587663
273.45;0.0;0.493173656;292.8287782;-0.019515275949450704
273.4458333;0.0;0.587880754;292.8893616;0.00504964697125731
273.55;0.0;0.663043087;292.975244;0.025744543695818873
273.6778846;0.0;0.711175767;293.0872475;0.038659111431578616
273.85;0.0;0.72440135;293.216019;0.020769218071423737
274.2658654;0.0;0.698157065;293.348643;0.025950157407041714
274.65;0.0;0.631932973;293.4749095;0.013271574812478138
274.50625;0.0;0.528146796;293.5624376;-0.009658619279799219
274.35;0.0;0.400039112;293.5972497;-0.011055903379952228
274.45;0.0;0.264123602;293.5881896;-0.050098808139957145
274.55;0.0;0.13311973;293.5286074;-0.09097829900192225
274.65;0.0;0.02251663;293.4237036;-0.08925579679549904
274.75;0.0;0.0;293.2740249;-0.08015950917385148
274.7666667;0.0;0.0;293.0884145;-0.08994936598500683
274.75;0.0;0.027756182;292.9325482;-0.10938909838587493
274.795;0.0;0.100785032;292.8222509;-0.08419889020851302
274.85;0.0;0.204624617;292.7591428;-0.04615022643983997
274.9462879;0.0;0.325037197;292.7555956;-0.04228421692562321
275.05;0.0;0.443535892;292.8010344;-0.007751588924022816
274.4756993;0.0;0.545953627;292.8657337;0.011677793717579968
273.85;0.0;0.627998551;292.9344776;0.00657746845997547
274.3;0.0;0.689218086;293.0581993;0.0287640265384205
274.75;0.0;0.710572194;293.2224898;0.002600729800328473
274.5663462;0.0;0.68061073;293.3674496;0.017231824507426302
274.45;0.0;0.608127875;293.4858365;0.009781009085947395
274.55;0.0;0.50145759;293.5895316;-0.020624405916830395
274.65;0.0;0.364413361;293.6632722;-0.017930014468389644
274.75;0.0;0.206744674;293.6922481;-0.07836878202379602
274.85;0.0;0.042621456;293.6506323;-0.09913109546943193
274.6788462;0.0;0.0;293.4600358;-0.10148111504186438
274.45;0.0;0.0;293.2209165;-0.08831956375639044
274.6661538;0.0;0.0;293.0004271;-0.1147011915436689
274.85;0.0;0.055896336;292.8495012;-0.0761716156002213
274.6925;0.0;0.15359228;292.7417394;-0.06925915995881564
274.55;0.0;0.281458553;292.6752537;-0.055099397230675806
274.5;0.0;0.427206715;292.6619097;-0.012945355841046592
274.45;0.0;0.57430102;292.7040539;0.0120963004268986
274.4259615;0.0;0.70597764;292.7979357;0.02868124950193715
274.35;0.0;0.806902851;292.9268382;0.05359278249743339
274.1615385;0.0;0.867406256;293.0761167;0.058782816280983995
273.95;0.0;0.882107332;293.2206211;0.06463855967643918
273.75;0.0;0.853695797;293.362723;0.06281006385457297
273.55;0.0;0.782773788;293.4887731;0.05667912668086712
273.5333333;0.0;0.674839354;293.5847391;0.0071491768717465085
273.55;0.0;0.539619329;293.6401598;0.014743729312816166
273.3866667;0.0;0.389800362;293.6353003;-0.05567311429752452
273.15;0.0;0.244453252;293.5732761;-0.06646761079728834
272.8514286;0.0;0.120571616;293.4573598;-0.08379618221456354
272.55;0.0;0.034159481;293.297721;-0.10419797093652208
272.2754464;0.0;0.0;293.0904609;-0.12014653899494464
272.05;0.0;0.028224727;292.8834035;-0.11069486971608945
272.040625;0.0;0.118556554;292.7151579;-0.09537080904316812
272.05;0.0;0.257421446;292.5926242;-0.06901249372918201
271.9;0.0;0.430760871;292.5233152;-0.02186070985585515
271.75;0.0;0.622231776;292.5166147;0.009106030378486174
271.6;0.0;0.812582405;292.5681766;0.03396592615264046
271.45;0.0;0.984551315;292.6598077;0.08150979236827491
271.4335938;0.0;1.0;292.7260487;0.0780937108736639
271.45;0.0;1.0;292.8529509;0.0825445977159995
270.9451563;0.0;1.0;292.966275;0.07732906318324254
270.55;0.0;1.0;293.0561316;0.06008837306631648
270.7263636;0.0;1.0;293.1527058;0.0632131962093546
270.95;14.09141791;0.994359552;293.2620213;0.08015198046838512
271.1873864;42.0;0.955287395;293.4043785;0.08037200597948024
271.45;128.8009231;0.871855978;293.605473;0.08501761852199512
272.1575;211.0;0.725159355;293.9096503;0.08569985882691432
272.85;121.379448;0.482055403;294.1391936;0.02580224153065265
272.8638889;20.0;0.173820143;294.0977458;-0.08270204056986749
272.85;37.02034584;0.0;293.9533546;-0.09868045196283143
273.1277778;48.0;0.0;293.7927885;-0.10040921603466293
273.35;19.70786517;0.0;293.5940898;-0.1069315436742448
273.4037879;0.0;0.0;293.359648;-0.0982296657828303
273.45;0.0;0.0;293.1364412;-0.09948875451218621
273.6295455;0.0;0.015227976;293.0024757;-0.09497502290653052
273.65;0.0;0.066183557;292.9052485;-0.0796505570581878
273.4;0.0;0.144470373;292.8074669;-0.0783322951019916
273.15;0.0;0.252119391;292.7160323;-0.05197010328740946
272.875;0.0;0.386881418;292.6122761;-0.03701540284807586
272.65;0.0;0.553386388;292.5696838;0.00022519092904202138
272.575;0.0;0.729610851;292.5969733;0.028878643127709554
272.55;0.0;0.894154377;292.6853;0.06204865189388078
272.5;0.0;1.0;292.8162993;0.08631473718811564
272.45;0.0;1.0;292.9663481;0.07108610292352778
272.4;0.0;1.0;293.1765963;0.0987678569991352
272.35;0.0;0.981508717;293.3362585;0.06309427391504217
272.3;0.0;0.917648038;293.4695846;0.04777650522967707
272.25;0.0;0.815106359;293.5694119;0.05103730906797508
272.2333333;0.0;0.684291427;293.6342569;0.021868690159869558
272.25;0.0;0.535772097;293.6562928;-0.008285486868839948
272.3041667;0.0;0.382782473;293.62993;-0.037108158294850806
272.35;0.0;0.240121606;293.5566021;-0.07018907293390175
272.3;0.0;0.121807385;293.4351052;-0.10131132550722761
272.25;0.0;0.042350663;293.276209;-0.10620494739407804
272.25;0.0;0.012432762;293.0992678;-0.11849709134628102
272.25;0.0;0.036499477;292.9225427;-0.09639701128703299
272.25;0.0;0.113572924;292.7664566;-0.09200086035681729
272.25;0.0;0.236440233;292.6501013;-0.07461281725089862
272.2875;0.0;0.392227611;292.5822862;-0.039153738137496834
272.35;0.0;0.56593249;292.572155;0.001860678872692143
272.4;0.0;0.739792549;292.6216805;0.025400178042206352
272.45;0.0;0.895812115;292.7251883;0.052408431678278286
272.5625;0.0;1.0;292.8699284;0.08284858904516312
272.65;0.0;1.0;293.0365126;0.08242855873022933
272.4785714;0.0;1.0;293.1986341;0.073083958082363
272.25;0.0;0.977303697;293.3412629;0.06706389547211848
272.1401786;0.0;0.9127934;293.4022065;0.06080303135749916
272.05;0.0;0.834084255;293.4781311;0.028015620101244358
271.98125;0.0;1.0;293.5496172;0.059436023563787854
271.95;0.0;1.0;293.6350194;0.06568778737993784
271.975;0.0;1.0;293.7279283;0.07036609602784753
272.05;0.0;1.0;293.8326891;0.07544676381601804
272.15;0.0;1.0;293.9385927;0.08705894021902333
272.25;0.0;1.0;294.0322802;0.08091652228151308
272.35;0.0;1.0;294.1331424;0.07073582197194674
272.45;0.0;1.0;294.2414203;0.07209974065569681
272.43;0.0;1.0;294.3491763;0.06156540682560912
272.35;0.0;1.0;294.453462;0.0703969826000405
272.3366667;0.0;1.0;294.5565725;0.0670582364185535
272.35;0.0;1.0;294.6589057;0.0726849163648655
272.45;0.0;1.0;294.752833;0.06121865691239867
272.55;0.0;1.0;294.8372738;0.07476958622159002
272.5520833;0.0;1.0;294.9176928;0.08447478280154358
272.55;0.0;1.0;294.9923496;0.06763979741908993
272.61875;0.0;1.0;295.0666659;0.0727140520403382
272.65;0.0;1.0;295.1375816;0.07538128632422852
272.6;0.0;1.0;295.1801982;0.06396075562195323
272.55;0.0;0.988809708;295.2263178;0.06754429035427817
272.5;0.0;0.263608386;295.1954938;-0.07359034231252044
272.45;0.0;0.0;294.9915917;-0.12239225434315147
272.3875;0.0;0.0;294.6937063;-0.12981086052704296
272.35;0.0;0.0;294.385603;-0.12035466248270327
272.35;0.0;0.0;294.1535521;-0.11434977822609421
272.35;0.0;0.0;293.8977775;-0.10341848333832648
272.35;0.0;0.0;293.6543105;-0.10700472831859753
272.35;0.0;0.0;293.4237178;-0.09380358957399385
272.4125;0.0;0.0;293.2070552;-0.12148104668966961
272.45;0.0;0.0;293.0014862;-0.10375406009104993
272.4;0.0;0.054832589;292.9097689;-0.09991216811513279
272.35;0.0;0.131487801;292.8346253;-0.06502639286107537
272.3;0.0;0.229857378;292.7672209;-0.0760691377665095
272.25;0.0;0.348061318;292.7294158;-0.05380776452375356
272.24375;0.0;0.476126838;292.7293114;-0.02690673835788852
272.25;0.0;0.602338638;292.769261;-0.018159922748185668
272.2;0.0;0.714562844;292.845656;0.01862664401163749
272.15;0.0;0.80204629;292.9545573;0.03218094856660282
272.15;0.0;0.855234045;293.0828558;0.050762329950218676
272.15;0.0;0.868962387;293.2164121;0.0545747135881799
272.09375;0.0;0.842360933;293.3436136;0.06381924582166706
272.05;0.0;0.777916787;293.4521902;0.0413836131574694
272.05;0.0;0.681830894;293.533621;0.007259104752768569
272.05;0.0;0.562673039;293.5789622;-0.019029231976579082
272.05;0.0;0.431717322;293.5823752;-0.03022956816908344
272.05;0.0;0.301834115;293.5416887;-0.07300796940076382
272.00625;0.0;0.186361841;293.3995888;-0.06307187688658847
271.95;0.0;0.118590181;293.2687119;-0.08216551690102913
271.99375;0.0;0.789520458;293.1951062;0.03050949388395115
272.05;0.0;1.0;293.2423939;0.05843699927291883
272.0;0.0;1.0;293.3529751;0.08822821534833733
271.85;0.0;1.0;293.4787224;0.07203494183364363
271.5583333;0.0;1.0;293.5978704;0.08331013489244532
271.25;0.0;1.0;293.705109;0.05271329075123912
271.0322917;0.0;1.0;293.8119807;0.060887406839762875
270.95;0.0;1.0;293.92445;0.06586767675619692
271.0239583;0.0;1.0;294.0587082;0.06595502732944052
271.15;0.0;1.0;294.1989778;0.060906698084730954
271.3020833;0.0;1.0;294.3355555;0.07172071350410858
271.45;0.0;1.0;294.4635261;0.054925173904566055
271.5666667;0.0;1.0;294.5894878;0.06412671227337946
271.65;0.0;1.0;294.7164538;0.06651466383388789
271.6616667;0.0;1.0;294.8361329;0.06986494933990449
271.65;0.0;1.0;294.9434845;0.07118532851696109
271.7522222;0.0;1.0;295.0497458;0.0528006530233717
271.85;0.0;1.0;295.1417602;0.04873747503724527
271.5402778;0.0;0.997871213;295.1432004;0.07474463244931309
271.25;0.0;0.999839083;295.1337466;0.06413102042965252
271.3;0.0;0.305187782;295.077127;-0.07915618748810704
271.35;0.0;0.0;294.8709154;-0.11321728569670896
271.4;0.0;0.0;294.5713443;-0.1256588737861457
271.45;0.0;0.0;294.2639122;-0.11306644010177754
271.3625;0.0;0.0;294.0237093;-0.12334849171701141
271.25;0.0;0.0;293.7497165;-0.10253235518348172
271.3625;0.0;0.0;293.4989103;-0.10359806916274086
271.45;0.0;0.0;293.270953;-0.12191463688751243
271.4;0.0;0.0;293.0532049;-0.10879120884717045
271.35;0.0;0.039925923;292.9387285;-0.10405234172198942
271.3;0.0;0.109031203;292.8415409;-0.08332418808389101
271.25;0.0;0.206428323;292.7540273;-0.08779769164423434
271.0275;0.0;0.329595817;292.6870865;-0.04854617435800981
270.85;0.0;0.471816923;292.6565776;-0.01838400159269412
271.0322222;0.0;0.621369097;292.6806506;-0.017042891047395543
271.25;0.0;0.760970263;292.7545739;0.01624028668917945
271.3402778;0.0;0.875901914;292.8648083;0.029586861800482794
271.45;0.0;0.955947689;293.0049341;0.062451747557540224
271.6;0.0;0.992461188;293.1596025;0.07928996856577063
271.75;0.0;0.981847002;293.3158812;0.08507057150828057
271.9;0.0;0.924268715;293.46308;0.059773970629684946
272.05;0.0;0.822984766;293.5872819;0.05605909866618952
272.3041667;0.0;0.685590113;293.6782465;0.0005467309727205851
272.65;0.0;0.522567948;293.7295729;-0.032301685476933045
273.0833333;0.0;0.346129749;293.7317667;-0.047261046400207986
273.45;0.0;0.171490041;293.6776813;-0.07401496614866554
273.565625;0.0;0.015889921;293.5028816;-0.10639879946718414
273.65;0.0;0.0;293.312297;-0.12828519899125687
273.7885417;0.0;0.66084014;293.1942987;0.019488140201905316
273.95;0.0;1.0;293.2376517;0.07294820931464166
274.175;0.0;1.0;293.3818699;0.09313174459984339
274.45;0.0;1.0;293.5630126;0.09061467792848979
274.7958333;0.0;1.0;293.7583052;0.07837379940200265
275.15;0.0;1.0;293.9630426;0.08345174725248977
275.3675;0.0;1.0;294.169427;0.07805911633542847
275.45;0.0;1.0;294.3705443;0.08737527397148788
275.2807143;0.0;1.0;294.5558794;0.09561266606828499
275.15;0.0;1.0;294.7253857;0.07456088992018875
275.2799107;0.0;1.0;294.8885561;0.08927658684732714
275.45;0.0;1.0;295.0405595;0.07903252874368238
275.621875;0.0;1.0;295.1929478;0.07651302634908697
275.85;0.0;0.979496236;295.3453776;0.07985816417134363
276.15;0.0;0.913261461;295.4847009;0.05876793262157396
276.45;0.0;0.805885029;295.5980952;0.04403684018682128
276.75;0.0;0.665786769;295.6795821;0.011954186269430114
277.05;0.0;0.502837793;295.7149123;0.013815332507249593
277.35;0.0;0.331597596;295.6713863;-0.03640080171210791
277.65;0.0;0.17735802;295.5720978;-0.07111050082415955
277.91;0.0;0.0;295.3815968;-0.09348138515157639
278.15;0.0;0.0;295.1253088;-0.0940283051032939
278.415;0.0;0.0;294.8763657;-0.09230193546099703
278.75;0.0;0.0;294.6498478;-0.08087741279956205
279.2204545;0.0;0.0;294.5121032;-0.07611535913746455
279.75;0.0;0.0;294.3518577;-0.08522025572293958
280.3357955;0.0;0.0;294.2099766;-0.08169088864911289
280.85;0.0;0.0;294.0845385;-0.07518249093340705
281.0882813;0.0;0.0;293.9626235;-0.09347984909284525
281.25;0.0;0.0;293.8433373;-0.08407462216246762
281.5210938;0.0;0.0;293.7349759;-0.053177229343453356
281.75;0.0;0.0;293.6340552;-0.04859116858908027
281.6650568;0.0;0.0;293.5280085;-0.0674157077090018
281.35;0.0;0.0;293.4094237;-0.06023505921145333
280.9984848;0.0;0.0;293.2865808;-0.06413963947279604
