;TDryBul;HDirNor;oveHeaPumY_u;reaTZon_y;delta_reaTZon_y
42.0;273.15;0.0;0.237386656;292.7537521;-0.032383209
43.0;273.0908333;0.0;0.359535924;292.7213689;0.004884585
44.0;272.95;0.0;0.489744413;292.7262535;0.047627578
45.0;272.92375;0.0;0.616624137;292.7738811;0.087076027
46.0;272.95;0.0;0.727078437;292.8609571;0.124121644
47.0;273.0919643;0.0;0.809437507;292.9850787;0.146474106
48.0;273.25;0.0;0.852707803;293.1315528;0.150543542
49.0;273.297619;0.0;0.850918244;293.2820964;0.140300155
50.0;273.35;0.0;0.803762151;293.4223965;0.118117306
51.0;273.5266667;0.0;0.715028181;293.5405138;0.085814483
52.0;273.85;0.0;0.591968161;293.6263283;0.052598415
53.0;274.3;0.0;0.444778938;293.6789267;0.007895973
54.0;274.75;0.0;0.283470993;293.6868227;-0.048032432
55.0;275.1542857;0.0;0.122029379;293.6387903;-0.125525137
56.0;275.55;0.0;0.0;293.5132651;-0.239382441
57.0;275.9482143;0.0;0.0;293.2738827;-0.198944302
58.0;276.25;0.0;0.0;293.0749384;-0.055796131
59.0;276.33;0.0;0.732465693;293.0191423;0.122630137
60.0;276.35;0.0;1.0;293.1417724;0.209925806
61.0;276.4283333;0.0;1.0;293.3516982;0.236979799
62.0;276.55;0.0;1.0;293.588678;0.248017775
63.0;276.8041667;0.0;1.0;293.8366958;0.280704795
64.0;277.15;29.3710443;1.0;294.1174006;0.352291378
65.0;277.5303571;75.0;1.0;294.469692;0.389936696
66.0;277.95;106.8930686;1.0;294.8596287;0.402559745
67.0;278.6071429;129.0;1.0;295.2621884;0.391009196
68.0;279.15;124.8192204;0.946215491;295.6531976;0.318045725
69.0;279.1769231;100.0;0.77570575;295.9712433;0.174613916
70.0;279.15;63.77934272;0.513430466;296.1458572;0.029368303
71.0;279.2605769;30.0;0.205942597;296.1752255;-0.140782945
72.0;279.35;9.137323944;0.0;296.0344426;-0.265885382
73.0;279.4;0.0;0.0;295.7685572;-0.272195356
74.0;279.45;0.0;0.0;295.4963619;-0.209332297
75.0;279.5;0.0;0.0;295.2870296;-0.212201762
76.0;279.55;0.0;0.0;295.0748278;-0.206054526
77.0;279.65;0.0;0.033161747;294.8687733;-0.134806197
78.0;279.75;0.0;0.127832489;294.7339671;-0.151228446
79.0;279.509375;0.0;0.0;294.5827386;-0.198249972
80.0;279.25;0.0;0.0;294.3844887;-0.18789721
81.0;279.278125;0.0;0.0;294.1965915;-0.174126963
82.0;279.35;0.0;0.0;294.0224645;-0.094819668
83.0;279.45;0.0;0.0;293.9276448;-0.134221562
84.0;279.55;0.0;0.0;293.7934233;-0.1295879
85.0;279.65;0.0;0.0;293.6638354;-0.123255501
86.0;279.75;0.0;0.0;293.5405799;-0.116095684
87.0;279.8175;0.0;0.0;293.4244842;-0.111687251
88.0;279.85;0.0;0.0;293.3127969;-0.107523353
89.0;279.8533333;0.0;0.0;293.2052736;-0.107019012
90.0;279.75;0.0;0.0;293.0982546;-0.053909458
91.0;279.5222222;0.0;0.020874583;293.0443451;-0.045959613
92.0;279.25;0.0;0.055266525;292.9983855;-0.04472025
93.0;278.9256944;0.0;0.10304886;292.9536652;-0.027902339
94.0;278.65;0.0;0.164185301;292.9257629;0.006582542
95.0;278.575;0.0;0.232851548;292.9323454;0.043466098
96.0;278.55;0.0;0.297818789;292.9758115;0.065733376
97.0;278.4505682;0.0;0.347902023;293.0415449;0.078171444
98.0;278.35;0.0;0.37715188;293.1197164;0.090230036
99.0;278.5;0.0;0.382328401;293.2099464;0.094135248
100.0;278.65;0.0;0.359832981;293.3040816;0.063060351
101.0;278.2931818;0.0;0.308901726;293.367142;0.021678796
102.0;277.95;0.0;0.240606111;293.3888208;-0.00368842
103.0;277.9;0.0;0.167875934;293.3851324;-0.034982414
104.0;277.85;0.0;0.097520645;293.35015;-0.130682438
105.0;277.8;0.0;0.039224779;293.2194675;-0.10728078
106.0;277.75;0.0;0.024918646;293.1121867;-0.01627205
107.0;277.540625;0.0;0.741626664;293.0959147;0.154370706
108.0;277.35;0.0;1.0;293.2502854;0.2396174
109.0;277.3739583;0.0;1.0;293.4899028;0.255581253
110.0;277.45;0.0;1.0;293.745484;0.271054043
111.0;277.5604167;0.0;1.0;294.0165381;0.277409613
112.0;277.65;0.0;1.0;294.2939477;0.262452821
113.0;277.7;0.0;1.0;294.5564005;0.246231347
114.0;277.75;0.0;1.0;294.8026319;0.233857838
115.0;277.8;0.0;1.0;295.0364897;0.222672389
116.0;277.85;0.0;1.0;295.2591621;0.20612517
117.0;277.8770833;0.0;0.956117752;295.4652873;0.173651398
118.0;277.75;0.0;0.851225313;295.6389387;0.093040741
119.0;276.6322917;0.0;0.695861144;295.7319794;-0.021454074
120.0;275.15;0.0;0.516615285;295.7105253;-0.098856234
121.0;274.1588942;0.0;0.349530389;295.6116691;-0.162669558
122.0;273.55;0.0;0.215972471;295.4489995;-0.196629481
123.0;273.4215745;0.0;0.134406087;295.2523701;-0.20658085
124.0;273.45;0.0;0.113526543;295.0457892;-0.208743706
125.0;273.5429688;0.0;0.155118823;294.8370455;-0.170018441
126.0;273.65;0.0;0.259442357;294.6670271;-0.188176255
127.0;273.8130208;0.0;0.0;294.4788508;-0.22925416
128.0;273.95;0.0;0.0;294.2495966;-0.237014914
129.0;273.8791667;0.0;0.0;294.0125817;-0.238611994
130.0;273.75;0.0;0.0;293.7739697;-0.159111954
131.0;273.7625;0.0;0.0;293.6148578;-0.192779108
132.0;273.75;0.0;0.0;293.4220787;-0.190624551
133.0;273.5473684;0.0;0.0;293.2314541;-0.193617752
134.0;273.25;0.0;0.0;293.0378364;-0.127410292
135.0;272.8251316;0.0;0.043329975;292.9104261;-0.107668855
136.0;272.45;0.0;0.121572665;292.8027572;-0.071038031
137.0;272.7091667;0.0;0.23112894;292.7317192;-0.014849043
138.0;273.05;0.0;0.360165082;292.7168702;0.024083915
139.0;272.9948958;0.0;0.490846488;292.7409541;0.068881537
140.0;272.95;0.0;0.612356072;292.8098356;0.098877338
141.0;272.9505208;0.0;0.710961313;292.9087129;0.118183134
142.0;272.95;0.0;0.778403563;293.0268961;0.126932432
143.0;272.9;0.0;0.809425583;293.1538285;0.131471162
144.0;272.85;0.0;0.801930409;293.2852997;0.117794832
145.0;273.0604167;0.0;0.75476695;293.4030945;0.10758147
146.0;273.25;0.0;0.672948857;293.510676;0.066595776
147.0;273.2;0.0;0.559366992;293.5772717;0.018025617
148.0;273.15;0.0;0.427855678;293.5952974;-0.028202959
149.0;273.1;0.0;0.293365187;293.5670944;-0.074545345
150.0;273.05;0.0;0.169647013;293.4925491;-0.109268081
151.0;273.4275;0.0;0.070609562;293.383281;-0.12486083
152.0;273.85;0.0;0.006088672;293.2584202;-0.221420646
153.0;273.8683333;0.0;0.0;293.0369995;-0.177086896
154.0;273.85;0.0;0.044971181;292.8599126;-0.057696134
155.0;273.8083333;0.0;0.840851743;292.8022165;0.10026666
156.0;273.75;0.0;1.0;292.9024831;0.158429808
157.0;273.4358333;0.0;1.0;293.0609129;0.164765193
158.0;273.25;0.0;1.0;293.2256781;0.189175175
159.0;273.5339583;0.0;1.0;293.4148533;0.204956909
160.0;273.85;16.06534091;1.0;293.6198102;0.252043381
161.0;274.0989583;65.0;1.0;293.8718536;0.352946011
162.0;274.35;138.7085078;1.0;294.2247996;0.437648993
163.0;274.65;220.0;1.0;294.6624486;0.489376261
164.0;274.95;315.4042335;1.0;295.1518249;0.526420422
165.0;275.0280449;398.0;0.974983727;295.6782453;0.466123739
166.0;275.05;403.8717103;0.79018912;296.144369;0.315109843
167.0;275.382967;362.0;0.468572225;296.4594789;0.116166235
168.0;275.65;321.3877075;0.059973072;296.5756451;-0.079930457
169.0;275.5903361;276.0;0.0;296.4957146;-0.175489776
170.0;275.45;222.0756579;0.0;296.3202249;-0.195086222
171.0;275.2793067;163.0;0.0;296.1251386;-0.287737353
172.0;275.05;66.48684211;0.0;295.8374013;-0.470044072
173.0;274.4064286;0.0;0.0;295.3673572;-0.407780976
174.0;273.75;0.0;0.0;294.9595762;-0.331538806
175.0;273.5757143;0.0;0.0;294.6280374;-0.282787656
176.0;273.65;0.0;0.0;294.3452498;-0.243621048
177.0;273.9107143;0.0;0.0;294.1016287;-0.21436786
178.0;274.15;0.0;0.0;293.8872609;-0.137102804
179.0;274.2994048;0.0;0.0;293.7501581;-0.173370021
180.0;274.45;0.0;0.0;293.5767881;-0.161283574
181.0;274.6583333;0.0;0.0;293.4155045;-0.15054961
182.0;274.85;0.0;0.0;293.2649549;-0.146957956
183.0;274.8770833;0.0;0.0;293.1179969;-0.049234882
184.0;274.85;0.0;0.016948824;293.068762;-0.048987817
185.0;274.95625;0.0;0.043781958;293.0197742;-0.060290664
186.0;275.05;0.0;0.085299085;292.9594836;-0.062678353
187.0;274.58125;0.0;0.145468553;292.8968052;-0.056705818
188.0;274.05;0.0;0.224560911;292.8400994;-0.012061993
189.0;274.0642045;0.0;0.320366388;292.8280374;0.026958651
190.0;274.05;0.0;0.417558271;292.854996;0.048288788
191.0;273.85;0.0;0.504711527;292.9032848;0.065117082
192.0;273.65;0.0;0.57631164;292.9684019;0.083562243
193.0;273.4482955;0.0;0.627535214;293.0519642;0.093292206
194.0;273.35;0.0;0.652767857;293.1452564;0.101590189
195.0;273.515;0.0;0.64952634;293.2468465;0.101513383
196.0;273.75;0.0;0.615392867;293.3483599;0.083793604
197.0;273.9225;0.0;0.550809219;293.4321535;0.054959524
198.0;274.05;0.0;0.461973479;293.4871131;0.018628087
199.0;274.05625;0.0;0.358091586;293.5057411;-0.023138948
200.0;274.05;0.0;0.250437839;293.4826022;-0.060957406
201.0;274.1;0.0;0.151814127;293.4216448;-0.095124
202.0;274.15;0.0;0.07336856;293.3265208;-0.038902251
203.0;274.2;0.0;0.725168523;293.2876185;0.095841877
204.0;274.25;0.0;1.0;293.3834604;0.173198999
205.0;274.334375;0.0;1.0;293.5566594;0.196861379
206.0;274.45;0.0;1.0;293.7535208;0.203573628
207.0;274.596875;0.0;1.0;293.9570944;0.207050787
208.0;274.75;0.0;1.0;294.1641452;0.205584324
209.0;274.8125;0.0;1.0;294.3697295;0.192014187
210.0;274.75;0.0;1.0;294.5617437;0.174495773
211.0;274.5416667;0.0;1.0;294.7362395;0.158598077
212.0;274.25;0.0;1.0;294.8948376;0.13637957
213.0;273.8074405;0.0;1.0;295.0312171;0.113969126
214.0;273.45;0.0;1.0;295.1451863;0.111945475
215.0;273.6477679;0.0;0.995745664;295.2571317;0.109752284
216.0;273.95;0.0;0.958008867;295.366884;0.09482428
217.0;273.990625;0.0;0.887456045;295.4617083;0.071758752
218.0;274.05;0.0;0.789202339;295.5334671;0.039167995
219.0;274.25625;0.0;0.670574284;295.5726351;-0.001395697
220.0;274.45;0.0;0.541825369;295.5712394;-0.061528398
221.0;274.4375;0.0;0.415523347;295.509711;-0.096051489
222.0;274.45;0.0;0.310686479;295.4136595;-0.176439989
223.0;274.6;0.0;0.0;295.2372195;-0.253457171
224.0;274.75;0.0;0.0;294.9837623;-0.257677042
225.0;274.9;0.0;0.0;294.7260853;-0.243029148
226.0;275.05;0.0;0.0;294.4830561;-0.22851688
227.0;275.0388889;0.0;0.0;294.2545392;-0.217527591
228.0;274.95;0.0;0.0;294.0370116;-0.201827176
229.0;275.0039683;0.0;0.0;293.8351845;-0.189115899
230.0;275.05;0.0;0.0;293.6460686;-0.181541337
231.0;274.8633929;0.0;0.0;293.4645272;-0.177812401
232.0;274.65;0.0;0.0;293.2867148;-0.161059552
233.0;274.7208333;0.0;0.0;293.1256553;-0.062638096
234.0;274.75;0.0;0.015356393;293.0630172;-0.074299955
235.0;274.5708333;0.0;0.044583142;292.9887172;-0.094492193
236.0;274.35;0.0;0.096682971;292.894225;-0.068286598
237.0;274.1;0.0;0.178140069;292.8259384;-0.031138666
238.0;273.85;0.0;0.278772867;292.7947998;0.00078937
239.0;273.61875;0.0;0.386889868;292.7955891;0.033189024
240.0;273.45;0.0;0.493173656;292.8287782;0.060583478
241.0;273.4458333;0.0;0.587880754;292.8893616;0.085882359
242.0;273.55;0.0;0.663043087;292.975244;0.112003473
243.0;273.6778846;0.0;0.711175767;293.0872475;0.128771545
244.0;273.85;0.0;0.72440135;293.216019;0.132623958
245.0;274.2658654;0.0;0.698157065;293.348643;0.12626652
246.0;274.65;0.0;0.631932973;293.4749095;0.087528095
247.0;274.50625;0.0;0.528146796;293.5624376;0.03481209
248.0;274.35;0.0;0.400039112;293.5972497;-0.009060099
249.0;274.45;0.0;0.264123602;293.5881896;-0.059582219
250.0;274.55;0.0;0.13311973;293.5286074;-0.10490372
251.0;274.65;0.0;0.02251663;293.4237036;-0.149678734
252.0;274.75;0.0;0.0;293.2740249;-0.185610447
253.0;274.7666667;0.0;0.0;293.0884145;-0.155866257
254.0;274.75;0.0;0.027756182;292.9325482;-0.110297282
255.0;274.795;0.0;0.100785032;292.8222509;-0.063108168
256.0;274.85;0.0;0.204624617;292.7591428;-0.003547209
257.0;274.9462879;0.0;0.325037197;292.7555956;0.045438856
258.0;275.05;0.0;0.443535892;292.8010344;0.064699297
259.0;274.4756993;0.0;0.545953627;292.8657337;0.068743869
260.0;273.85;0.0;0.627998551;292.9344776;0.123721771
261.0;274.3;0.0;0.689218086;293.0581993;0.16429046
262.0;274.75;0.0;0.710572194;293.2224898;0.144959756
263.0;274.5663462;0.0;0.68061073;293.3674496;0.118386905
264.0;274.45;0.0;0.608127875;293.4858365;0.103695115
265.0;274.55;0.0;0.50145759;293.5895316;0.073740608
266.0;274.65;0.0;0.364413361;293.6632722;0.028975891
267.0;274.75;0.0;0.206744674;293.6922481;-0.04161575
268.0;274.85;0.0;0.042621456;293.6506323;-0.190596527
269.0;274.6788462;0.0;0.0;293.4600358;-0.239119339
270.0;274.45;0.0;0.0;293.2209165;-0.220489355
271.0;274.6661538;0.0;0.0;293.0004271;-0.150925933
272.0;274.85;0.0;0.055896336;292.8495012;-0.107761786
273.0;274.6925;0.0;0.15359228;292.7417394;-0.066485652
274.0;274.55;0.0;0.281458553;292.6752537;-0.013344073
275.0;274.5;0.0;0.427206715;292.6619097;0.042144233
276.0;274.45;0.0;0.57430102;292.7040539;0.093881773
277.0;274.4259615;0.0;0.70597764;292.7979357;0.128902554
278.0;274.35;0.0;0.806902851;292.9268382;0.149278449
279.0;274.1615385;0.0;0.867406256;293.0761167;0.144504381
280.0;273.95;0.0;0.882107332;293.2206211;0.14210198
281.0;273.75;0.0;0.853695797;293.362723;0.126050071
282.0;273.55;0.0;0.782773788;293.4887731;0.095965982
283.0;273.5333333;0.0;0.674839354;293.5847391;0.055420689
284.0;273.55;0.0;0.539619329;293.6401598;-0.004859492
285.0;273.3866667;0.0;0.389800362;293.6353003;-0.062024139
286.0;273.15;0.0;0.244453252;293.5732761;-0.11591631
287.0;272.8514286;0.0;0.120571616;293.4573598;-0.159638809
288.0;272.55;0.0;0.034159481;293.297721;-0.207260098
289.0;272.2754464;0.0;0.0;293.0904609;-0.207057443
290.0;272.05;0.0;0.028224727;292.8834035;-0.168245537
291.0;272.040625;0.0;0.118556554;292.7151579;-0.122533741
292.0;272.05;0.0;0.257421446;292.5926242;-0.069309046
293.0;271.9;0.0;0.430760871;292.5233152;-0.006700507
294.0;271.75;0.0;0.622231776;292.5166147;0.051561985
295.0;271.6;0.0;0.812582405;292.5681766;0.091631061
296.0;271.45;0.0;0.984551315;292.6598077;0.066240984
297.0;271.4335938;0.0;1.0;292.7260487;0.126902231
298.0;271.45;0.0;1.0;292.8529509;0.113324045
299.0;270.9451563;0.0;1.0;292.966275;0.089856667
300.0;270.55;0.0;1.0;293.0561316;0.096574172
301.0;270.7263636;0.0;1.0;293.1527058;0.109315478
302.0;270.95;14.09141791;0.994359552;293.2620213;0.142357238
303.0;271.1873864;42.0;0.955287395;293.4043785;0.201094481
304.0;271.45;128.8009231;0.871855978;293.605473;0.304177294
305.0;272.1575;211.0;0.725159355;293.9096503;0.229543352
306.0;272.85;121.379448;0.482055403;294.1391936;-0.041447882
307.0;272.8638889;20.0;0.173820143;294.0977458;-0.144391112
308.0;272.85;37.02034584;0.0;293.9533546;-0.160566174
309.0;273.1277778;48.0;0.0;293.7927885;-0.198698706
310.0;273.35;19.70786517;0.0;293.5940898;-0.234441786
311.0;273.4037879;0.0;0.0;293.359648;-0.223206774
312.0;273.45;0.0;0.0;293.1364412;-0.133965553
313.0;273.6295455;0.0;0.015227976;293.0024757;-0.097227177
314.0;273.65;0.0;0.066183557;292.9052485;-0.097781606
315.0;273.4;0.0;0.144470373;292.8074669;-0.091434538
316.0;273.15;0.0;0.252119391;292.7160323;-0.103756203
317.0;272.875;0.0;0.386881418;292.6122761;-0.042592291
318.0;272.65;0.0;0.553386388;292.5696838;0.027289492
319.0;272.575;0.0;0.729610851;292.5969733;0.088326696
320.0;272.55;0.0;0.894154377;292.6853;0.130999267
321.0;272.5;0.0;1.0;292.8162993;0.150048825
322.0;272.45;0.0;1.0;292.9663481;0.210248134
323.0;272.4;0.0;1.0;293.1765963;0.159662293
324.0;272.35;0.0;0.981508717;293.3362585;0.133326042
325.0;272.3;0.0;0.917648038;293.4695846;0.099827299
326.0;272.25;0.0;0.815106359;293.5694119;0.064845039
327.0;272.2333333;0.0;0.684291427;293.6342569;0.022035844
328.0;272.25;0.0;0.535772097;293.6562928;-0.026362756
329.0;272.3041667;0.0;0.382782473;293.62993;-0.073327951
330.0;272.35;0.0;0.240121606;293.5566021;-0.12149685
331.0;272.3;0.0;0.121807385;293.4351052;-0.158896181
332.0;272.25;0.0;0.042350663;293.276209;-0.176941216
333.0;272.25;0.0;0.012432762;293.0992678;-0.17672512
334.0;272.25;0.0;0.036499477;292.9225427;-0.156086051
335.0;272.25;0.0;0.113572924;292.7664566;-0.11635535
336.0;272.25;0.0;0.236440233;292.6501013;-0.06781505
337.0;272.2875;0.0;0.392227611;292.5822862;-0.010131237
338.0;272.35;0.0;0.56593249;292.572155;0.049525519
339.0;272.4;0.0;0.739792549;292.6216805;0.103507727
340.0;272.45;0.0;0.895812115;292.7251883;0.144740178
341.0;272.5625;0.0;1.0;292.8699284;0.166584217
342.0;272.65;0.0;1.0;293.0365126;0.162121452
343.0;272.4785714;0.0;1.0;293.1986341;0.142628762
344.0;272.25;0.0;0.977303697;293.3412629;0.060943673
345.0;272.1401786;0.0;0.9127934;293.4022065;0.075924595
346.0;272.05;0.0;0.834084255;293.4781311;0.071486038
347.0;271.98125;0.0;1.0;293.5496172;0.085402191
348.0;271.95;0.0;1.0;293.6350194;0.092908899
349.0;271.975;0.0;1.0;293.7279283;0.104760794
350.0;272.05;0.0;1.0;293.8326891;0.105903606
351.0;272.15;0.0;1.0;293.9385927;0.093687541
352.0;272.25;0.0;1.0;294.0322802;0.100862244
353.0;272.35;0.0;1.0;294.1331424;0.108277853
354.0;272.45;0.0;1.0;294.2414203;0.107755979
355.0;272.43;0.0;1.0;294.3491763;0.104285737
356.0;272.35;0.0;1.0;294.453462;0.103110477
357.0;272.3366667;0.0;1.0;294.5565725;0.102333211
358.0;272.35;0.0;1.0;294.6589057;0.093927292
359.0;272.45;0.0;1.0;294.752833;0.084440759
360.0;272.55;0.0;1.0;294.8372738;0.080419065
361.0;272.5520833;0.0;1.0;294.9176928;0.074656827
362.0;272.55;0.0;1.0;294.9923496;0.074316275
363.0;272.61875;0.0;1.0;295.0666659;0.070915728
364.0;272.65;0.0;1.0;295.1375816;0.042616566
365.0;272.6;0.0;1.0;295.1801982;0.046119594
366.0;272.55;0.0;0.988809708;295.2263178;-0.030824037
367.0;272.5;0.0;0.263608386;295.1954938;-0.203902115
368.0;272.45;0.0;0.0;294.9915917;-0.297885315
369.0;272.3875;0.0;0.0;294.6937063;-0.308103322
370.0;272.35;0.0;0.0;294.385603;-0.23205089
371.0;272.35;0.0;0.0;294.1535521;-0.255774664
372.0;272.35;0.0;0.0;293.8977775;-0.243467005
373.0;272.35;0.0;0.0;293.6543105;-0.230592693
374.0;272.35;0.0;0.0;293.4237178;-0.216662592
375.0;272.4125;0.0;0.0;293.2070552;-0.205568974
376.0;272.45;0.0;0.0;293.0014862;-0.091717348
377.0;272.4;0.0;0.054832589;292.9097689;-0.075143521
378.0;272.35;0.0;0.131487801;292.8346253;-0.067404397
379.0;272.3;0.0;0.229857378;292.7672209;-0.037805144
380.0;272.25;0.0;0.348061318;292.7294158;-0.000104392
381.0;272.24375;0.0;0.476126838;292.7293114;0.039949643
382.0;272.25;0.0;0.602338638;292.769261;0.076394976
383.0;272.2;0.0;0.714562844;292.845656;0.108901257
384.0;272.15;0.0;0.80204629;292.9545573;0.128298505
385.0;272.15;0.0;0.855234045;293.0828558;0.133556343
386.0;272.15;0.0;0.868962387;293.2164121;0.127201455
387.0;272.09375;0.0;0.842360933;293.3436136;0.108576629
388.0;272.05;0.0;0.777916787;293.4521902;0.08143084
389.0;272.05;0.0;0.681830894;293.533621;0.04534115
390.0;272.05;0.0;0.562673039;293.5789622;0.003412996
391.0;272.05;0.0;0.431717322;293.5823752;-0.040686525
392.0;272.05;0.0;0.301834115;293.5416887;-0.142099827
393.0;272.00625;0.0;0.186361841;293.3995888;-0.13087694
394.0;271.95;0.0;0.118590181;293.2687119;-0.073605702
395.0;271.99375;0.0;0.789520458;293.1951062;0.047287691
396.0;272.05;0.0;1.0;293.2423939;0.110581214
397.0;272.0;0.0;1.0;293.3529751;0.125747336
398.0;271.85;0.0;1.0;293.4787224;0.11914793
399.0;271.5583333;0.0;1.0;293.5978704;0.107238606
400.0;271.25;0.0;1.0;293.705109;0.106871755
401.0;271.0322917;0.0;1.0;293.8119807;0.11246925
402.0;270.95;0.0;1.0;293.92445;0.134258243
403.0;271.0239583;0.0;1.0;294.0587082;0.140269577
404.0;271.15;0.0;1.0;294.1989778;0.136577698
405.0;271.3020833;0.0;1.0;294.3355555;0.127970595
406.0;271.45;0.0;1.0;294.4635261;0.125961706
407.0;271.5666667;0.0;1.0;294.5894878;0.126966041
408.0;271.65;0.0;1.0;294.7164538;0.119679014
409.0;271.6616667;0.0;1.0;294.8361329;0.107351682
410.0;271.65;0.0;1.0;294.9434845;0.106261304
411.0;271.7522222;0.0;1.0;295.0497458;0.092014384
412.0;271.85;0.0;1.0;295.1417602;0.001440179
413.0;271.5402778;0.0;0.997871213;295.1432004;-0.00945377
414.0;271.25;0.0;0.999839083;295.1337466;-0.056619617
415.0;271.3;0.0;0.305187782;295.077127;-0.206211631
416.0;271.35;0.0;0.0;294.8709154;-0.299571119
417.0;271.4;0.0;0.0;294.5713443;-0.307432026
418.0;271.45;0.0;0.0;294.2639122;-0.240202913
419.0;271.3625;0.0;0.0;294.0237093;-0.273992874
420.0;271.25;0.0;0.0;293.7497165;-0.250806141
421.0;271.3625;0.0;0.0;293.4989103;-0.227957328
422.0;271.45;0.0;0.0;293.270953;-0.217748052
423.0;271.4;0.0;0.0;293.0532049;-0.114476454
424.0;271.35;0.0;0.039925923;292.9387285;-0.09718761
425.0;271.3;0.0;0.109031203;292.8415409;-0.087513585
426.0;271.25;0.0;0.206428323;292.7540273;-0.066940831
427.0;271.0275;0.0;0.329595817;292.6870865;-0.030508884
428.0;270.85;0.0;0.471816923;292.6565776;0.024073039
429.0;271.0322222;0.0;0.621369097;292.6806506;0.073923333
430.0;271.25;0.0;0.760970263;292.7545739;0.110234409
431.0;271.3402778;0.0;0.875901914;292.8648083;0.140125703
432.0;271.45;0.0;0.955947689;293.0049341;0.154668487
433.0;271.6;0.0;0.992461188;293.1596025;0.156278646
434.0;271.75;0.0;0.981847002;293.3158812;0.147198838
435.0;271.9;0.0;0.924268715;293.46308;0.124201848
436.0;272.05;0.0;0.822984766;293.5872819;0.090964582
437.0;272.3041667;0.0;0.685590113;293.6782465;0.051326465
438.0;272.65;0.0;0.522567948;293.7295729;0.002193809
439.0;273.0833333;0.0;0.346129749;293.7317667;-0.054085423
440.0;273.45;0.0;0.171490041;293.6776813;-0.174799656
441.0;273.565625;0.0;0.015889921;293.5028816;-0.190584669
442.0;273.65;0.0;0.0;293.312297;-0.11799828
443.0;273.7885417;0.0;0.66084014;293.1942987;0.043353022
444.0;273.95;0.0;1.0;293.2376517;0.144218145
445.0;274.175;0.0;1.0;293.3818699;0.181142718
446.0;274.45;0.0;1.0;293.5630126;0.195292647
447.0;274.7958333;0.0;1.0;293.7583052;0.20473737
448.0;275.15;0.0;1.0;293.9630426;0.206384384
449.0;275.3675;0.0;1.0;294.169427;0.201117312
450.0;275.45;0.0;1.0;294.3705443;0.185335132
451.0;275.2807143;0.0;1.0;294.5558794;0.169506294
452.0;275.15;0.0;1.0;294.7253857;0.163170395
453.0;275.2799107;0.0;1.0;294.8885561;0.152003411
454.0;275.45;0.0;1.0;295.0405595;0.152388298
455.0;275.621875;0.0;1.0;295.1929478;0.15242979
456.0;275.85;0.0;0.979496236;295.3453776;0.139323276
457.0;276.15;0.0;0.913261461;295.4847009;0.113394262
458.0;276.45;0.0;0.805885029;295.5980952;0.081486937
459.0;276.75;0.0;0.665786769;295.6795821;0.035330198
460.0;277.05;0.0;0.502837793;295.7149123;-0.043526034
461.0;277.35;0.0;0.331597596;295.6713863;-0.099288413
